"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Kelce, Travis","KCC","@CHI","TE",7.4,1.3,4.7,61.,0.5,0.2,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.9,8.8
2,"Ertz, Zach","PHI","DAL","TE",8.2,1.3,5.7,58.,0.5,0.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,8.5
3,"Howard, O.J.","TBB","HOU","TE",5.,0.8,3.3,48.,0.6,0.3,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,0.9,8.
4,"Kittle, George","SFO","LAR","TE",6.3,1.1,3.8,55.,0.2,0.1,0.,0.,0.,0.1,0.1,0.,0.,0.,0.,0.,0.7,6.8
5,"Olsen, Greg","CAR","@IND","TE",5.8,1.1,3.6,41.,0.4,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,6.6
6,"Rudolph, Kyle","MIN","GBP","TE",6.2,1.1,4.4,42.,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,6.5
7,"Cook, Jared","NOS","@TEN","TE",5.2,0.7,3.5,45.,0.2,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,6.
8,"Ebron, Eric","IND","CAR","TE",5.,0.9,2.9,32.,0.5,0.2,0.2,0.1,0.,0.,0.,-0.3,0.,0.,0.,0.1,0.7,5.9
9,"Engram, Evan","NYG","@WAS","TE",5.6,0.5,3.3,41.,0.2,0.2,0.1,0.,0.,0.,0.,1.,0.,0.,0.,0.,0.6,5.7
10,"Hooper, Austin","ATL","JAC","TE",5.3,0.6,4.2,41.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,5.6
11,"Andrews, Mark","BAL","@CLE","TE",4.,0.7,2.6,40.,0.2,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.5,5.4
12,"Davis, Vernon","WAS","NYG","TE",4.3,0.3,2.6,38.,0.2,0.,0.,0.1,0.,0.,0.1,0.,0.,0.,0.,0.1,0.4,4.9
13,"Henry, Hunter","LAC","OAK","TE",3.9,0.8,2.7,34.,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.8
14,"Walker, Delanie","TEN","NOS","TE",5.1,0.6,3.2,36.,0.2,0.1,0.,0.,0.,0.,0.,-0.1,0.,0.,0.,0.1,0.6,4.8
15,"Smith, Jonnu","TEN","NOS","TE",3.9,0.5,2.6,30.,0.3,0.2,0.,0.,0.,0.,0.1,-0.1,0.,0.,0.,0.,0.6,4.7
16,"Waller, Darren","OAK","@LAC","TE",4.1,0.5,2.7,36.,0.2,0.,0.,0.1,0.,0.,0.,1.,0.,0.,0.,0.,0.6,4.7
17,"Njoku, David","CLE","BAL","TE",4.3,0.6,2.5,31.,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.4
18,"McDonald, Vance","PIT","@NYJ","TE",4.4,0.7,2.9,32.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.4
19,"Dissly, Will","SEA","ARZ","TE",2.6,0.6,1.8,22.,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,4.3
20,"Reed, Jordan","WAS","NYG","TE",5.3,0.5,3.5,33.,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.3
21,"Graham, Jimmy","GBP","@MIN","TE",5.2,0.8,2.9,32.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.3
