Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gronkowski, Rob",NEP,@TBB,TE,5.7,1.5,3.4,52.6,0.4,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,1.4,7.9
2,"Walker, Delanie",TEN,@MIA,TE,7.1,1.5,4.6,53.8,0.4,0.2,0.1,0.,0.,0.,0.,0.7,0.,0.,0.,0.,1.2,7.7
3,"Olsen, Greg",CAR,@DET,TE,7.5,1.6,4.4,59.5,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3,7.3
4,"Bennett, Martellus",GBP,@DAL,TE,6.1,1.,4.,50.2,0.4,0.2,0.1,0.,0.,0.,0.,0.4,0.,0.,0.,0.,0.7,7.2
5,"Graham, Jimmy",SEA,@LAR,TE,6.5,1.6,4.1,56.2,0.3,0.1,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,1.3,7.2
6,"Henry, Hunter",LAC,@NYG,TE,4.6,1.1,2.8,33.9,0.6,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.7,0.,0.8,6.7
7,"Doyle, Jack",IND,SFO,TE,5.7,1.,4.,41.5,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,6.6
8,"Howard, O.J.",TBB,NEP,TE,4.4,1.,2.8,37.5,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,6.1
9,"Eifert, Tyler",CIN,BUF,TE,3.8,1.1,2.5,29.9,0.5,0.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.1,5.8
10,"Rudolph, Kyle",MIN,@CHI,TE,6.,1.6,3.8,38.1,0.3,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.3,5.7
11,"Brate, Cameron",TBB,NEP,TE,4.1,1.,2.7,32.9,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.9,5.7
12,"Gates, Antonio",LAC,@NYG,TE,5.5,1.4,3.,31.1,0.4,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.7,5.6
13,"Kelce, Travis",KCC,@HOU,TE,5.4,1.1,3.7,47.6,0.1,0.,0.1,0.,0.,0.,0.,-0.1,0.,0.,0.,0.1,0.9,5.5
14,"Ertz, Zach",PHI,ARZ,TE,6.2,1.1,4.1,44.6,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.5,0.,0.8,5.5
15,"Njoku, David",CLE,NYJ,TE,4.8,1.1,3.1,37.2,0.3,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,5.3
16,"Clay, Charles",BUF,@CIN,TE,6.,1.1,3.7,36.,0.2,0.1,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,1.,5.1
17,"Engram, Evan",NYG,LAC,TE,5.7,1.4,4.,34.2,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.2,4.9
18,"Witten, Jason",DAL,GBP,TE,5.8,1.4,4.,36.9,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.9,4.8
19,"Thomas, Julius",MIA,TEN,TE,4.5,0.5,2.8,26.1,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.8
20,"Cook, Jared",OAK,BAL,TE,5.3,0.8,3.3,37.8,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,4.8
21,"Allen, Dwayne",NEP,@TBB,TE,4.3,0.8,2.5,30.1,0.3,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7,4.7
22,"Watson, Benjamin",BAL,@OAK,TE,6.,1.3,3.8,34.6,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9,4.7
23,"Fiedorowicz, C.J.",HOU,KCC,TE,5.3,0.9,3.1,32.1,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.5
24,"Higbee, Tyler",LAR,SEA,TE,5.7,0.7,3.2,30.9,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,4.5
25,"Miller, Zach",CHI,MIN,TE,4.3,0.4,3.1,33.6,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,4.4
26,"Kittle, George",SFO,@IND,TE,3.4,0.7,2.,26.3,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.2
27,"Ebron, Eric",DET,CAR,TE,4.1,0.6,2.7,29.7,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,3.7
28,"James, Jesse",PIT,JAC,TE,4.4,0.9,2.8,27.9,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,3.7
29,"Celek, Garrett",SFO,@IND,TE,3.,0.6,1.7,20.,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,3.5
30,"Sims, Dion",CHI,MIN,TE,2.9,0.4,2.1,21.,0.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,3.4
31,"McDonald, Vance",PIT,JAC,TE,3.,0.4,1.7,22.6,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.2
32,"Lewis, Marcedes",JAC,@PIT,TE,3.3,0.5,2.1,19.9,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.2
33,"Griffin, Ryan",HOU,KCC,TE,4.5,0.4,2.7,23.9,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.9
34,"Kendricks, Lance",GBP,@DAL,TE,4.7,0.3,2.5,24.5,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,2.9
35,"Walford, Clive",OAK,BAL,TE,2.9,0.6,1.8,19.9,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,2.8
36,"Gresham, Jermaine",ARZ,@PHI,TE,3.2,0.5,1.9,21.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,2.6
37,"Rodgers, Richard",GBP,@DAL,TE,2.5,0.3,1.5,14.4,0.2,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.3,2.5
38,"Daniels, Darrell",IND,SFO,TE,2.8,0.5,1.6,15.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,1.8
39,"Tye, Will",NYJ,@CLE,TE,2.9,0.3,1.9,15.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.8
40,"Koyack, Ben",JAC,@PIT,TE,2.5,0.2,1.8,15.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.7
41,"Supernaw, Phillip",TEN,@MIA,TE,1.5,0.4,0.9,10.6,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,1.6
42,"Celek, Brent",PHI,ARZ,TE,1.4,0.3,1.,12.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,1.6
43,"DeValve, Seth",CLE,NYJ,TE,1.,0.2,0.7,8.7,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.9,0.,0.2,1.6
44,"Willson, Luke",SEA,@LAR,TE,1.7,0.3,1.1,10.5,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.3,1.6
45,"Boyle, Nick",BAL,@OAK,TE,2.1,0.4,1.5,11.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.3,1.4
46,"Seferian-Jenkins, Austin",NYJ,@CLE,TE,1.9,0.4,0.9,11.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.3,1.4
47,"Scruggs, Greg",NEP,@TBB,TE,1.2,0.2,0.7,9.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,1.4
48,"Smith, Lee",OAK,BAL,TE,1.6,0.4,0.9,8.9,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.2
49,"Williams, Maxx",BAL,@OAK,TE,2.1,0.5,1.3,10.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.4,1.2
50,"Dickson, Ed",CAR,@DET,TE,1.2,0.3,0.6,6.9,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,1.1
51,"Harris, Demetrius",KCC,@HOU,TE,1.4,0.3,0.7,5.4,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.2,0.,0.3,1.
52,"Everett, Gerald",LAR,SEA,TE,2.4,0.3,1.,8.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.9
53,"Burton, Trey",PHI,ARZ,TE,1.8,0.2,1.1,9.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.9
54,"Grimble, Xavier",PIT,JAC,TE,1.3,0.3,0.6,5.7,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.9
55,"Adams, Jerell",NYG,LAC,TE,1.3,0.,0.9,6.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9
56,"Anderson, Stephen",HOU,KCC,TE,1.2,0.3,0.7,5.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.9
57,"Fasano, Anthony",MIA,TEN,TE,1.1,0.2,0.6,6.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.2,0.8
58,"Helfet, Cooper",OAK,BAL,TE,1.2,0.1,0.7,7.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8
59,"Leggett, Jordan",NYJ,@CLE,TE,1.,0.2,0.5,5.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.1,0.7
60,"Uzomah, C.J.",CIN,BUF,TE,1.2,0.2,0.6,7.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.7
61,"Ellison, Rhett",NYG,LAC,TE,1.1,0.1,0.8,6.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7
62,"Fells, Darren",DET,CAR,TE,0.8,0.1,0.5,5.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.7
63,"O'Leary, Nick",BUF,@CIN,TE,0.8,0.1,0.4,5.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.7
64,"Kroft, Tyler",CIN,BUF,TE,0.8,0.,0.5,5.9,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6
65,"Swaim, Geoff",DAL,GBP,TE,0.9,0.2,0.5,6.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.2,0.6
66,"Morgan, David",MIN,@CHI,TE,1.2,0.5,0.8,5.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.4,0.6
67,"Niklas, Troy",ARZ,@PHI,TE,0.6,0.1,0.4,4.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5
68,"Gray, MarQueis",MIA,TEN,TE,0.6,0.2,0.5,5.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5
69,"Hanna, James",DAL,GBP,TE,0.4,0.,0.3,3.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3
70,"Bell, Blake",MIN,@CHI,TE,0.5,0.1,0.2,2.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3
71,"Stocker, Luke",TBB,NEP,TE,0.7,0.1,0.4,2.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.2
72,"Cross, Alan",TBB,NEP,TE,0.4,0.,0.2,1.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2
73,"Smith, Jonnu",TEN,@MIA,TE,0.3,0.1,0.2,2.9,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.2
74,"Vannett, Nick",SEA,@LAR,TE,0.2,0.,0.1,1.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2
75,"Hamm, Je'Ron",SFO,@IND,TE,0.5,0.1,0.2,1.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2
76,"Momah, Ifeanyi",ARZ,@PHI,TE,0.5,0.2,0.1,1.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1
77,"Travis, Ross",KCC,@HOU,TE,0.4,0.1,0.2,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
