Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Tandy, Keith",TBB,NEP,DB,6.7,2.1,0.1,1.,0.5,0.,0.,0.,0.,0.,9.9
2,"Collins, Landon",NYG,LAC,DB,6.2,1.9,0.2,0.8,0.2,0.,0.,0.,0.,0.,8.6
3,"Jones, Reshad",MIA,TEN,DB,5.8,2.,0.1,0.7,0.4,0.,0.,0.,0.,1.6,8.5
4,"King, Akeem",ATL,Bye,DB,5.6,1.2,0.1,1.2,0.3,0.1,0.1,0.,0.,0.,8.3
5,"Adams, Jamal",NYJ,@CLE,DB,4.8,1.5,0.,0.8,0.2,0.1,0.1,0.,0.,0.,7.
6,"Bethea, Antoine",ARZ,@PHI,DB,5.5,0.9,0.,0.4,0.2,0.1,0.1,0.,0.3,0.,6.9
7,"Jefferson, Tony",BAL,@OAK,DB,4.8,1.7,0.1,0.5,0.1,0.1,0.1,0.,0.,0.,6.6
8,"Joseph, Karl",OAK,BAL,DB,4.6,1.2,0.,0.8,0.2,0.,0.,0.,0.,0.,6.5
9,"Burnett, Morgan",GBP,@DAL,DB,4.4,1.2,0.2,0.7,0.2,0.,0.,0.,0.,0.,6.4
10,"Cyprien, Johnathan",TEN,@MIA,DB,4.8,1.2,0.,0.7,0.1,0.,0.,0.,0.,0.,6.4
11,"Coleman, Kurt",CAR,@DET,DB,4.,2.,0.1,0.6,0.3,0.,0.,0.,0.,0.,6.3
12,"Smith, Harrison",MIN,@CHI,DB,5.,1.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,6.3
13,"Farley, Matthias",IND,SFO,DB,4.3,1.2,0.,0.6,0.2,0.2,0.1,0.,0.,0.,6.2
14,"Mathieu, Tyrann",ARZ,@PHI,DB,4.8,0.5,0.1,0.6,0.1,0.1,0.,0.,0.,0.,6.2
15,"Church, Barry",JAC,@PIT,DB,4.5,1.6,0.,0.5,0.1,0.1,0.,0.,0.,0.,6.1
16,"Addae, Jahleel",LAC,@NYG,DB,4.7,0.7,0.,0.7,0.1,0.,0.,0.,0.,0.,6.1
