"Rank","Player","Team","Opp","Position","Tgt","RZTgt","Rec","Rec Yds","Rec TDs","0-9 RecTDs","10-19 RecTDs","20-29 RecTDs","30-39 RecTDs","40-49 RecTDs","50+ RecTDs","Rush Yds","Rush TDs","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
1,"Smith-Schuster, JuJu","PIT","@CIN","WR",10.9,1.8,7.,96.,0.8,0.3,0.1,0.2,0.,0.1,0.1,0.,0.,0.,7.,0.,1.4,14.5
2,"Brown, Antonio","OAK","@NYJ","WR",12.1,1.5,7.6,95.,0.8,0.3,0.1,0.2,0.1,0.1,0.1,0.,0.,0.,0.,0.,1.3,14.3
3,"Adams, Davante","GBP","@SFO","WR",11.5,1.9,7.,85.,0.8,0.3,0.4,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,13.2
4,"Hopkins, DeAndre","HOU","IND","WR",10.9,1.4,6.3,86.,0.6,0.3,0.1,0.1,0.1,0.1,0.,-0.2,0.,0.,0.,0.1,1.3,12.2
5,"Beckham, Odell","CLE","MIA","WR",9.2,1.3,5.4,73.,0.6,0.2,0.2,0.1,0.,0.1,0.,2.,0.,2.,1.,0.1,1.3,11.2
6,"Lockett, Tyler","SEA","@PHI","WR",5.4,0.5,3.8,68.,0.6,0.1,0.1,0.2,0.1,0.,0.1,3.,0.,8.,29.,0.,0.8,10.9
7,"Jones, Julio","ATL","TBB","WR",8.9,1.2,5.7,82.,0.5,0.1,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.2,1.1,10.8
8,"Thomas, Michael","NOS","CAR","WR",9.9,1.7,7.,81.,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.1,10.6
9,"Pettis, Dante","SFO","GBP","WR",6.5,0.7,3.9,64.,0.6,0.2,0.1,0.1,0.,0.,0.1,1.,0.,1.,0.,0.,0.9,10.2
10,"Hilton, T.Y.","IND","@HOU","WR",8.7,0.8,4.7,80.,0.3,0.1,0.,0.1,0.,0.1,0.1,0.,0.,0.,0.,0.,0.7,10.
11,"Cooper, Amari","DAL","@NEP","WR",7.4,0.6,4.9,67.,0.5,0.1,0.1,0.1,0.,0.1,0.2,1.,0.,0.,0.,0.1,0.9,9.8
12,"Cooks, Brandin","LAR","BAL","WR",7.4,1.,4.8,74.,0.3,0.2,0.1,0.,0.,0.,0.,3.,0.,0.,0.,0.,0.8,9.8
