"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Punt Ret Yds","Kick Ret Yds","Pts"
1,"Poyer, Jordan","BUF","DEN","DB",5.6,1.9,0.1,0.5,0.2,0.1,0.,0.,0.,0.,7.8
2,"Bethea, Antoine","NYG","@CHI","DB",6.1,1.3,0.1,0.6,0.1,0.1,0.,0.,0.,0.,7.8
3,"Collins, Landon","WAS","DET","DB",5.4,1.8,0.,0.8,0.2,0.2,0.,0.,0.,0.,7.7
4,"Clinton-Dix, Ha Ha","CHI","NYG","DB",5.3,0.8,0.,1.,0.4,0.1,0.,0.,0.,0.,7.5
5,"Bates, Jessie","CIN","PIT","DB",5.1,2.5,0.,0.6,0.1,0.,0.,0.,0.,0.,7.2
6,"Williams, Shawn","CIN","PIT","DB",5.,1.8,0.,0.7,0.3,0.1,0.1,0.,0.,0.,7.2
7,"Abram, Johnathan","OAK","@NYJ","DB",4.8,1.1,0.1,0.9,0.3,0.1,0.,0.,0.,0.,6.9
8,"Johnson, John","LAR","BAL","DB",4.7,1.9,0.,0.6,0.2,0.,0.,0.,0.,0.,6.7
9,"Adams, Jamal","NYJ","OAK","DB",4.7,1.5,0.2,0.5,0.,0.1,0.1,0.,0.,0.,6.4
10,"Jackson, Kareem","DEN","@BUF","DB",4.2,0.8,0.,0.9,0.3,0.1,0.,0.,0.,0.,6.3
11,"Moore, Kenny","IND","@HOU","DB",4.3,1.1,0.1,0.7,0.2,0.1,0.,0.,0.,0.,6.2
12,"Reid, Justin","HOU","IND","DB",4.2,1.2,0.1,0.7,0.2,0.1,0.1,0.,0.,0.,6.1
13,"Bell, Vonn","NOS","CAR","DB",4.1,1.2,0.2,0.5,0.2,0.1,0.1,0.,0.,0.,6.
14,"Jones, Reshad","MIA","@CLE","DB",4.5,1.2,0.,0.5,0.2,0.,0.,0.,0.,0.,6.
15,"Jackson, Eddie","CHI","NYG","DB",3.9,0.9,0.,0.8,0.2,0.1,0.1,0.,0.,0.,5.9
16,"Hyde, Micah","BUF","DEN","DB",4.,1.7,0.,0.5,0.2,0.,0.,0.,3.,0.,5.9
17,"Thomas, Earl","BAL","@LAR","DB",3.5,0.8,0.1,1.1,0.4,0.,0.,0.,1.,0.,5.9
18,"Evans, Justin","TBB","@ATL","DB",4.5,1.2,0.,0.4,0.1,0.,0.,0.,0.,0.,5.8
19,"Tartt, Jaquiski","SFO","GBP","DB",4.4,1.1,0.1,0.4,0.1,0.1,0.,0.,0.,0.,5.7
20,"Fuller, Kyle","CHI","NYG","DB",2.9,0.6,0.,1.6,0.4,0.,0.,0.,0.,0.,5.7
21,"Heath, Jeff","DAL","@NEP","DB",4.3,1.2,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.7
22,"Reid, Eric","CAR","@NOS","DB",4.,1.5,0.1,0.5,0.1,0.1,0.,0.,0.,0.,5.6
23,"Lattimore, Marshon","NOS","CAR","DB",3.4,0.7,0.,1.1,0.3,0.1,0.1,0.,0.,0.,5.5
24,"Amukamara, Prince","CHI","NYG","DB",3.9,0.6,0.,0.9,0.1,0.1,0.,0.,0.,0.,5.5
25,"Woods, Xavier","DAL","@NEP","DB",3.7,1.4,0.,0.7,0.1,0.1,0.,0.,0.,0.,5.4
