"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Wagner, Bobby","SEA","@PHI","LB",6.8,3.6,0.1,0.5,0.1,0.1,0.1,0.,9.5
2,"Martinez, Blake","GBP","@SFO","LB",6.7,3.6,0.2,0.3,0.,0.,0.,0.,9.1
3,"Jack, Myles","JAC","@TEN","LB",6.8,2.5,0.2,0.2,0.1,0.1,0.1,0.,8.8
4,"Schobert, Joe","CLE","MIA","LB",5.4,3.6,0.2,0.3,0.1,0.1,0.1,0.,7.9
5,"Kuechly, Luke","CAR","@NOS","LB",5.6,2.8,0.1,0.4,0.1,0.1,0.1,0.,7.9
6,"Edmunds, Tremaine","BUF","DEN","LB",5.3,2.7,0.1,0.5,0.1,0.1,0.,0.,7.6
7,"Littleton, Cory","LAR","BAL","LB",5.5,1.8,0.2,0.6,0.2,0.,0.,0.,7.6
8,"Smith, Roquan","CHI","NYG","LB",5.2,1.8,0.4,0.4,0.2,0.1,0.,0.,7.4
9,"Cunningham, Zach","HOU","IND","LB",5.2,2.7,0.,0.6,0.2,0.,0.,0.,7.4
10,"Bush, Devin","PIT","@CIN","LB",4.9,1.6,0.7,0.3,0.1,0.3,0.,0.,7.3
11,"Shazier, Ryan","PIT","@CIN","LB",5.1,1.6,0.4,0.4,0.1,0.3,0.1,0.,7.3
12,"Davis, Demario","NOS","CAR","LB",5.1,2.5,0.3,0.4,0.1,0.1,0.1,0.,7.3
13,"Mack, Khalil","CHI","NYG","LB",4.6,1.4,1.,0.3,0.1,0.3,0.1,0.,7.2
14,"Young, Kenny","BAL","@LAR","LB",4.9,2.,0.4,0.3,0.1,0.2,0.1,0.,7.1
15,"Mosley, C.J.","NYJ","OAK","LB",5.,2.6,0.1,0.5,0.1,0.,0.,0.,7.1
16,"David, Lavonte","TBB","@ATL","LB",5.7,1.7,0.2,0.1,0.,0.1,0.1,0.,7.1
17,"Wright, K.J.","SEA","@PHI","LB",4.8,2.5,0.,0.6,0.1,0.,0.,0.,7.
18,"Leonard, Darius","IND","@HOU","LB",4.6,2.5,0.3,0.4,0.1,0.2,0.1,0.,6.9
19,"McKinney, Benardrick","HOU","IND","LB",4.7,2.7,0.1,0.6,0.1,0.,0.,0.,6.9
20,"Whitehead, Tahir","OAK","@NYJ","LB",5.3,2.3,0.,0.3,0.1,0.1,0.1,0.,6.9
21,"Brown, Jayon","TEN","JAC","LB",4.5,2.6,0.3,0.4,0.1,0.1,0.1,0.,6.8
22,"Vigil, Nick","CIN","PIT","LB",5.3,2.1,0.1,0.3,0.,0.,0.,0.,6.8
23,"Kirksey, Christian","CLE","MIA","LB",4.5,2.4,0.2,0.5,0.1,0.1,0.1,0.,6.7
24,"Trevathan, Danny","CHI","NYG","LB",5.2,1.7,0.1,0.3,0.1,0.1,0.1,0.,6.7
25,"Woodyard, Wesley","TEN","JAC","LB",4.6,2.9,0.3,0.3,0.,0.1,0.,0.,6.7
26,"Baker, Jerome","MIA","@CLE","LB",4.9,1.9,0.2,0.3,0.1,0.1,0.,0.,6.6
27,"Jones, Deion","ATL","TBB","LB",4.4,2.5,0.,0.5,0.2,0.1,0.,0.,6.6
28,"Alexander, Kwon","SFO","GBP","LB",5.2,1.8,0.1,0.2,0.,0.1,0.,0.,6.6
29,"Alonso, Kiko","NOS","CAR","LB",4.6,2.3,0.2,0.2,0.1,0.1,0.,0.,6.5
30,"Bradham, Nigel","PHI","SEA","LB",4.9,2.,0.1,0.5,0.,0.,0.,0.,6.5
31,"Brown, Zach","PHI","SEA","LB",5.,2.1,0.1,0.3,0.,0.1,0.,0.,6.5
32,"Smith, Jaylon","DAL","@NEP","LB",4.8,2.2,0.2,0.2,0.,0.1,0.1,0.,6.4
33,"Vander Esch, Leighton","DAL","@NEP","LB",4.8,2.2,0.,0.3,0.1,0.,0.,0.,6.3
34,"Ogletree, Alec","NYG","@CHI","LB",3.9,2.2,0.2,0.5,0.3,0.,0.,0.,6.2
35,"Davis, Jarrad","DET","@WAS","LB",4.5,2.,0.3,0.3,0.,0.1,0.1,0.,6.1
36,"Bostic, Jon","WAS","DET","LB",4.3,2.,0.3,0.2,0.,0.1,0.,0.,6.1
37,"Hamilton, Shaun Dion","WAS","DET","LB",4.,2.3,0.3,0.2,0.1,0.1,0.,0.,5.9
38,"Williams, Quincy","JAC","@TEN","LB",4.3,2.,0.1,0.1,0.,0.1,0.,0.,5.6
39,"Warner, Fred","SFO","GBP","LB",3.9,2.3,0.,0.3,0.,0.,0.,0.,5.4
40,"Van Noy, Kyle","NEP","DAL","LB",3.7,1.7,0.4,0.2,0.,0.1,0.1,0.,5.4
41,"Milano, Matt","BUF","DEN","LB",3.6,1.9,0.,0.4,0.1,0.,0.,0.,5.3
42,"Walker, Anthony","IND","@HOU","LB",3.8,2.2,0.,0.2,0.,0.,0.,0.,5.1
43,"Chubb, Bradley","DEN","@BUF","LB",3.5,1.1,0.7,0.1,0.,0.1,0.,0.,5.
44,"Davis, Todd","DEN","@BUF","LB",3.9,1.5,0.,0.2,0.,0.,0.,0.,5.
45,"Williams, Vince","PIT","@CIN","LB",3.6,1.5,0.3,0.2,0.1,0.,0.,0.,5.
46,"Oluokun, Foyesade","ATL","TBB","LB",3.8,2.,0.,0.1,0.,0.,0.,0.,4.9
47,"Collins, Jamie","NEP","DAL","LB",3.5,1.7,0.2,0.2,0.1,0.,0.,0.,4.9
48,"Eguavoen, Sam","MIA","@CLE","LB",3.6,1.9,0.,0.1,0.1,0.,0.,0.,4.7
