"Rank","Player","Team","Opp","Position","Tack","Asst","Scks","PassDef","Int","FumFrc","Fum","DefTD","Pts"
1,"Houston, Justin","IND","@HOU","DL",2.9,1.,1.,0.1,0.,0.3,0.2,0.,6.1
2,"Donald, Aaron","LAR","BAL","DL",2.6,1.1,1.,0.1,0.,0.3,0.1,0.,5.5
3,"Watt, J.J.","HOU","IND","DL",2.7,0.7,0.9,0.4,0.,0.4,0.,0.,5.5
4,"Pierre-Paul, Jason","TBB","@ATL","DL",3.1,0.8,0.7,0.2,0.,0.,0.,0.,5.3
5,"Flowers, Trey","DET","@WAS","DL",2.8,1.7,0.5,0.1,0.,0.2,0.1,0.,5.1
6,"Jordan, Cameron","NOS","CAR","DL",2.5,0.8,0.8,0.6,0.,0.,0.,0.,5.1
7,"Campbell, Calais","JAC","@TEN","DL",3.,1.2,0.6,0.1,0.,0.1,0.1,0.,5.1
8,"Barnett, Derek","PHI","SEA","DL",2.2,0.7,0.9,0.,0.,0.3,0.,0.,4.8
9,"Clark, Kenny","GBP","@SFO","DL",2.6,1.9,0.4,0.3,0.,0.,0.,0.,4.8
10,"Clowney, Jadeveon","SEA","@PHI","DL",2.6,0.7,0.7,0.,0.,0.2,0.1,0.,4.8
11,"Oliver, Ed","BUF","DEN","DL",2.4,1.,0.6,0.4,0.,0.2,0.,0.,4.7
12,"Reed, Jarran","SEA","@PHI","DL",2.5,1.,0.7,0.1,0.,0.1,0.1,0.,4.7
13,"Ferrell, Clelin","OAK","@NYJ","DL",2.6,1.5,0.5,0.1,0.,0.1,0.,0.,4.6
14,"Garrett, Myles","CLE","MIA","DL",2.2,0.8,0.8,0.1,0.,0.1,0.1,0.,4.5
15,"Casey, Jurrell","TEN","JAC","DL",2.5,1.7,0.4,0.1,0.,0.1,0.1,0.,4.4
16,"Suh, Ndamukong","TBB","@ATL","DL",2.6,1.1,0.4,0.2,0.,0.1,0.1,0.,4.3
17,"Vernon, Olivier","CLE","MIA","DL",2.1,1.3,0.6,0.1,0.,0.,0.,0.,4.2
18,"Heyward, Cameron","PIT","@CIN","DL",2.,1.3,0.6,0.2,0.,0.1,0.1,0.,4.2
19,"Hill, B.J.","NYG","@CHI","DL",2.4,1.2,0.4,0.2,0.,0.,0.,0.,4.1
20,"Buckner, DeForest","SFO","GBP","DL",2.4,1.,0.4,0.3,0.,0.,0.,0.,4.1
21,"Brockers, Michael","LAR","BAL","DL",2.6,1.7,0.2,0.2,0.,0.,0.,0.,4.1
22,"Hicks, Akiem","CHI","NYG","DL",2.4,0.8,0.4,0.2,0.,0.1,0.1,0.,4.
23,"Graham, Brandon","PHI","SEA","DL",2.3,0.6,0.5,0.2,0.,0.2,0.1,0.,4.
24,"Bennett, Michael","NEP","DAL","DL",2.,1.1,0.6,0.1,0.,0.2,0.,0.,4.
25,"Dunlap, Carlos","CIN","PIT","DL",1.9,0.9,0.4,0.5,0.,0.1,0.1,0.,3.9
26,"Lawrence, Dexter","NYG","@CHI","DL",2.5,1.7,0.1,0.1,0.,0.1,0.,0.,3.8
27,"Ford, Dee","SFO","GBP","DL",2.2,0.8,0.5,0.1,0.,0.2,0.,0.,3.8
28,"Harrison, Damon","DET","@WAS","DL",2.7,1.3,0.2,0.1,0.,0.1,0.,0.,3.8
29,"Allen, Jonathan","WAS","DET","DL",2.,1.5,0.4,0.,0.,0.,0.,0.,3.7
30,"Lawrence, Demarcus","DAL","@NEP","DL",1.9,1.,0.5,0.1,0.,0.1,0.1,0.,3.6
31,"McKinley, Takkarist","ATL","TBB","DL",1.7,0.5,0.6,0.2,0.,0.2,0.,0.,3.5
32,"Williams, Leonard","NYJ","OAK","DL",2.,1.3,0.3,0.1,0.1,0.,0.,0.,3.5
33,"Tuitt, Stephon","PIT","@CIN","DL",1.9,1.1,0.4,0.3,0.,0.,0.,0.,3.5
34,"Winovich, Chase","NEP","DAL","DL",1.9,1.3,0.4,0.1,0.,0.1,0.,0.,3.4
35,"Ogunjobi, Larry","CLE","MIA","DL",2.2,1.3,0.2,0.,0.,0.1,0.,0.,3.4
36,"Nkemdiche, Robert","MIA","@CLE","DL",1.8,1.1,0.4,0.1,0.,0.1,0.1,0.,3.4
37,"Autry, Denico","IND","@HOU","DL",1.8,1.,0.5,0.1,0.,0.,0.,0.,3.4
38,"Quinn, Robert","DAL","@NEP","DL",1.9,1.,0.4,0.,0.,0.1,0.,0.,3.4
