"Rank","Player","Team","Opp","Position","Rush","Rush Yds","Rush TDs","0-9 RushTDs","10-19 RushTDs","20-29 RushTDs","30-39 RushTDs","40-49 RushTDs","50+ RushTDs","Tgt","RZTgt","Rec","Rec Yds","Rec TDs",">= 50yds",">= 100yds","Punt Ret Yds","Kick Ret Yds","Fum Lost","Scoring Opps","Pts"
16,"Coleman, Tevin","SFO","GBP","RB",12.4,65.,0.4,0.1,0.,0.1,0.,0.1,0.,2.8,0.6,2.2,20.,0.1,0.1,0.,0.,0.,0.,1.4,11.3
17,"Howard, Jordan","PHI","SEA","RB",13.5,53.,0.6,0.5,0.1,0.,0.,0.,0.,2.5,0.6,1.9,19.,0.1,0.1,0.,1.,1.,0.,1.7,11.2
18,"White, James","NEP","DAL","RB",5.9,25.,0.3,0.2,0.,0.1,0.,0.,0.,7.9,1.4,5.5,45.,0.3,0.2,0.1,0.,0.,0.,1.7,11.1
19,"Johnson, Kerryon","DET","@WAS","RB",11.2,56.,0.5,0.4,0.,0.,0.,0.,0.,3.4,0.5,2.8,21.,0.1,0.1,0.,0.,1.,0.1,1.2,10.9
20,"Mack, Marlon","IND","@HOU","RB",14.,63.,0.5,0.5,0.,0.,0.,0.,0.,2.8,0.4,1.8,11.,0.1,0.,0.,0.,1.,0.1,1.3,10.8
21,"Freeman, Devonta","ATL","TBB","RB",12.2,59.,0.4,0.2,0.,0.,0.1,0.,0.,3.3,0.6,2.3,19.,0.1,0.1,0.,0.,0.,0.1,1.6,10.8
22,"Singletary, Devin","BUF","DEN","RB",16.1,60.,0.3,0.2,0.,0.1,0.,0.,0.,4.5,0.4,3.2,26.,0.1,0.1,0.1,0.,1.,0.,1.,10.7
23,"Ingram, Mark","BAL","@LAR","RB",11.6,58.,0.6,0.3,0.2,0.,0.,0.,0.,2.4,0.2,1.8,12.,0.1,0.1,0.,0.,0.,0.1,1.6,10.5
24,"Barber, Peyton","TBB","@ATL","RB",17.5,65.,0.4,0.4,0.,0.,0.,0.,0.,2.5,0.3,1.7,9.,0.,0.,0.,0.,0.,0.1,2.,10.1
25,"Jacobs, Josh","OAK","@NYJ","RB",11.7,56.,0.4,0.2,0.,0.1,0.,0.,0.1,3.6,0.2,2.8,24.,0.,0.1,0.1,1.,0.,0.2,1.2,10.
26,"Pollard, Tony","DAL","@NEP","RB",15.4,62.,0.3,0.2,0.1,0.,0.,0.,0.,2.,0.,1.3,12.,0.,0.,0.,0.,5.,0.1,0.2,9.
27,"Sanders, Miles","PHI","SEA","RB",12.6,56.,0.2,0.1,0.,0.,0.,0.,0.,3.2,0.2,2.5,20.,0.,0.1,0.,1.,14.,0.,1.,8.7
28,"Bell, Le'Veon","NYJ","OAK","RB",10.,33.,0.4,0.4,0.,0.,0.,0.,0.,3.2,0.2,2.3,23.,0.1,0.1,0.1,0.,0.,0.2,1.,8.6
29,"Johnson, Duke","HOU","IND","RB",9.4,38.,0.3,0.2,0.,0.,0.,0.,0.,3.9,0.4,3.,26.,0.1,0.1,0.1,0.,0.,0.1,0.8,8.4
30,"Carson, Chris","SEA","@PHI","RB",11.3,49.,0.4,0.4,0.,0.,0.,0.,0.,1.7,0.1,1.4,11.,0.,0.,0.,0.,0.,0.1,1.2,8.2
31,"Williams, Jamaal","GBP","@SFO","RB",10.4,41.,0.3,0.2,0.1,0.,0.,0.,0.,3.5,0.2,2.4,21.,0.1,0.1,0.,0.,6.,0.,0.7,8.2
32,"Cohen, Tarik","CHI","NYG","RB",6.,25.,0.2,0.1,0.,0.,0.,0.,0.,5.4,0.9,4.,35.,0.2,0.1,0.1,20.,20.,0.2,1.,7.9
33,"Peterson, Adrian","WAS","DET","RB",12.1,47.,0.3,0.2,0.,0.,0.,0.,0.1,2.2,0.3,1.7,14.,0.,0.1,0.,0.,0.,0.1,0.7,7.6
34,"Guice, Derrius","WAS","DET","RB",7.9,36.,0.3,0.2,0.,0.,0.,0.,0.1,2.8,0.2,2.1,17.,0.1,0.1,0.,0.,4.,0.1,0.6,7.5
35,"Drake, Kenyan","MIA","@CLE","RB",6.9,33.,0.2,0.,0.1,0.,0.,0.,0.1,3.2,0.3,2.3,20.,0.2,0.1,0.,0.,9.,0.1,0.6,7.1
36,"Edwards, Gus","BAL","@LAR","RB",10.6,51.,0.1,0.1,0.1,0.,0.,0.,0.,1.4,0.2,1.1,7.,0.1,0.,0.,0.,0.,0.,0.5,6.9
37,"Murray, Latavius","NOS","CAR","RB",9.1,38.,0.3,0.1,0.1,0.,0.,0.,0.,1.9,0.2,1.5,10.,0.,0.,0.,0.,0.,0.,0.9,6.9
38,"Lewis, Dion","TEN","JAC","RB",9.1,33.,0.1,0.1,0.,0.,0.,0.,0.,3.7,0.4,3.1,21.,0.1,0.1,0.,0.,3.,0.,0.8,6.2
39,"Breida, Matt","SFO","GBP","RB",7.5,38.,0.1,0.,0.,0.,0.,0.,0.1,1.6,0.2,1.3,13.,0.1,0.1,0.,0.,3.,0.,0.6,6.1
40,"Anderson, C.J.","DET","@WAS","RB",7.3,37.,0.1,0.1,0.,0.,0.,0.,0.,2.3,0.2,1.8,11.,0.,0.1,0.,0.,0.,0.,0.9,5.9
41,"Freeman, Royce","DEN","@BUF","RB",8.8,36.,0.3,0.2,0.1,0.,0.,0.,0.,2.1,0.1,1.3,7.,0.,0.,0.,0.,4.,0.1,0.7,5.8
42,"Penny, Rashaad","SEA","@PHI","RB",6.6,36.,0.2,0.,0.1,0.1,0.,0.,0.,1.7,0.1,1.3,11.,0.,0.,0.,0.,5.,0.,0.4,5.8
43,"Henderson, Darrell","LAR","BAL","RB",0.2,53.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.3
44,"Smith, Ito","ATL","TBB","RB",7.7,28.,0.2,0.1,0.1,0.,0.,0.,0.,2.4,0.4,1.8,11.,0.1,0.,0.,0.,0.,0.,0.8,5.2
45,"Gore, Frank","BUF","DEN","RB",9.2,40.,0.,0.,0.,0.,0.,0.,0.,1.4,0.1,1.,11.,0.,0.,0.,0.,1.,0.,0.4,5.2
46,"Bernard, Giovani","CIN","PIT","RB",5.,19.,0.1,0.1,0.,0.,0.,0.,0.,4.,0.2,2.8,20.,0.1,0.1,0.,0.,1.,0.,0.4,5.1
47,"Richard, Jalen","OAK","@NYJ","RB",3.6,18.,0.1,0.1,0.,0.,0.,0.,0.,3.8,0.2,3.2,29.,0.,0.1,0.1,2.,1.,0.2,0.4,5.
48,"Sproles, Darren","PHI","SEA","RB",4.9,14.,0.1,0.,0.1,0.,0.,0.,0.,2.3,0.4,1.4,15.,0.2,0.1,0.,8.,6.,0.,1.,4.9
49,"Hilliard, Dontrell","CLE","MIA","RB",4.9,20.,0.,0.,0.,0.,0.,0.,0.,3.9,0.5,3.,23.,0.1,0.1,0.1,0.,8.,0.,0.4,4.8
50,"Burkhead, Rex","NEP","DAL","RB",5.7,19.,0.2,0.2,0.,0.,0.,0.,0.,2.,0.6,1.5,16.,0.1,0.1,0.,0.,0.,0.,0.3,4.8
51,"Powell, Bilal","NYJ","OAK","RB",7.4,29.,0.1,0.1,0.,0.,0.,0.,0.,1.8,0.3,1.1,9.,0.1,0.,0.,0.,0.,0.1,0.6,4.7
52,"Samuels, Jaylen","PIT","@CIN","RB",3.9,17.,0.,0.,0.,0.,0.,0.,0.,2.1,0.5,1.8,13.,0.2,0.1,0.,0.,1.,0.,0.4,4.6
53,"Hines, Nyheim","IND","@HOU","RB",4.5,18.,0.1,0.1,0.,0.,0.,0.,0.,3.7,0.5,2.7,19.,0.,0.1,0.,0.,0.,0.,0.6,4.5
54,"Yeldon, T.J.","BUF","DEN","RB",4.5,16.,0.,0.,0.,0.,0.,0.,0.,3.5,0.1,2.3,20.,0.1,0.1,0.,0.,2.,0.,0.3,4.5
55,"Ballage, Kalen","MIA","@CLE","RB",7.,27.,0.,0.,0.,0.,0.,0.,0.,1.9,0.2,1.4,15.,0.1,0.1,0.,0.,5.,0.2,0.1,4.2
56,"Hyde, Carlos","HOU","IND","RB",8.8,30.,0.2,0.2,0.,0.,0.,0.,0.,1.4,0.2,0.7,4.,0.,0.,0.,1.,0.,0.1,0.7,4.2
57,"Harris, Damien","NEP","DAL","RB",7.8,29.,0.,0.,0.,0.,0.,0.,0.,1.8,0.3,1.3,9.,0.1,0.,0.,0.,4.,0.1,0.4,4.
58,"Davis, Mike","CHI","NYG","RB",4.7,20.,0.1,0.,0.1,0.,0.,0.,0.,2.2,0.1,1.6,11.,0.,0.,0.,0.,5.,0.,0.3,3.9
59,"Montgomery, Ty","NYJ","OAK","RB",5.9,22.,0.1,0.1,0.,0.,0.,0.,0.,2.6,0.2,1.5,13.,0.,0.1,0.,0.,9.,0.1,0.3,3.8
60,"Armstead, Ryquell","JAC","@TEN","RB",5.6,22.,0.1,0.1,0.,0.,0.,0.,0.,1.7,0.1,1.2,9.,0.,0.,0.,0.,0.,0.1,0.3,3.7
61,"Booker, Devontae","DEN","@BUF","RB",3.9,17.,0.1,0.,0.1,0.,0.,0.,0.,3.5,0.6,2.5,19.,0.,0.1,0.,0.,21.,0.1,0.5,3.7
62,"Dixon, Kenneth","BAL","@LAR","RB",4.8,25.,0.1,0.1,0.,0.,0.,0.,0.,0.7,0.,0.6,6.,0.,0.,0.,0.,6.,0.2,0.1,3.4
63,"Clement, Corey","PHI","SEA","RB",3.8,15.,0.1,0.,0.,0.,0.,0.,0.,1.8,0.2,1.4,13.,0.,0.1,0.,1.,15.,0.1,0.4,3.2
64,"Bonnafon, Reggie","CAR","@NOS","RB",4.3,14.,0.1,0.1,0.,0.,0.,0.,0.,0.9,0.,0.6,6.,0.,0.,0.,1.,4.,0.,0.3,2.9
65,"Brown, Malcolm","LAR","BAL","RB",5.2,22.,0.,0.,0.,0.,0.,0.,0.,0.7,0.,0.6,4.,0.,0.,0.,0.,0.,0.,0.3,2.9
66,"Gallman, Wayne","NYG","@CHI","RB",4.4,17.,0.1,0.1,0.,0.,0.,0.,0.,1.9,0.1,1.2,7.,0.,0.,0.,0.,0.,0.1,0.4,2.6
67,"Juszczyk, Kyle","SFO","GBP","RB",0.4,1.,0.,0.,0.,0.,0.,0.,0.,2.8,0.6,2.1,21.,0.1,0.1,0.,0.,0.,0.1,0.3,2.3
68,"Wilkins, Jordan","IND","@HOU","RB",2.5,15.,0.1,0.,0.1,0.,0.,0.,0.,1.,0.2,0.8,4.,0.,0.,0.,0.,2.,0.1,0.4,2.
69,"Thompson, Chris","WAS","DET","RB",2.6,8.,0.,0.,0.,0.,0.,0.,0.,2.8,0.2,2.,11.,0.,0.1,0.,0.,0.,0.,0.2,2.
70,"Morris, Alfred","DAL","@NEP","RB",4.1,15.,0.1,0.1,0.,0.,0.,0.,0.,0.6,0.2,0.3,2.,0.,0.,0.,0.,0.,0.1,0.4,2.
71,"Cannon, Trenton","NYJ","OAK","RB",2.5,7.,0.1,0.1,0.,0.,0.,0.,0.,1.4,0.1,0.9,6.,0.,0.,0.,0.,1.,0.,0.1,1.8
72,"Jones, Ronald","TBB","@ATL","RB",2.9,9.,0.1,0.1,0.,0.,0.,0.,0.,1.5,0.2,1.1,6.,0.,0.,0.,0.,2.,0.,0.3,1.8
73,"Washington, DeAndre","OAK","@NYJ","RB",3.1,12.,0.,0.,0.,0.,0.,0.,0.,1.,0.1,0.7,4.,0.,0.,0.,1.,3.,0.1,0.3,1.8
74,"Hill, Justice","BAL","@LAR","RB",2.8,13.,0.,0.,0.,0.,0.,0.,0.,1.2,0.2,0.7,4.,0.,0.,0.,1.,9.,0.1,0.2,1.7
75,"Mostert, Raheem","SFO","GBP","RB",2.4,13.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.6,3.,0.,0.,0.,0.,3.,0.1,0.1,1.5
76,"Johnson, Ty","DET","@WAS","RB",4.,10.,0.,0.,0.,0.,0.,0.,0.,1.,0.1,0.7,3.,0.,0.,0.,0.,6.,0.1,0.2,1.3
77,"Washington, Dwayne","NOS","CAR","RB",1.7,10.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,1.2
78,"Hill, Brian","ATL","TBB","RB",1.8,11.,0.,0.,0.,0.,0.,0.,0.,0.3,0.1,0.2,2.,0.,0.,0.,0.,1.,0.1,0.1,1.1
79,"Prosise, C.J.","SEA","@PHI","RB",2.6,8.,0.,0.,0.,0.,0.,0.,0.,0.8,0.,0.5,4.,0.,0.,0.,0.,1.,0.,0.2,1.1
80,"Bolden, Brandon","NEP","DAL","RB",0.5,3.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.2,1.,0.1,0.,0.,0.,0.,0.1,0.2,1.
81,"Perkins, Paul","NYG","@CHI","RB",2.6,7.,0.,0.,0.,0.,0.,0.,0.,1.,0.1,0.5,3.,0.,0.,0.,0.,1.,0.,0.2,0.9
82,"Line, Zach","NOS","CAR","RB",0.7,4.,0.,0.,0.,0.,0.,0.,0.,0.5,0.3,0.1,0.,0.1,0.,0.,0.,1.,0.,0.2,0.8
83,"Janovich, Andy","DEN","@BUF","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.4,5.,0.,0.,0.,0.,1.,0.,0.,0.7
84,"Williams, Dexter","GBP","@SFO","RB",1.8,6.,0.,0.,0.,0.,0.,0.,0.,0.6,0.1,0.2,1.,0.,0.,0.,0.,9.,0.,0.1,0.6
85,"Ogunbowale, Dare","TBB","@ATL","RB",1.4,4.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.3,2.,0.,0.,0.,0.,21.,0.,0.,0.6
86,"Johnson, D'Ernest","CLE","MIA","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.7,0.,0.5,5.,0.,0.,0.,0.,17.,0.,0.,0.5
87,"Scarlett, Jordan","CAR","@NOS","RB",1.8,5.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,1.,0.,0.,0.,0.,5.,0.,0.2,0.5
88,"Walton, Mark","MIA","@CLE","RB",0.4,1.,0.,0.,0.,0.,0.,0.,0.,0.4,0.1,0.3,1.,0.1,0.,0.,0.,1.,0.1,0.1,0.5
89,"Armah, Alexander","CAR","@NOS","RB",0.4,1.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.2,0.5
90,"Williams, Trayveon","CIN","PIT","RB",1.,3.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,1.,0.,0.,0.,0.,0.,0.,0.,0.4
91,"Penny, Elijhaa","NYG","@CHI","RB",0.3,1.,0.,0.,0.,0.,0.,0.,0.,0.5,0.1,0.4,2.,0.,0.,0.,0.,-0.2,0.,0.,0.4
92,"Barner, Kenjon","ATL","TBB","RB",0.5,2.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.,1.,9.,0.,0.,0.2
93,"Ingold, Alec","OAK","@NYJ","RB",0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.1,0.,0.,0.,0.,1.,0.,0.,0.,0.1
94,"Snell Jr., Benny","PIT","@CIN","RB",0.5,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,5.,0.,0.1,0.1
95,"Nix, Roosevelt","PIT","@CIN","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.1,0.1,1.,0.,0.,0.,0.,1.,0.,0.1,0.1
96,"Whyte, Kerrith","CHI","NYG","RB",0.2,-0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,3.,0.,0.1,0.
97,"Ollison, Qadree","ATL","TBB","RB",0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
98,"Homer, Travis","SEA","@PHI","RB",0.5,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.
99,"Gaskin, Myles","MIA","@CLE","RB",0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,5.,0.,0.,0.
100,"Bawden, Nick","DET","@WAS","RB",0.7,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,4.,0.1,0.1,0.
101,"Williams, Jonathan","IND","@HOU","RB",0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.
102,"Perry, Senorise","BUF","DEN","RB",0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,9.,0.,0.,0.
103,"Fluellen, David","TEN","JAC","RB",0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
104,"Jones, Taiwan","HOU","IND","RB",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,3.,9.,0.,0.,0.
"","","","","","","","","","","","","","","","","","","","","","","","","",""
