Tennessee Titans,Titans,37.7,12.3,8.1,0.0,2.5,0.0,355.2,"5,680.6",93.9
,high,38.5,12.7,8.3,0.0,3.1,0.0,361.4,"5,623.5",109.6
,low,37.0,12.0,8.0,0.0,2.0,0.0,349.0,"5,737.6",89.0
Arizona Cardinals,Cardinals,41.1,9.6,9.3,0.0,2.4,0.0,405.4,"5,961.5",93.2
,high,43.0,12.1,9.6,0.0,2.8,0.0,431.0,"5,785.3",105.9
,low,39.1,7.0,9.0,0.0,2.0,0.0,379.7,"6,137.6",87.0
Dallas Cowboys,Cowboys,40.8,10.1,10.0,0.0,2.0,0.0,348.7,"5,377.7",93.0
,high,42.7,12.2,11.0,0.0,3.0,0.0,370.4,"5,251.2",111.6
,low,39.0,8.0,8.9,0.0,1.0,0.0,327.0,"5,504.2",83.0
Washington Football Team,Team,41.8,10.7,9.4,0.0,1.8,0.0,408.0,"5,948.3",92.7
,high,45.0,11.5,10.0,0.0,2.6,0.0,430.0,"5,842.1",99.9
,low,38.5,10.0,8.8,0.0,1.0,0.0,385.9,"6,054.4",97.0
New York Giants,Giants,36.0,12.2,8.0,0.0,2.3,1.0,419.2,"5,895.1",92.3
,high,38.1,13.0,9.1,0.0,2.6,1.0,435.0,"5,806.1",95.4
,low,34.0,11.4,7.0,0.0,2.0,1.0,403.3,"5,984.0",94.0
Cincinnati Bengals,Bengals,36.0,12.3,7.3,0.0,2.2,1.0,422.3,"6,188.1",90.5
,high,38.9,12.6,8.6,0.0,2.5,1.0,436.0,"5,878.6",95.8
,low,33.0,12.0,6.0,0.0,2.0,1.0,408.5,"6,497.6",83.0
Chicago Bears,Bears,34.7,11.2,9.5,0.0,2.0,1.0,339.8,"5,551.5",90.0
,high,35.5,11.4,11.0,0.0,2.9,1.0,358.5,"5,475.2",103.6
,low,34.0,11.0,8.1,0.0,1.0,1.0,321.0,"5,627.7",86.0
Las Vegas Raiders,Raiders,35.5,11.2,7.4,0.0,2.4,1.0,414.5,"5,816.2",88.9
,high,38.0,12.4,7.9,0.0,2.7,1.0,425.0,"5,788.8",94.9
,low,33.0,10.0,7.0,0.0,2.0,1.0,403.9,"5,843.6",81.0
Los Angeles Chargers,Chargers,35.1,12.1,8.2,0.0,2.0,0.0,375.6,"5,598.5",87.3
,high,35.2,12.2,8.4,0.0,2.9,0.0,376.2,"5,476.8",100.8
,low,35.0,12.0,8.0,0.0,1.0,0.0,375.0,"5,720.1",87.0
Miami Dolphins,Dolphins,31.3,12.9,8.0,0.0,1.8,1.0,415.6,"6,025.9",86.1
,high,34.7,14.0,9.1,0.0,2.6,1.0,437.0,"5,743.0",95.1
,low,28.0,11.8,7.0,0.0,1.0,1.0,394.2,"6,308.8",84.0
Detroit Lions,Lions,33.8,11.2,9.1,0.0,1.9,0.0,398.5,"5,993.2",85.6
,high,35.7,11.4,10.0,0.0,2.8,0.0,424.0,"5,765.6",99.6
,low,32.0,11.0,8.2,0.0,1.0,0.0,372.9,"6,220.8",92.0
Atlanta Falcons,Falcons,33.2,11.8,6.9,0.0,2.4,0.0,401.1,"5,847.6",84.9
,high,33.5,13.0,7.8,0.0,2.8,0.0,407.0,"5,840.0",89.3
,low,33.0,10.6,6.0,0.0,2.0,0.0,395.2,"5,855.1",83.0
