Tampa Bay Buccaneers,Buccaneers,37.9,12.9,9.2,0.0,2.7,0.7,362.7,"5,581.5",99.7
,high,38.0,14.2,10.7,0.0,3.0,0.7,370.1,"5,581.5",106.9
,low,37.9,11.6,7.7,0.0,2.4,0.7,355.2,"5,581.5",102.8
Cincinnati Bengals,Bengals,38.7,13.0,9.1,0.0,2.4,0.6,395.9,"5,878.6",98.4
,high,38.9,13.4,9.7,0.0,2.5,0.6,408.5,"5,878.6",102.7
,low,38.6,12.6,8.6,0.0,2.3,0.6,383.2,"5,878.6",95.8
Chicago Bears,Bears,37.2,12.7,9.3,0.0,2.7,0.5,352.1,"5,627.7",98.3
,high,39.0,14.0,10.6,0.0,2.9,0.5,358.5,"5,627.7",109.4
,low,35.5,11.4,8.1,0.0,2.4,0.5,345.6,"5,627.7",103.6
New York Giants,Giants,38.2,11.9,10.1,0.0,2.5,0.5,394.7,"5,806.1",98.1
,high,38.3,12.3,11.1,0.0,2.6,0.5,403.3,"5,806.1",103.0
,low,38.1,11.4,9.1,0.0,2.4,0.5,386.2,"5,806.1",95.4
Houston Texans,Texans,36.1,13.3,9.4,0.0,2.6,0.5,386.4,"5,871.5",98.0
,high,36.3,13.7,10.3,0.0,2.7,0.5,401.6,"5,871.5",101.5
,low,35.9,12.8,8.5,0.0,2.4,0.5,371.3,"5,871.5",96.4
Las Vegas Raiders,Raiders,38.4,12.5,9.1,0.0,2.5,0.6,393.0,"5,843.6",97.9
,high,38.8,12.6,10.4,0.0,2.7,0.6,403.9,"5,843.6",102.5
,low,38.0,12.4,7.9,0.0,2.4,0.6,382.1,"5,843.6",94.9
Los Angeles Chargers,Chargers,36.0,12.8,8.9,0.0,2.9,0.6,359.3,"5,720.1",97.5
,high,36.9,13.4,9.4,0.0,2.9,0.6,376.2,"5,720.1",103.6
,low,35.2,12.2,8.4,0.0,2.8,0.6,342.3,"5,720.1",100.8
Washington Football Team,Team,38.1,12.0,9.5,0.0,2.4,0.5,396.6,"5,842.1",96.6
,high,38.5,12.4,10.1,0.0,2.6,0.5,407.3,"5,842.1",100.2
,low,37.8,11.5,8.8,0.0,2.3,0.5,385.9,"5,842.1",99.9
Carolina Panthers,Panthers,38.6,11.5,9.1,0.0,2.4,0.5,405.9,"5,801.6",95.3
,high,42.9,12.5,10.1,0.0,2.5,0.5,418.0,"5,801.6",96.8
,low,34.3,10.5,8.1,0.0,2.3,0.5,393.8,"5,801.6",92.4
Detroit Lions,Lions,36.5,11.7,9.1,0.0,2.5,0.5,372.8,"5,765.6",94.4
,high,37.3,12.0,10.0,0.0,2.8,0.5,372.9,"5,765.6",99.8
,low,35.7,11.4,8.2,0.0,2.3,0.5,372.7,"5,765.6",99.6
Miami Dolphins,Dolphins,36.3,11.9,8.2,0.0,2.5,0.5,392.0,"5,743.0",92.3
,high,37.9,12.1,9.1,0.0,2.6,0.5,394.2,"5,743.0",95.1
,low,34.7,11.8,7.3,0.0,2.3,0.5,389.8,"5,743.0",94.7
Atlanta Falcons,Falcons,33.5,12.2,8.6,0.0,2.6,0.6,379.8,"5,855.1",91.6
,high,33.6,13.8,9.4,0.0,2.8,0.6,395.2,"5,855.1",98.1
,low,33.5,10.6,7.8,0.0,2.4,0.6,364.3,"5,855.1",89.3
