Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Tandy, Keith",TBB,ATL,DB,6.2,2.,0.,1.,0.4,0.,0.,0.,0.,0.,9.
2,"Collins, Landon",NYG,PHI,DB,6.4,2.,0.3,0.8,0.2,0.,0.,0.,0.,0.,8.9
3,"Cravens, Su'a",WAS,ARZ,DB,5.8,2.,0.1,0.8,0.2,0.2,0.1,0.,0.,0.5,8.4
4,"Bethea, Antoine",ARZ,@WAS,DB,6.4,1.1,0.,0.5,0.2,0.1,0.1,0.,0.6,0.,8.
5,"Burnett, Morgan",GBP,@CAR,DB,5.3,1.4,0.2,0.8,0.3,0.,0.,0.,0.,0.,7.7
6,"King, Akeem",ATL,@TBB,DB,4.9,1.1,0.,1.2,0.3,0.1,0.1,0.,0.,0.,7.4
7,"Jones, Reshad",MIA,@BUF,DB,5.1,1.7,0.1,0.6,0.3,0.1,0.,0.,0.,1.4,7.4
8,"Jefferson, Tony",BAL,@CLE,DB,5.2,1.8,0.1,0.6,0.1,0.1,0.1,0.,0.,0.,7.1
9,"Coleman, Kurt",CAR,GBP,DB,4.5,2.2,0.1,0.6,0.4,0.,0.,0.,0.1,0.,7.1
10,"Adams, Jamal",NYJ,@NOR,DB,4.6,1.4,0.,0.8,0.2,0.1,0.1,0.,0.,0.,6.8
11,"Clinton-Dix, Hasean",GBP,@CAR,DB,4.9,1.1,0.1,0.7,0.2,0.1,0.,0.,0.,0.,6.8
12,"Farley, Matthias",IND,DEN,DB,4.6,1.2,0.,0.6,0.2,0.2,0.1,0.,0.,0.,6.7
13,"Vaccaro, Kenny",NOR,NYJ,DB,4.7,1.7,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.5
14,"Church, Barry",JAC,HOU,DB,4.8,1.7,0.,0.5,0.1,0.1,0.,0.,0.,0.,6.5
15,"Swearinger, D.J.",WAS,ARZ,DB,4.8,1.1,0.2,0.6,0.2,0.1,0.,0.,0.,0.4,6.5
16,"Alexander, Maurice",LAR,@SEA,DB,4.9,1.3,0.,0.5,0.2,0.,0.,0.,0.,0.,6.4
17,"Maye, Marcus",NYJ,@NOR,DB,4.7,1.7,0.,0.5,0.1,0.1,0.,0.,0.,0.,6.4
18,"Berry, Eric",KCC,LAC,DB,4.4,1.,0.,0.7,0.4,0.1,0.,0.,0.,0.,6.4
19,"Reid, Eric",SFO,TEN,DB,5.1,1.,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.4
20,"Peppers, Jabrill",CLE,BAL,DB,3.9,1.6,0.,1.1,0.3,0.,0.,0.,0.3,0.,6.3
21,"Adams, Mike",CAR,GBP,DB,4.8,1.3,0.,0.4,0.1,0.1,0.1,0.,0.,0.,6.3
22,"Cyprien, Johnathan",TEN,@SFO,DB,4.7,1.2,0.,0.7,0.1,0.,0.,0.,0.,0.,6.2
23,"Stewart, Darian",DEN,@IND,DB,3.9,1.1,0.,0.7,0.3,0.2,0.1,0.,0.,0.,6.1
24,"Jenkins, Malcolm",PHI,@NYG,DB,4.1,1.7,0.1,0.7,0.2,0.,0.,0.,0.,0.,6.1
25,"Neal, Keanu",ATL,@TBB,DB,4.5,1.6,0.,0.4,0.,0.2,0.1,0.,0.,0.,6.
26,"Joyner, Lamarcus",LAR,@SEA,DB,4.4,1.5,0.1,0.6,0.1,0.1,0.,0.,0.,0.,6.
27,"Joseph, Karl",OAK,DAL,DB,4.3,1.,0.,0.7,0.2,0.,0.,0.,0.,0.,5.9
28,"Jarrett, Kyshoen",WAS,ARZ,DB,4.1,1.3,0.,0.8,0.2,0.,0.,0.,0.5,1.,5.9
29,"McLeod, Rodney",PHI,@NYG,DB,4.5,1.,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.9
30,"Jones, Byron",DAL,@OAK,DB,4.4,1.1,0.,0.6,0.1,0.,0.,0.,0.,0.,5.8
31,"Peters, Marcus",KCC,LAC,DB,3.5,0.7,0.,1.2,0.3,0.2,0.2,0.,0.,0.,5.8
32,"Weddle, Eric",BAL,@CLE,DB,3.5,2.,0.,0.8,0.2,0.1,0.,0.,0.,0.1,5.8
