Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
12,"Martin, Doug",TBB,ATL,RB,18.7,74.7,0.4,0.4,0.,0.,0.,0.,0.,2.1,17.4,0.,0.1,0.,0.,0.,0.2,4.2,11.1
13,"Miller, Lamar",HOU,@JAC,RB,18.5,69.2,0.4,0.3,0.,0.,0.,0.,0.,2.3,13.9,0.1,0.1,0.,0.,0.,0.1,1.7,11.1
14,"Crowell, Isaiah",CLE,BAL,RB,14.8,65.2,0.4,0.3,0.1,0.,0.,0.,0.,2.6,20.8,0.,0.1,0.,0.,0.,0.1,2.9,11.
15,"Ingram, Mark",NOR,NYJ,RB,11.7,57.9,0.4,0.3,0.1,0.,0.,0.,0.,2.9,21.2,0.1,0.1,0.,0.,0.,0.1,3.1,11.
16,"Gurley, Todd",LAR,@SEA,RB,16.1,60.3,0.5,0.4,0.,0.,0.,0.,0.,2.1,17.5,0.,0.1,0.,0.,0.2,0.1,2.6,10.4
17,"Abdullah, Ameer",DET,CHI,RB,12.4,50.9,0.3,0.2,0.1,0.,0.,0.,0.,3.5,28.2,0.1,0.1,0.1,0.,39.5,0.1,2.2,10.2
18,"Forte, Matt",NYJ,@NOR,RB,14.1,55.9,0.3,0.2,0.,0.,0.1,0.,0.,2.8,21.5,0.1,0.1,0.,0.,0.,0.1,1.4,10.2
19,"Gillislee, Mike",NEP,@PIT,RB,11.3,51.3,0.7,0.6,0.,0.,0.,0.1,0.,0.9,7.4,0.1,0.,0.,0.,2.,0.,1.7,10.2
20,"McCaffrey, Christian",CAR,GBP,RB,13.3,53.1,0.5,0.4,0.1,0.,0.,0.,0.,2.3,18.6,0.1,0.,0.,0.,0.,0.1,3.4,10.1
21,"Fournette, Leonard",JAC,HOU,RB,9.3,36.7,0.7,0.4,0.1,0.1,0.,0.,0.,2.8,20.8,0.,0.1,0.,0.,0.,0.1,1.9,10.1
22,"Lynch, Marshawn",OAK,DAL,RB,10.,45.2,0.6,0.4,0.,0.2,0.,0.,0.,2.1,17.7,0.,0.1,0.,0.8,0.,0.,1.9,9.9
23,"Cook, Dalvin",MIN,CIN,RB,11.5,48.4,0.4,0.3,0.1,0.,0.,0.,0.,2.7,18.5,0.1,0.1,0.,0.,0.,0.1,3.,9.8
24,"Mixon, Joe",CIN,@MIN,RB,18.7,57.7,0.5,0.5,0.,0.,0.,0.,0.,1.2,10.,0.,0.,0.,0.,4.2,0.1,3.,9.7
25,"Hyde, Carlos",SFO,TEN,RB,12.3,54.,0.3,0.3,0.,0.,0.,0.,0.,2.,16.,0.2,0.1,0.,0.,0.2,0.2,2.3,9.5
26,"Henry, Derrick",TEN,@SFO,RB,11.7,50.6,0.5,0.4,0.1,0.,0.,0.,0.,1.5,13.1,0.,0.1,0.,1.8,4.6,0.,2.5,9.5
27,"Powell, Bilal",NYJ,@NOR,RB,9.6,47.4,0.2,0.1,0.1,0.,0.,0.,0.,3.4,25.4,0.2,0.1,0.1,0.,0.,0.1,0.8,9.4
28,"West, Terrance",BAL,@CLE,RB,12.8,50.5,0.3,0.2,0.1,0.,0.,0.,0.,3.,19.8,0.1,0.1,0.,0.,0.,0.,1.5,9.4
29,"Montgomery, Ty",GBP,@CAR,RB,10.1,46.4,0.3,0.2,0.,0.,0.,0.1,0.,2.2,17.7,0.3,0.1,0.,0.,3.,0.1,2.1,9.3
30,"Blount, LeGarrette",PHI,@NYG,RB,11.2,44.4,0.7,0.6,0.,0.,0.,0.1,0.,0.9,7.3,0.,0.,0.,2.3,0.,0.1,1.8,9.3
31,"Woodhead, Danny",BAL,@CLE,RB,10.6,44.8,0.1,0.,0.,0.,0.,0.,0.,4.1,39.5,0.,0.1,0.,0.,0.,0.,0.5,9.
32,"Hill, Jeremy",CIN,@MIN,RB,12.8,47.2,0.6,0.5,0.,0.,0.,0.,0.,1.2,9.,0.,0.,0.,0.,0.,0.1,2.9,8.9
33,"Stewart, Jonathan",CAR,GBP,RB,14.3,54.4,0.5,0.5,0.,0.,0.,0.,0.,0.7,3.2,0.,0.,0.,0.,0.,0.1,1.4,8.6
34,"Gore, Frank",IND,DEN,RB,13.2,50.5,0.2,0.2,0.,0.,0.,0.,0.,1.8,14.2,0.1,0.1,0.,0.,0.,0.1,2.5,8.3
35,"Mack, Marlon",IND,DEN,RB,8.9,40.2,0.6,0.6,0.,0.,0.,0.,0.,1.3,8.8,0.,0.,0.,0.,18.1,0.,0.3,8.2
36,"Johnson, Duke",CLE,BAL,RB,7.2,30.4,0.,0.,0.,0.,0.,0.,0.,4.7,44.7,0.,0.2,0.1,5.4,2.8,0.,2.2,8.
37,"Kelley, Rob",WAS,ARZ,RB,11.,45.9,0.3,0.2,0.,0.1,0.,0.,0.,1.6,12.9,0.,0.1,0.,0.,0.,0.,1.7,7.9
38,"Rodgers, Jacquizz",TBB,ATL,RB,12.4,47.8,0.3,0.3,0.,0.,0.,0.,0.,1.6,12.2,0.,0.,0.,0.,0.,0.1,1.3,7.7
39,"Coleman, Tevin",ATL,@TBB,RB,8.1,36.8,0.3,0.2,0.,0.,0.,0.,0.1,0.9,6.9,0.3,0.1,0.,0.,0.,0.1,2.,7.6
40,"Perkins, Paul",NYG,PHI,RB,11.9,47.3,0.1,0.1,0.,0.,0.,0.,0.,2.5,19.1,0.1,0.1,0.,0.,0.5,0.,0.7,7.6
41,"Riddick, Theo",DET,CHI,RB,8.,28.5,0.1,0.,0.,0.,0.,0.,0.,4.2,29.2,0.2,0.1,0.1,0.,3.7,0.,1.1,7.3
42,"Peterson, Adrian",NOR,NYJ,RB,6.,20.4,0.1,0.1,0.,0.,0.,0.,0.,2.8,25.1,0.4,0.1,0.1,0.,4.2,0.,0.9,7.3
43,"Murray, Latavius",MIN,CIN,RB,10.1,36.3,0.4,0.3,0.,0.,0.,0.,0.,2.,16.5,0.,0.1,0.,0.,0.4,0.1,1.4,7.3
44,"Bernard, Giovani",CIN,@MIN,RB,8.6,36.7,0.1,0.1,0.1,0.,0.,0.,0.,2.8,25.,0.,0.1,0.,0.,0.2,0.1,2.7,6.9
45,"White, James",NEP,@PIT,RB,3.3,12.7,0.1,0.1,0.,0.,0.,0.,0.,3.2,32.9,0.3,0.1,0.1,0.,4.2,0.,0.8,6.9
46,"Sproles, Darren",PHI,@NYG,RB,5.6,24.,0.2,0.1,0.,0.1,0.,0.,0.,3.1,23.6,0.1,0.1,0.,14.7,1.9,0.,1.4,6.5
47,"Booker, Devontae",DEN,@IND,RB,10.4,37.9,0.2,0.2,0.,0.,0.,0.,0.,1.9,14.1,0.,0.1,0.,0.,1.1,0.1,1.1,6.4
48,"Sims, Charles",TBB,ATL,RB,6.3,27.3,0.,0.,0.,0.,0.,0.,0.,2.7,26.4,0.2,0.1,0.1,0.,0.,0.1,2.3,6.3
49,"Thompson, Chris",WAS,ARZ,RB,4.4,22.2,0.2,0.1,0.,0.1,0.,0.,0.,3.1,21.3,0.2,0.1,0.,0.,19.9,0.,0.7,6.3
50,"West, Charcandrick",KCC,LAC,RB,8.1,27.8,0.2,0.1,0.,0.,0.,0.,0.,1.9,15.,0.2,0.1,0.,0.,1.,0.1,1.,6.3
51,"Burkhead, Rex",NEP,@PIT,RB,5.3,44.6,0.1,0.1,0.,0.,0.,0.,0.,1.5,12.5,0.,0.1,0.,0.,9.2,0.1,0.7,6.
52,"Ivory, Chris",JAC,HOU,RB,9.6,38.8,0.1,0.1,0.,0.,0.,0.,0.,1.5,12.6,0.,0.1,0.,0.,1.5,0.2,0.7,5.8
53,"Lewis, Dion",NEP,@PIT,RB,7.6,29.6,0.1,0.1,0.,0.,0.,0.,0.,2.5,17.3,0.1,0.1,0.,0.,11.8,0.,0.8,5.7
54,"Allen, Javorius",BAL,@CLE,RB,7.3,26.5,0.1,0.1,0.,0.,0.,0.,0.,3.1,19.8,0.1,0.1,0.,0.,3.,0.,1.8,5.5
55,"McFadden, Darren",DAL,@OAK,RB,9.,39.6,0.1,0.1,0.,0.,0.,0.,0.,1.3,9.8,0.,0.,0.,0.,3.6,0.1,1.9,5.4
56,"Williams, Jamaal",GBP,@CAR,RB,7.5,33.2,0.1,0.1,0.,0.,0.,0.,0.,1.5,12.9,0.,0.1,0.,0.,0.,0.,1.9,5.3
57,"Williams, Damien",MIA,@BUF,RB,3.2,12.5,0.2,0.1,0.1,0.,0.,0.,0.,1.6,15.8,0.2,0.1,0.,0.,4.9,0.1,1.,5.
58,"Zenner, Zach",DET,CHI,RB,5.8,22.7,0.2,0.2,0.,0.,0.,0.,0.,1.3,14.2,0.,0.1,0.,0.,6.9,0.1,0.8,4.7
59,"Rawls, Thomas",SEA,LAR,RB,6.8,28.,0.2,0.2,0.,0.,0.,0.,0.,0.7,5.,0.,0.,0.,0.,0.,0.,1.1,4.6
60,"Vereen, Shane",NYG,PHI,RB,5.5,23.5,0.,0.,0.,0.,0.,0.,0.,1.8,13.7,0.1,0.1,0.,0.,8.4,0.1,1.4,4.3
61,"Perine, Samaje",WAS,ARZ,RB,4.6,39.1,0.,0.,0.,0.,0.,0.,0.,0.3,3.7,0.,0.,0.,0.,2.8,0.,1.7,4.2
62,"Blue, Alfred",HOU,@JAC,RB,8.3,34.1,0.1,0.,0.,0.,0.,0.,0.,0.8,3.6,0.,0.,0.,0.6,1.9,0.1,1.,4.2
63,"Washington, DeAndre",OAK,DAL,RB,5.,27.,0.1,0.,0.,0.1,0.,0.,0.,1.2,10.4,0.,0.,0.,1.2,3.,0.1,0.7,4.2
64,"Oliver, Branden",LAC,@KCC,RB,5.6,22.4,0.1,0.1,0.,0.,0.,0.,0.,1.6,14.4,0.,0.1,0.,0.7,1.5,0.,1.1,4.1
65,"McKinnon, Jerick",MIN,CIN,RB,6.8,20.9,0.1,0.1,0.,0.,0.,0.,0.,1.9,12.6,0.,0.1,0.,0.,0.,0.,0.5,4.1
66,"Artis-Payne, Cameron",CAR,GBP,RB,5.6,24.3,0.1,0.,0.1,0.,0.,0.,0.,0.8,7.4,0.,0.,0.,0.,0.,0.,0.3,3.9
67,"Tolbert, Mike",BUF,MIA,RB,4.1,21.1,0.1,0.1,0.,0.,0.,0.,0.,0.6,4.,0.1,0.,0.,0.,1.3,0.,0.5,3.8
68,"Williams, Kerwynn",ARZ,@WAS,RB,3.8,22.6,0.2,0.,0.,0.,0.1,0.1,0.,0.6,4.4,0.,0.,0.,0.,5.8,0.,0.4,3.7
69,"Richard, Jalen",OAK,DAL,RB,3.9,19.9,0.,0.,0.,0.,0.,0.,0.,1.5,9.7,0.1,0.,0.,16.9,23.6,0.,0.3,3.7
70,"Turbin, Robert",IND,DEN,RB,2.7,9.4,0.3,0.3,0.,0.,0.,0.,0.,1.1,7.5,0.1,0.,0.,0.,0.,0.,1.,3.6
71,"Prosise, C.J.",SEA,LAR,RB,2.8,11.4,0.,0.,0.,0.,0.,0.,0.,1.4,17.2,0.,0.1,0.,0.,0.8,0.,0.5,3.2
72,"Yeldon, T.J.",JAC,HOU,RB,5.1,18.9,0.,0.,0.,0.,0.,0.,0.,1.8,11.1,0.,0.,0.,0.,0.2,0.1,0.2,3.1
73,"Kamara, Alvin",NOR,NYJ,RB,3.,10.,0.2,0.2,0.,0.,0.,0.,0.,1.3,8.,0.,0.,0.,0.3,0.,0.,1.2,3.
74,"Charles, Jamaal",DEN,@IND,RB,4.3,17.,0.1,0.1,0.,0.,0.,0.,0.,0.5,3.1,0.,0.,0.,0.,0.,0.,0.3,2.8
75,"Washington, Dwayne",DET,CHI,RB,5.7,16.2,0.1,0.1,0.,0.,0.,0.,0.,0.8,5.7,0.,0.,0.,0.,3.9,0.,0.4,2.7
76,"Smallwood, Wendell",PHI,@NYG,RB,5.,18.7,0.,0.,0.,0.,0.,0.,0.,0.8,5.,0.,0.,0.,1.3,13.9,0.,0.6,2.6
77,"Breida, Matt",SFO,TEN,RB,4.1,11.,0.1,0.1,0.,0.,0.,0.,0.,1.,7.3,0.,0.,0.,0.,0.1,0.1,0.9,2.5
78,"Ripkowski, Aaron",GBP,@CAR,RB,2.1,8.2,0.2,0.2,0.,0.,0.,0.,0.,0.7,4.6,0.,0.,0.,0.,0.,0.1,0.4,2.4
79,"Cunningham, Benny",CHI,@DET,RB,2.9,11.5,0.1,0.1,0.,0.,0.,0.,0.,1.4,9.9,0.,0.,0.,0.,30.7,0.1,0.4,2.3
80,"Whittaker, Fozzy",CAR,GBP,RB,3.1,14.3,0.,0.,0.,0.,0.,0.,0.,0.8,6.9,0.,0.,0.,0.,17.1,0.,0.2,2.2
81,"Barber, Peyton",TBB,ATL,RB,3.4,14.9,0.1,0.,0.,0.,0.,0.1,0.,0.4,2.4,0.,0.,0.,1.,2.,0.,0.2,2.2
82,"Darkwa, Orleans",NYG,PHI,RB,3.4,11.5,0.1,0.1,0.,0.,0.,0.,0.,0.5,3.8,0.,0.,0.,0.9,3.4,0.,0.7,2.
83,"Morris, Alfred",DAL,@OAK,RB,4.1,12.7,0.1,0.1,0.,0.,0.,0.,0.,0.4,1.4,0.,0.,0.,0.,1.5,0.,0.2,2.
84,"Drake, Kenyan",MIA,@BUF,RB,2.1,10.,0.1,0.,0.,0.,0.,0.1,0.,0.5,2.4,0.,0.,0.,0.,32.8,0.,0.3,1.7
85,"Jones, Matt",IND,DEN,RB,2.6,11.6,0.1,0.,0.,0.,0.,0.,0.,0.2,1.9,0.,0.,0.,0.,11.3,0.,0.1,1.7
86,"Lacy, Eddie",SEA,LAR,RB,2.8,11.2,0.,0.,0.,0.,0.,0.,0.,0.4,3.2,0.,0.,0.,0.,0.2,0.,0.2,1.6
87,"Kuhn, John",NOR,NYJ,RB,0.9,2.,0.1,0.1,0.,0.,0.,0.,0.,0.8,3.8,0.,0.,0.,0.,0.,0.,0.2,1.5
88,"Dunbar, Lance",LAR,@SEA,RB,1.,4.,0.,0.,0.,0.,0.,0.,0.,1.1,8.6,0.,0.,0.,0.,13.,0.,0.3,1.5
89,"Brown, Malcolm",LAR,@SEA,RB,2.1,6.5,0.,0.,0.,0.,0.,0.,0.,0.9,7.2,0.,0.,0.,0.,17.7,0.,0.5,1.3
90,"Foreman, D'Onta",HOU,@JAC,RB,3.2,9.2,0.,0.,0.,0.,0.,0.,0.,0.4,2.3,0.,0.,0.,0.3,4.7,0.,0.6,1.2
91,"Ward, Terron",ATL,@TBB,RB,1.6,6.4,0.,0.,0.,0.,0.,0.,0.,0.4,4.,0.,0.,0.,0.,0.,0.,0.6,1.
92,"Conner, James",PIT,NEP,RB,1.4,4.4,0.,0.,0.,0.,0.,0.,0.,0.3,2.8,0.,0.,0.,0.,8.,0.,0.5,1.
93,"Juszczyk, Kyle",SFO,TEN,RB,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,1.,7.4,0.,0.,0.,0.,0.,0.,0.1,0.9
94,"Ellington, Andre",ARZ,@WAS,RB,1.7,4.3,0.,0.,0.,0.,0.,0.,0.,0.6,4.3,0.,0.,0.,0.,6.7,0.,0.1,0.9
95,"Grant, Corey",JAC,HOU,RB,1.6,5.,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,18.2,0.,0.1,0.7
96,"Banyard, Joe",BUF,MIA,RB,0.7,2.5,0.,0.,0.,0.,0.,0.,0.,0.4,3.8,0.,0.,0.,0.5,2.1,0.,0.,0.6
97,"Ekeler, Austin",LAC,@KCC,RB,1.3,4.5,0.,0.,0.,0.,0.,0.,0.,0.2,1.4,0.,0.,0.,0.7,7.6,0.1,0.4,0.5
98,"Mostert, Raheem",SFO,TEN,RB,0.9,2.5,0.,0.,0.,0.,0.,0.,0.,0.3,2.2,0.,0.,0.,0.,9.9,0.,0.,0.5
99,"Janovich, Andy",DEN,@IND,RB,0.2,0.7,0.,0.,0.,0.,0.,0.,0.,0.3,3.2,0.,0.,0.,0.,0.,0.,0.1,0.5
100,"Jones, Aaron",GBP,@CAR,RB,1.3,2.8,0.,0.,0.,0.,0.,0.,0.,0.1,1.4,0.,0.,0.,0.,0.9,0.,0.2,0.4
101,"Lasco, Daniel",NOR,NYJ,RB,1.,2.5,0.,0.,0.,0.,0.,0.,0.,0.4,1.4,0.,0.,0.,2.9,3.5,0.,0.1,0.4
102,"Muhammad, Khalfani",TEN,@SFO,RB,0.7,2.1,0.,0.,0.,0.,0.,0.,0.,0.2,1.4,0.,0.,0.,2.5,5.3,0.,0.2,0.4
103,"Ervin, Tyler",HOU,@JAC,RB,0.7,2.7,0.,0.,0.,0.,0.,0.,0.,0.2,1.,0.,0.,0.,6.7,12.6,0.,0.3,0.3
104,"DiMarco, Patrick",BUF,MIA,RB,0.1,0.3,0.,0.,0.,0.,0.,0.,0.,0.3,2.3,0.,0.,0.,0.,0.2,0.,0.,0.3
105,"Cohen, Tarik",CHI,@DET,RB,0.8,1.9,0.,0.,0.,0.,0.,0.,0.,0.1,1.3,0.,0.,0.,0.,1.,0.,0.1,0.3
106,"Watson, Terrell",PIT,NEP,RB,0.2,0.6,0.,0.,0.,0.,0.,0.,0.,0.2,0.6,0.,0.,0.,0.,1.7,0.,0.1,0.2
107,"Gallman, Wayne",NYG,PHI,RB,0.9,2.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.2,0.2
108,"McGuire, Elijah",NYJ,@NOR,RB,1.5,2.9,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.,0.,6.,0.1,0.4,0.2
109,"Davis, Justin",LAR,@SEA,RB,1.2,2.9,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,0.,0.,0.,0.,12.6,0.1,0.2,0.2
110,"Brown, Mack",WAS,ARZ,RB,0.2,1.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.2
111,"Jones, Taiwan",BUF,MIA,RB,0.5,0.9,0.,0.,0.,0.,0.,0.,0.,0.2,1.5,0.,0.,0.,0.,4.3,0.,0.1,0.2
112,"Pumphrey, Donnel",PHI,@NYG,RB,0.7,2.5,0.,0.,0.,0.,0.,0.,0.,0.1,0.1,0.,0.,0.,-0.1,7.3,0.,0.,0.2
113,"Dayes, Matthew",CLE,BAL,RB,0.5,1.1,0.,0.,0.,0.,0.,0.,0.,0.3,1.9,0.,0.,0.,0.,12.7,0.1,0.3,0.2
114,"Ham, C.J.",MIN,CIN,RB,0.6,0.8,0.,0.,0.,0.,0.,0.,0.,0.1,0.8,0.,0.,0.,0.,1.,0.,0.2,0.2
115,"Todman, Jordan",HOU,@JAC,RB,0.3,1.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.1,22.6,0.,0.,0.1
116,"Hill, Brian",ATL,@TBB,RB,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.1,1.,0.,0.,0.,0.,0.3,0.,0.1,0.1
117,"Mizzell, Taquan",CHI,@DET,RB,0.3,0.9,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,14.1,0.,0.1,0.1
118,"Carson, Chris",SEA,LAR,RB,0.4,0.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1
119,"Smith, Rod",DAL,@OAK,RB,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,0.,0.,0.,0.,0.,0.,0.1,0.1
120,"Smith, Keith",DAL,@OAK,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.4,0.,0.,0.,0.,0.,0.,0.,0.
121,"Sherman, Anthony",KCC,LAC,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.4,0.,0.,0.,0.,0.,0.,0.,0.
122,"Henderson, De'Angelo",DEN,@IND,RB,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
123,"Winn, George",NYG,PHI,RB,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
124,"Hilliard, Kenny",HOU,@JAC,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,8.8,7.2,0.,0.,0.
125,"Penny, Elijhaa",ARZ,@WAS,RB,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1,0.,0.,0.
126,"Mays, Devante",GBP,@CAR,RB,0.3,-0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
