Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gronkowski, Rob",NEP,@NYJ,TE,6.6,1.7,4.,61.4,0.5,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.,1.7,9.3
2,"Reed, Jordan",WAS,SFO,TE,6.5,1.3,4.7,52.,0.4,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,-0.2,0.1,1.1,7.6
3,"Olsen, Greg",CAR,PHI,TE,7.1,1.5,4.3,57.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3,7.
4,"Walker, Delanie",TEN,IND,TE,6.6,1.4,4.2,49.4,0.3,0.2,0.1,0.,0.,0.,0.,0.7,0.,0.,0.,0.,1.1,7.
5,"Henry, Hunter",LAC,@OAK,TE,4.5,1.1,2.8,33.7,0.6,0.4,0.2,0.,0.,0.,0.,0.,0.,0.,0.7,0.1,0.8,6.7
6,"Ertz, Zach",PHI,@CAR,TE,7.4,1.3,4.9,53.1,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.6,0.,1.,6.6
7,"Howard, O.J.",TBB,@ARZ,TE,4.3,1.,2.8,37.2,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,6.1
8,"Hooper, Austin",ATL,MIA,TE,4.1,1.,2.5,32.4,0.5,0.2,0.1,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.9,6.
9,"Doyle, Jack",IND,@TEN,TE,5.2,0.9,3.7,37.8,0.4,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.6,6.
10,"Bennett, Martellus",GBP,@MIN,TE,5.,0.8,3.3,41.1,0.3,0.2,0.1,0.,0.,0.,0.,0.3,0.,0.,0.,0.,0.6,6.
11,"Kelce, Travis",KCC,PIT,TE,5.7,1.2,3.9,50.2,0.2,0.,0.1,0.,0.,0.,0.,-0.1,0.,0.,0.,0.1,1.,5.9
12,"Gates, Antonio",LAC,@OAK,TE,5.5,1.4,3.,31.4,0.4,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.3,0.1,0.7,5.7
13,"Watson, Benjamin",BAL,CHI,TE,6.8,1.5,4.3,39.6,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1,5.4
14,"Allen, Dwayne",NEP,@NYJ,TE,4.7,0.8,2.8,33.5,0.3,0.1,0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.4
15,"Brate, Cameron",TBB,@ARZ,TE,3.8,0.9,2.5,30.6,0.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.8,5.3
16,"Engram, Evan",NYG,@DEN,TE,6.1,1.5,4.2,36.2,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3,5.2
17,"Rudolph, Kyle",MIN,GBP,TE,5.3,1.4,3.3,33.7,0.3,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.2,5.1
18,"Higbee, Tyler",LAR,@JAC,TE,6.2,0.7,3.5,33.6,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.7,5.
19,"Thomas, Julius",MIA,@ATL,TE,4.6,0.6,2.8,26.4,0.4,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,4.9
20,"Miller, Zach",CHI,@BAL,TE,4.6,0.4,3.3,35.7,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,4.7
21,"Cook, Jared",OAK,LAC,TE,4.9,0.7,3.1,35.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,4.5
22,"Fleener, Coby",NOR,DET,TE,5.1,1.3,2.9,33.9,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9,4.4
23,"Njoku, David",CLE,@HOU,TE,3.8,0.9,2.5,29.7,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,4.3
24,"Davis, Vernon",WAS,SFO,TE,4.3,0.5,2.9,36.8,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.5,4.2
25,"Kittle, George",SFO,@WAS,TE,3.2,0.7,1.9,25.2,0.3,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,4.
26,"Fiedorowicz, C.J.",HOU,CLE,TE,4.6,0.8,2.6,27.7,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,3.9
27,"Ebron, Eric",DET,@NOR,TE,4.2,0.7,2.7,30.4,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6,3.8
28,"Sims, Dion",CHI,@BAL,TE,3.1,0.4,2.2,22.,0.2,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,3.7
29,"James, Jesse",PIT,@KCC,TE,4.2,0.9,2.7,27.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8,3.6
30,"Celek, Garrett",SFO,@WAS,TE,2.9,0.5,1.6,19.1,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.4,3.3
31,"McDonald, Vance",PIT,@KCC,TE,2.9,0.3,1.7,21.9,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.1
32,"Lewis, Marcedes",JAC,LAR,TE,3.2,0.5,2.1,19.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,3.
33,"Green, Virgil",DEN,NYG,TE,3.1,0.5,1.9,21.8,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,2.9
34,"Gresham, Jermaine",ARZ,TBB,TE,3.2,0.5,2.,21.8,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,2.7
35,"Walford, Clive",OAK,LAC,TE,2.7,0.6,1.7,18.4,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,2.6
36,"Griffin, Ryan",HOU,CLE,TE,3.9,0.4,2.3,20.8,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.2,2.5
37,"Kendricks, Lance",GBP,@MIN,TE,3.5,0.3,1.9,18.7,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,2.1
38,"Celek, Brent",PHI,@CAR,TE,1.7,0.4,1.2,14.1,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,1.9
39,"Tye, Will",NYJ,NEP,TE,3.,0.3,2.,16.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.8
40,"Toilolo, Levine",ATL,MIA,TE,1.5,0.3,0.8,13.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.8
41,"Rodgers, Richard",GBP,@MIN,TE,1.8,0.2,1.1,10.3,0.1,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.2,1.8
42,"Koyack, Ben",JAC,LAR,TE,2.5,0.2,1.8,16.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.8
43,"DeValve, Seth",CLE,@HOU,TE,1.,0.2,0.7,8.8,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.9,0.,0.2,1.6
44,"Daniels, Darrell",IND,@TEN,TE,2.6,0.5,1.5,14.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.4,1.6
45,"Supernaw, Phillip",TEN,IND,TE,1.3,0.3,0.8,9.7,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,1.5
46,"Hill, Josh",NOR,DET,TE,2.,0.6,1.1,9.4,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,1.5
47,"Seferian-Jenkins, Austin",NYJ,NEP,TE,2.,0.4,1.,11.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.3,1.5
48,"Boyle, Nick",BAL,CHI,TE,2.,0.4,1.5,11.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.3,1.4
49,"Scruggs, Greg",NEP,@NYJ,TE,1.2,0.2,0.7,9.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,1.4
50,"Heuerman, Jeff",DEN,NYG,TE,1.6,0.1,0.9,11.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1
51,"Williams, Maxx",BAL,CHI,TE,2.,0.5,1.3,9.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.4,1.1
52,"Smith, Lee",OAK,LAC,TE,1.5,0.3,0.9,8.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.1
53,"Harris, Demetrius",KCC,PIT,TE,1.5,0.3,0.7,5.8,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.6,0.,0.3,1.1
54,"Burton, Trey",PHI,@CAR,TE,2.1,0.3,1.3,10.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,1.1
55,"Dickson, Ed",CAR,PHI,TE,1.1,0.3,0.6,6.6,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,1.
56,"Adams, Jerell",NYG,@DEN,TE,1.3,0.,1.,6.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9
57,"Everett, Gerald",LAR,@JAC,TE,2.7,0.3,1.1,9.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.9
58,"Grimble, Xavier",PIT,@KCC,TE,1.2,0.3,0.5,5.8,0.1,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.9
59,"Fasano, Anthony",MIA,@ATL,TE,1.1,0.3,0.6,6.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.2,0.9
60,"Leggett, Jordan",NYJ,NEP,TE,1.1,0.2,0.6,6.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.2,0.8
61,"Derby, A.J.",DEN,NYG,TE,1.1,0.1,0.7,8.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8
62,"Anderson, Stephen",HOU,CLE,TE,1.,0.2,0.5,4.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.7
63,"Hoomanawanui, Michael",NOR,DET,TE,0.6,0.4,0.2,1.9,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.4,0.7
64,"Ellison, Rhett",NYG,@DEN,TE,1.1,0.1,0.8,7.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7
65,"Fells, Darren",DET,@NOR,TE,0.8,0.1,0.5,5.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.7
66,"Helfet, Cooper",OAK,LAC,TE,1.,0.1,0.6,6.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7
67,"Gray, MarQueis",MIA,@ATL,TE,0.7,0.2,0.5,5.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5
68,"Morgan, David",MIN,GBP,TE,1.1,0.4,0.7,5.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.3,0.5
69,"Niklas, Troy",ARZ,TBB,TE,0.6,0.1,0.3,4.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5
70,"Smith, Jonnu",TEN,IND,TE,0.4,0.1,0.3,3.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.3
71,"Bell, Blake",MIN,GBP,TE,0.5,0.,0.2,2.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2
72,"Stocker, Luke",TBB,@ARZ,TE,0.6,0.1,0.4,2.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.2
73,"Cross, Alan",TBB,@ARZ,TE,0.4,0.,0.2,1.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2
74,"Paul, Niles",WAS,SFO,TE,0.3,0.,0.1,1.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1,0.,0.,0.2
75,"Hamm, Je'Ron",SFO,@WAS,TE,0.5,0.1,0.2,1.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2
76,"Momah, Ifeanyi",ARZ,TBB,TE,0.5,0.2,0.1,1.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1
77,"Carrier, Derek",LAR,@JAC,TE,0.2,0.1,0.2,1.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.1
78,"Travis, Ross",KCC,PIT,TE,0.4,0.1,0.2,1.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
79,"McGrath, Sean",LAC,@OAK,TE,0.1,0.,0.1,0.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.,0.1
80,"Saubert, Eric",ATL,MIA,TE,0.3,0.,0.1,0.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
81,"Mulligan, Matthew",DET,@NOR,TE,0.1,0.,0.1,0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
82,"Telfer, Randall",CLE,@HOU,TE,0.3,0.1,0.1,0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.
83,"Eldridge, Brody",CHI,@BAL,TE,0.2,0.1,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.
84,"LaCosse, Matt",NYG,@DEN,TE,0.2,0.,0.,0.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,-0.1
