Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Tandy, Keith",TBB,@ARZ,DB,6.5,2.,0.1,1.,0.5,0.,0.,0.,0.,0.,9.4
2,"King, Akeem",ATL,MIA,DB,5.6,1.2,0.1,1.2,0.3,0.1,0.1,0.,0.,0.,8.3
3,"Collins, Landon",NYG,@DEN,DB,5.9,1.9,0.2,0.7,0.2,0.,0.,0.,0.,0.,8.2
4,"Jones, Reshad",MIA,@ATL,DB,5.6,1.9,0.1,0.7,0.3,0.,0.,0.,0.,1.6,8.2
5,"Bethea, Antoine",ARZ,TBB,DB,6.2,1.,0.,0.5,0.2,0.1,0.1,0.,0.4,0.,7.8
6,"Farley, Matthias",IND,@TEN,DB,5.3,1.4,0.,0.7,0.3,0.2,0.1,0.,0.,0.,7.6
7,"Vaccaro, Kenny",NOR,DET,DB,5.,1.8,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.9
8,"Reid, Eric",SFO,@WAS,DB,5.4,1.1,0.1,0.4,0.1,0.1,0.1,0.,0.,0.,6.8
9,"Adams, Jamal",NYJ,NEP,DB,4.6,1.5,0.,0.8,0.2,0.1,0.1,0.,0.,0.,6.7
10,"Joseph, Karl",OAK,LAC,DB,4.7,1.2,0.,0.8,0.2,0.,0.,0.,0.,0.,6.6
11,"Burnett, Morgan",GBP,@MIN,DB,4.4,1.2,0.2,0.7,0.2,0.,0.,0.,0.,0.,6.4
12,"Jefferson, Tony",BAL,CHI,DB,4.7,1.6,0.1,0.5,0.1,0.1,0.1,0.,0.,0.,6.4
13,"Cyprien, Johnathan",TEN,IND,DB,4.7,1.2,0.,0.7,0.1,0.,0.,0.,0.,0.,6.3
14,"Stewart, Darian",DEN,NYG,DB,4.,1.1,0.,0.8,0.3,0.2,0.1,0.,0.,0.,6.3
15,"Smith, Harrison",MIN,GBP,DB,4.9,1.4,0.1,0.2,0.1,0.,0.,0.,0.,0.,6.2
16,"Mathieu, Tyrann",ARZ,TBB,DB,4.9,0.5,0.1,0.5,0.1,0.1,0.,0.,0.,0.,6.2
17,"Coleman, Kurt",CAR,PHI,DB,3.8,1.9,0.1,0.5,0.3,0.,0.,0.,0.,0.,6.1
18,"Berry, Eric",KCC,PIT,DB,4.1,1.,0.,0.7,0.4,0.1,0.,0.,0.,0.,6.
19,"Addae, Jahleel",LAC,@OAK,DB,4.7,0.7,0.,0.6,0.1,0.,0.,0.,0.,0.,6.
20,"Jarrett, Kyshoen",WAS,SFO,DB,4.1,1.3,0.,0.8,0.2,0.,0.,0.,0.5,1.,5.9
21,"Church, Barry",JAC,LAR,DB,4.3,1.5,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.8
22,"Jenkins, Malcolm",PHI,@CAR,DB,3.9,1.6,0.1,0.6,0.2,0.,0.,0.,0.,0.,5.7
23,"Neal, Keanu",ATL,MIA,DB,4.2,1.5,0.,0.4,0.,0.2,0.1,0.,0.,0.,5.6
24,"Branch, Tyvon",ARZ,TBB,DB,4.2,0.6,0.1,0.7,0.2,0.,0.,0.,1.1,0.6,5.6
25,"McLeod, Rodney",PHI,@CAR,DB,4.3,1.,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.6
26,"Clinton-Dix, Hasean",GBP,@MIN,DB,4.,0.9,0.1,0.6,0.2,0.,0.,0.,0.,0.,5.6
27,"Verrett, Jason",LAC,@OAK,DB,4.1,0.5,0.,0.6,0.3,0.,0.,0.,0.,0.,5.5
28,"Ward, T.J.",TBB,@ARZ,DB,3.8,1.2,0.,0.7,0.1,0.1,0.1,0.,0.,0.,5.5
29,"Bradberry, James",CAR,PHI,DB,3.8,1.5,0.,0.7,0.1,0.,0.,0.,0.,0.,5.5
30,"Quin, Glover",DET,@NOR,DB,4.1,1.3,0.,0.3,0.1,0.1,0.,0.,0.,0.,5.4
31,"McCourty, Devin",NEP,@NYJ,DB,4.,1.3,0.1,0.4,0.1,0.,0.,0.,0.,0.3,5.4
32,"Peppers, Jabrill",CLE,@HOU,DB,3.4,1.4,0.,0.9,0.2,0.,0.,0.,0.,0.,5.4
33,"Johnson, Trumaine",LAR,@JAC,DB,4.,0.7,0.1,0.6,0.2,0.,0.,0.,0.,0.,5.4
34,"Peters, Marcus",KCC,PIT,DB,3.2,0.7,0.,1.1,0.2,0.1,0.1,0.,0.,0.,5.4
35,"Adams, Mike",CAR,PHI,DB,4.1,1.1,0.,0.4,0.1,0.1,0.1,0.,0.,0.,5.4
36,"Hayward, Casey",LAC,@OAK,DB,3.3,0.5,0.,1.,0.4,0.,0.,0.,0.1,0.,5.4
37,"Nelson, Reggie",OAK,LAC,DB,3.5,1.1,0.,0.9,0.2,0.,0.,0.,0.,0.,5.3
38,"Cooper, Marcus",CHI,@BAL,DB,4.3,0.4,0.,0.6,0.1,0.,0.,0.,0.,0.,5.3
39,"Davis, Sean",PIT,@KCC,DB,3.7,1.2,0.2,0.4,0.1,0.,0.,0.,0.,0.,5.3
40,"Demps, Quintin",CHI,@BAL,DB,3.5,0.8,0.,0.7,0.3,0.1,0.,0.,0.7,0.,5.3
41,"Swearinger, D.J.",WAS,SFO,DB,3.9,0.9,0.1,0.5,0.1,0.1,0.,0.,0.,0.3,5.3
42,"Maye, Marcus",NYJ,NEP,DB,3.9,1.4,0.,0.4,0.1,0.1,0.,0.,0.,0.,5.3
43,"Ward, Jimmie",SFO,@WAS,DB,3.7,0.7,0.1,0.8,0.1,0.,0.,0.,0.,0.,5.3
44,"Tartt, Jaquiski",SFO,@WAS,DB,4.,1.2,0.1,0.4,0.1,0.,0.,0.,0.,0.,5.2
45,"Weddle, Eric",BAL,CHI,DB,3.1,1.9,0.,0.7,0.2,0.1,0.,0.,0.,0.1,5.2
46,"Grimes, Brent",TBB,@ARZ,DB,3.2,0.4,0.,1.2,0.2,0.1,0.,0.,1.1,0.,5.2
47,"Ryan, Logan",TEN,IND,DB,3.7,0.9,0.1,0.7,0.1,0.,0.,0.,0.,0.,5.2
48,"Jenkins, Janoris",NYG,@DEN,DB,3.2,0.5,0.1,1.1,0.2,0.1,0.,0.,0.1,0.,5.2
49,"Conte, Chris",TBB,@ARZ,DB,4.,0.9,0.,0.4,0.2,0.,0.,0.,1.1,0.,5.1
50,"Maxwell, Byron",MIA,@ATL,DB,3.2,0.9,0.,0.8,0.2,0.2,0.,0.,0.,0.,5.1
51,"Butler, Darius",IND,@TEN,DB,3.4,0.8,0.,0.9,0.2,0.1,0.,0.,0.,0.,5.
52,"Rhodes, Xavier",MIN,GBP,DB,3.5,0.7,0.,0.7,0.2,0.,0.,0.,0.,0.,5.
53,"Bell, Vonn",NOR,DET,DB,3.5,1.7,0.1,0.4,0.,0.1,0.1,0.,0.,0.,5.
54,"Slay, Darius",DET,@NOR,DB,3.3,0.6,0.,1.,0.1,0.,0.,0.,0.,0.,5.
55,"Jackson, Kareem",HOU,CLE,DB,3.7,1.,0.,0.4,0.1,0.,0.,0.,0.,0.,5.
56,"Robinson, Rashard",SFO,@WAS,DB,3.6,0.5,0.,0.9,0.1,0.,0.,0.,0.,0.,4.9
57,"King, Brandon",IND,@TEN,DB,3.8,0.8,0.,0.6,0.1,0.,0.,0.,0.,0.,4.9
58,"Sorensen, Daniel",KCC,PIT,DB,3.5,0.6,0.,0.6,0.1,0.1,0.1,0.,0.,0.,4.9
59,"Bethel, Justin",ARZ,TBB,DB,3.8,0.5,0.1,0.6,0.1,0.,0.,0.,0.,0.,4.9
60,"Chung, Patrick",NEP,@NYJ,DB,3.1,2.5,0.,0.4,0.,0.,0.,0.,0.4,0.,4.8
61,"Boston, Tre",LAC,@OAK,DB,3.2,1.,0.1,0.7,0.1,0.,0.,0.,0.,0.,4.8
62,"Harris, Chris",DEN,NYG,DB,3.6,0.5,0.,0.6,0.1,0.1,0.,0.,0.,0.,4.8
