Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
93,"McGuire, Elijah",NYJ,NEP,RB,1.6,3.7,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.,0.,0.,4.6,0.1,0.4,0.2
94,"Brown, Mack",WAS,SFO,RB,0.2,1.2,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.2
95,"Watson, Terrell",PIT,@KCC,RB,0.2,0.6,0.,0.,0.,0.,0.,0.,0.,0.2,0.6,0.,0.,0.,0.,1.6,0.,0.1,0.2
96,"Davis, Justin",LAR,@JAC,RB,1.1,2.9,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,0.,0.,0.,0.,11.6,0.1,0.2,0.2
97,"Gallman, Wayne",NYG,@DEN,RB,0.9,2.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.2,0.2
98,"Ham, C.J.",MIN,GBP,RB,0.6,0.8,0.,0.,0.,0.,0.,0.,0.,0.1,0.9,0.,0.,0.,0.,1.6,0.,0.2,0.2
99,"Todman, Jordan",HOU,CLE,RB,0.4,1.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,4.7,25.3,0.,0.,0.1
100,"Dayes, Matthew",CLE,@HOU,RB,0.5,1.1,0.,0.,0.,0.,0.,0.,0.,0.3,1.8,0.,0.,0.,0.,11.9,0.1,0.3,0.1
101,"Pumphrey, Donnel",PHI,@CAR,RB,0.7,2.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,-0.1,7.,0.,0.,0.1
102,"Hill, Brian",ATL,MIA,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.9,0.,0.,0.,0.,0.4,0.,0.1,0.1
103,"Mizzell, Taquan",CHI,@BAL,RB,0.3,0.8,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,15.1,0.,0.1,0.1
104,"Sherman, Anthony",KCC,PIT,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.4,0.,0.,0.,0.,0.,0.,0.,0.
105,"Winn, George",NYG,@DEN,RB,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
106,"Hilliard, Kenny",HOU,CLE,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,9.3,8.2,0.,0.,0.
107,"Penny, Elijhaa",ARZ,TBB,RB,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.
108,"Mays, Devante",GBP,@MIN,RB,0.3,-0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
109,"McKissic, J.D.",SEA,Bye,RB,0.,-0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.1
