Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Freeman, Jerrell",CHI,@BAL,LB,7.3,1.9,0.1,0.5,0.,0.,0.,0.,8.9
2,"Ogletree, Alec",LAR,@JAC,LB,6.1,2.9,0.1,0.5,0.1,0.,0.,0.,8.5
3,"Brown, Zach",WAS,SFO,LB,6.,2.6,0.2,0.4,0.1,0.,0.,0.,8.1
4,"Collins, Jamie",CLE,@HOU,LB,6.1,2.6,0.2,0.2,0.1,0.1,0.,0.,8.1
5,"Kuechly, Luke",CAR,PHI,LB,5.3,2.8,0.1,0.6,0.2,0.1,0.1,0.,8.
6,"Smith, Telvin",JAC,LAR,LB,6.2,1.3,0.1,0.5,0.2,0.,0.,0.,7.8
7,"Jones, Deion",ATL,MIA,LB,5.2,2.3,0.,0.9,0.2,0.2,0.,0.,7.8
8,"Davis, Jarrad",DET,@NOR,LB,6.1,2.2,0.,0.4,0.,0.1,0.,0.,7.8
9,"Alexander, Kwon",TBB,@ARZ,LB,5.7,2.2,0.2,0.5,0.,0.1,0.1,0.,7.7
10,"McKinney, Benardrick",HOU,CLE,LB,5.3,3.6,0.3,0.3,0.,0.,0.,0.,7.7
11,"Brown, Jatavis",LAC,@OAK,LB,6.,1.5,0.3,0.4,0.,0.1,0.1,0.,7.6
12,"Foster, Mason",WAS,SFO,LB,5.6,2.4,0.1,0.3,0.,0.1,0.,0.,7.3
13,"Mosley, C.J.",BAL,CHI,LB,4.7,3.,0.1,0.5,0.2,0.,0.,0.,7.2
14,"Kirksey, Christian",CLE,@HOU,LB,5.4,2.7,0.2,0.1,0.,0.,0.,0.,7.1
15,"Williams, Vince",PIT,@KCC,LB,4.9,2.3,0.5,0.1,0.1,0.2,0.,0.,7.
16,"Barron, Mark",LAR,@JAC,LB,5.3,1.8,0.1,0.4,0.1,0.,0.,0.,6.9
17,"Johnson, Derrick",KCC,PIT,LB,5.4,1.6,0.1,0.3,0.1,0.,0.,0.,6.8
18,"Jack, Myles",JAC,LAR,LB,5.2,2.1,0.1,0.3,0.,0.,0.,0.,6.7
19,"Bowman, Navorro",SFO,@WAS,LB,5.3,1.7,0.2,0.2,0.1,0.1,0.,0.,6.7
20,"Miller, Von",DEN,NYG,LB,4.5,1.1,0.8,0.3,0.1,0.3,0.,0.,6.6
21,"Martinez, Blake",GBP,@MIN,LB,4.9,1.6,0.3,0.3,0.,0.,0.,0.,6.4
22,"Davis, Thomas",CAR,PHI,LB,4.4,2.1,0.2,0.3,0.2,0.1,0.1,0.,6.4
23,"Lee, Darron",NYJ,NEP,LB,4.8,2.6,0.1,0.2,0.,0.,0.,0.,6.4
24,"Goodson, B.J.",NYG,@DEN,LB,4.8,1.9,0.1,0.2,0.,0.2,0.,0.,6.4
25,"Alonso, Kiko",MIA,@ATL,LB,4.3,3.,0.,0.2,0.1,0.1,0.1,0.,6.4
26,"Williamson, Avery",TEN,IND,LB,4.8,2.3,0.2,0.1,0.1,0.1,0.,0.,6.3
27,"David, Lavonte",TBB,@ARZ,LB,4.3,1.6,0.3,0.3,0.1,0.2,0.2,0.,6.3
28,"Kendricks, Eric",MIN,GBP,LB,4.4,2.2,0.1,0.4,0.1,0.1,0.1,0.,6.3
29,"Toomer, Korey",LAC,@OAK,LB,4.5,1.4,0.2,0.3,0.,0.2,0.1,0.,6.
30,"Morrison, Antonio",IND,@TEN,LB,4.4,2.1,0.2,0.3,0.,0.,0.,0.,6.
31,"Mack, Khalil",OAK,LAC,LB,4.6,1.,0.5,0.1,0.,0.2,0.,0.,6.
32,"Ragland, Reggie",KCC,PIT,LB,5.,0.9,0.,0.3,0.1,0.,0.,0.,5.9
33,"Dansby, Karlos",ARZ,TBB,LB,4.,2.1,0.4,0.3,0.,0.1,0.1,0.,5.9
34,"Shazier, Ryan",PIT,@KCC,LB,3.7,1.8,0.2,0.5,0.2,0.1,0.,0.,5.8
35,"Davis, Todd",DEN,NYG,LB,4.4,2.1,0.2,0.1,0.,0.1,0.1,0.,5.8
36,"Compton, Will",WAS,SFO,LB,3.8,3.2,0.,0.3,0.,0.1,0.1,0.,5.8
37,"Bucannon, Deone",ARZ,TBB,LB,4.4,1.8,0.,0.3,0.,0.1,0.1,0.,5.7
38,"Whitehead, Tahir",DET,@NOR,LB,4.4,1.7,0.,0.3,0.,0.,0.,0.,5.6
39,"Posluszny, Paul",JAC,LAR,LB,4.5,1.7,0.1,0.1,0.,0.,0.,0.,5.6
40,"Timmons, Lawrence",MIA,@ATL,LB,3.9,2.2,0.1,0.2,0.1,0.,0.,0.,5.6
41,"Wilson, Ramik",KCC,PIT,LB,4.1,1.8,0.2,0.1,0.,0.1,0.,0.,5.5
42,"Klein, A.J.",NOR,DET,LB,3.9,1.8,0.2,0.1,0.,0.1,0.1,0.,5.4
43,"Bradham, Nigel",PHI,@CAR,LB,3.9,1.7,0.1,0.3,0.,0.1,0.,0.,5.4
44,"Foster, Reuben",SFO,@WAS,LB,4.2,1.4,0.2,0.2,0.,0.1,0.,0.,5.4
45,"Trevathan, Danny",CHI,@BAL,LB,4.3,1.4,0.2,0.2,0.,0.,0.,0.,5.4
46,"Casillas, Jonathan",NYG,@DEN,LB,3.7,2.1,0.1,0.5,0.,0.,0.,0.,5.3
47,"Correa, Kamalei",BAL,CHI,LB,3.3,1.8,0.5,0.3,0.,0.2,0.,0.,5.3
48,"Thompson, Shaq",CAR,PHI,LB,3.8,1.8,0.,0.4,0.1,0.,0.,0.,5.3
49,"Campbell, De'Vondre",ATL,MIA,LB,3.8,1.5,0.1,0.4,0.1,0.1,0.,0.,5.3
50,"Davis, Demario",NYJ,NEP,LB,3.5,2.4,0.2,0.2,0.,0.1,0.1,0.,5.2
51,"Woodyard , Wesley",TEN,IND,LB,3.5,1.7,0.2,0.3,0.1,0.,0.,0.,5.
52,"Hightower, Dont'a",NEP,@NYJ,LB,3.,2.3,0.2,0.2,0.,0.2,0.1,0.,4.8
53,"Ryan, Jake",GBP,@MIN,LB,3.6,1.5,0.1,0.2,0.,0.,0.,0.,4.8
54,"Marshall, Brandon",DEN,NYG,LB,3.6,1.5,0.,0.3,0.,0.1,0.,0.,4.8
55,"Hicks, Jordan",PHI,@CAR,LB,3.1,1.3,0.1,0.4,0.3,0.,0.,0.,4.7
56,"Anzalone, Alex",NOR,DET,LB,3.3,1.5,0.2,0.2,0.,0.1,0.,0.,4.7
57,"Watt, T.J.",PIT,@KCC,LB,3.,1.3,0.5,0.2,0.,0.2,0.1,0.,4.6
58,"Cushing, Brian",HOU,CLE,LB,3.2,2.1,0.3,0.1,0.,0.,0.,0.,4.6
59,"Robertson, Craig",NOR,DET,LB,3.,2.1,0.1,0.2,0.1,0.,0.,0.,4.4
60,"Barr, Anthony",MIN,GBP,LB,2.9,2.,0.1,0.2,0.,0.1,0.,0.,4.3
61,"Mercilus, Whitney",HOU,CLE,LB,2.8,1.7,0.5,0.1,0.,0.,0.,0.,4.2
62,"Emanuel, Kyle",LAC,@OAK,LB,3.1,1.4,0.1,0.1,0.,0.1,0.1,0.,4.1
63,"Jones, Chandler",ARZ,TBB,LB,2.6,0.7,0.7,0.2,0.,0.2,0.1,0.,4.1
64,"Clowney, Jadeveon",HOU,CLE,LB,2.5,1.1,0.4,0.3,0.1,0.1,0.,0.,4.1
65,"Thomas, Joe",GBP,@MIN,LB,2.9,0.9,0.,0.4,0.,0.,0.,0.,3.8
66,"Orakpo, Brian",TEN,IND,LB,2.5,0.6,0.5,0.4,0.,0.1,0.,0.,3.8
