Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Brown, Antonio",PIT,@KCC,WR,11.,2.,6.9,93.3,0.7,0.2,0.1,0.2,0.1,0.,0.1,1.3,0.,8.3,2.1,0.1,2.,13.5
2,"Nelson, Jordy",GBP,@MIN,WR,9.7,2.2,5.6,71.3,0.7,0.5,0.1,0.1,0.1,0.,0.,2.5,0.1,0.,0.9,0.,1.9,12.2
3,"Thomas, Michael",NOR,DET,WR,8.2,1.3,5.8,78.8,0.7,0.3,0.1,0.1,0.1,0.,0.1,0.6,0.,0.3,0.,0.,1.2,11.9
4,"Jones, Julio",ATL,MIA,WR,9.1,1.5,5.8,90.4,0.4,0.2,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,1.6,11.4
5,"Robinson, Allen",JAC,LAR,WR,10.3,2.1,4.9,71.3,0.5,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.9,10.5
6,"Hopkins, DeAndre",HOU,CLE,WR,11.7,1.9,6.,78.6,0.4,0.1,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,1.8,10.1
7,"Sanders, Emmanuel",DEN,NYG,WR,9.7,1.6,5.2,74.6,0.3,0.1,0.,0.,0.,0.,0.1,0.7,0.,1.7,0.4,0.,1.3,9.4
8,"Adams, Davante",GBP,@MIN,WR,6.3,1.3,4.2,55.7,0.6,0.3,0.1,0.2,0.,0.,0.1,0.4,0.,1.3,0.,0.,0.9,9.3
9,"Tate, Golden",DET,@NOR,WR,9.2,1.4,5.9,67.,0.4,0.3,0.,0.1,0.,0.,0.1,1.1,0.,1.4,0.,0.,0.8,9.3
10,"Crabtree, Michael",OAK,LAC,WR,10.3,2.6,5.6,63.,0.5,0.2,0.1,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,2.4,9.3
