Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Collins, Landon",NYG,TEN,DB,5.6,1.7,0.1,0.7,0.2,0.,0.,0.,0.,0.,7.8
2,"Neal, Keanu",ATL,ARZ,DB,5.5,2.,0.,0.5,0.1,0.2,0.2,0.,0.,0.,7.5
3,"Baker, Budda",ARZ,@ATL,DB,5.4,1.4,0.1,0.8,0.1,0.1,0.1,0.,0.2,0.,7.4
4,"Jones, Reshad",MIA,@MIN,DB,5.4,1.8,0.1,0.5,0.2,0.,0.,0.,0.,0.,7.3
5,"Byard, Kevin",TEN,@NYG,DB,4.8,1.3,0.,0.8,0.3,0.,0.,0.,0.,0.,6.9
6,"Smith, Harrison",MIN,MIA,DB,5.,1.4,0.2,0.5,0.2,0.,0.,0.,0.,0.,6.7
7,"Johnson, John",LAR,PHI,DB,4.7,1.7,0.,0.9,0.1,0.,0.,0.,0.,0.,6.7
8,"Burnett, Morgan",PIT,NEP,DB,4.9,1.6,0.3,0.4,0.1,0.1,0.,0.,0.,0.,6.6
9,"Berry, Eric",KCC,LAC,DB,4.2,1.,0.1,0.9,0.4,0.1,0.,0.,0.,0.,6.5
10,"Amos, Adrian",CHI,GBP,DB,5.3,0.8,0.,0.3,0.1,0.1,0.1,0.,0.,0.,6.4
11,"Geathers, Clayton",IND,DAL,DB,4.4,1.3,0.,0.8,0.2,0.1,0.,0.,0.,0.,6.4
12,"Peters, Marcus",LAR,PHI,DB,4.4,0.6,0.,0.9,0.2,0.2,0.1,0.,0.,0.,6.4
13,"Vaccaro, Kenny",TEN,@NYG,DB,4.7,1.1,0.1,0.6,0.1,0.1,0.,0.,3.8,1.7,6.2
14,"Coleman, Kurt",NOR,@CAR,DB,4.1,1.6,0.1,0.8,0.2,0.,0.,0.,0.,0.,6.2
15,"Davis, Sean",PIT,NEP,DB,4.5,1.6,0.,0.5,0.2,0.,0.,0.,0.,0.,6.2
16,"Hyde, Micah",BUF,DET,DB,4.3,1.2,0.,0.8,0.2,0.,0.,0.,2.5,0.,6.1
17,"Quin, Glover",DET,@BUF,DB,4.4,1.7,0.,0.4,0.1,0.2,0.,0.,0.,0.,6.1
18,"McCourty, Devin",NEP,@PIT,DB,4.9,1.1,0.1,0.4,0.1,0.,0.,0.,0.,0.7,6.1
19,"Poyer, Jordan",BUF,DET,DB,3.7,1.9,0.1,0.7,0.3,0.,0.,0.,0.,0.,6.
20,"Jefferson, Tony",BAL,TBB,DB,4.4,1.7,0.1,0.3,0.1,0.,0.,0.,0.,0.,5.9
21,"Bethea, Antoine",ARZ,@ATL,DB,4.1,0.7,0.1,0.6,0.3,0.1,0.,0.,0.9,0.,5.9
22,"James, Derwin",LAC,@KCC,DB,4.,0.9,0.1,0.8,0.3,0.,0.,0.,0.,0.7,5.9
23,"Ryan, Logan",TEN,@NYG,DB,4.4,1.1,0.,0.7,0.1,0.,0.,0.,0.,0.,5.8
24,"Jenkins, Malcolm",PHI,@LAR,DB,4.2,1.4,0.,0.5,0.1,0.1,0.1,0.,0.,0.,5.8
25,"Adams, Jamal",NYJ,HOU,DB,4.3,1.4,0.1,0.4,0.,0.1,0.1,0.,0.,0.,5.8
26,"Sendejo, Andrew",MIN,MIA,DB,3.8,1.7,0.,0.7,0.2,0.,0.,0.,0.,0.,5.7
27,"Chung, Patrick",NEP,@PIT,DB,4.2,1.2,0.,0.6,0.1,0.,0.,0.,0.2,0.1,5.7
28,"Ramsey, Jalen",JAC,WAS,DB,3.6,0.7,0.,1.1,0.3,0.,0.,0.,0.,0.,5.7
29,"McDougald, Bradley",SEA,@SFO,DB,4.2,1.4,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.7
30,"Weddle, Eric",BAL,TBB,DB,3.4,1.3,0.1,0.6,0.4,0.1,0.,0.,0.,0.1,5.6
31,"Wilson, Tavon",DET,@BUF,DB,4.,1.,0.1,0.5,0.2,0.1,0.,0.,0.,0.,5.6
32,"Tartt, Jaquiski",SFO,SEA,DB,4.3,1.1,0.,0.4,0.1,0.,0.,0.,0.,0.,5.5
33,"Church, Barry",JAC,WAS,DB,4.,1.2,0.1,0.5,0.2,0.,0.,0.,0.,0.,5.5
34,"Parker, Ron",KCC,LAC,DB,4.4,0.8,0.,0.4,0.1,0.,0.,0.,0.,0.,5.5
35,"Jackson, Eddie",CHI,GBP,DB,4.1,1.1,0.,0.4,0.1,0.1,0.1,0.,0.3,0.,5.5
36,"Ward, Denzel",CLE,@DEN,DB,3.8,1.,0.,0.8,0.2,0.1,0.,0.,1.6,4.3,5.5
37,"Jackson, Adoree",TEN,@NYG,DB,4.,0.7,0.,0.9,0.,0.1,0.,0.,15.6,34.6,5.4
38,"Thomas, Earl",SEA,@SFO,DB,3.6,2.2,0.,0.5,0.1,0.,0.,0.,0.,0.,5.4
39,"Brice, Kentrell",GBP,@CHI,DB,3.7,0.9,0.,0.7,0.2,0.,0.,0.,1.,0.,5.3
40,"Slay, Darius",DET,@BUF,DB,3.,0.3,0.,1.4,0.4,0.,0.,0.,0.,0.,5.3
41,"Nelson, Steven",KCC,LAC,DB,3.8,0.8,0.,0.7,0.1,0.1,0.1,0.,0.,0.,5.3
42,"Apple, Eli",NYG,TEN,DB,4.,0.9,0.,0.7,0.1,0.,0.,0.,0.,0.,5.3
43,"Carr, Brandon",BAL,TBB,DB,3.8,0.5,0.,0.8,0.2,0.,0.,0.,0.,0.,5.2
44,"Farley, Matthias",IND,DAL,DB,3.4,1.9,0.,0.6,0.1,0.,0.,0.,0.,0.,5.2
45,"Darby, Ronald",PHI,@LAR,DB,3.5,0.6,0.,1.1,0.1,0.,0.,0.,0.,0.,5.2
46,"Nicholson, Montae",WAS,@JAC,DB,3.6,1.1,0.,0.7,0.2,0.,0.,0.,0.3,4.1,5.2
47,"Stewart, Darian",DEN,CLE,DB,3.6,0.9,0.,0.5,0.3,0.1,0.,0.,0.,0.,5.2
48,"Waynes, Trae",MIN,MIA,DB,3.4,0.6,0.1,1.1,0.1,0.,0.,0.,0.,0.,5.2
49,"Williams, Shawn",CIN,OAK,DB,3.8,1.,0.,0.5,0.2,0.,0.,0.,0.2,0.,5.1
50,"Evans, Justin",TBB,@BAL,DB,3.7,0.8,0.,0.5,0.2,0.,0.,0.,0.,0.,5.1
