Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
17,"McCaffrey, Christian",CAR,NOR,RB,9.3,35.4,0.3,0.3,0.,0.,0.,0.,0.,4.6,42.1,0.3,0.2,0.1,6.9,2.2,0.1,1.2,11.2
18,"Gordon, Melvin",LAC,@KCC,RB,13.9,55.2,0.5,0.4,0.1,0.,0.,0.,0.,2.5,23.5,0.1,0.1,0.,0.,0.,0.1,1.6,11.1
19,"Mixon, Joe",CIN,OAK,RB,16.,60.,0.4,0.3,0.1,0.,0.,0.,0.,2.9,27.5,0.,0.1,0.1,0.,0.,0.2,1.4,11.
20,"Ajayi, Jay",PHI,@LAR,RB,17.2,74.7,0.1,0.1,0.,0.,0.,0.1,0.,2.3,20.2,0.1,0.1,0.,0.2,0.,0.3,0.9,10.5
21,"Miller, Lamar",HOU,@NYJ,RB,16.8,63.4,0.3,0.3,0.,0.,0.,0.,0.,2.3,17.5,0.1,0.1,0.,0.,0.,0.,0.9,10.4
22,"Burkhead, Rex",NEP,@PIT,RB,6.3,26.7,0.6,0.5,0.1,0.,0.,0.,0.,2.6,25.5,0.2,0.1,0.1,0.,2.1,0.,1.5,10.1
23,"Williams, Jamaal",GBP,@CHI,RB,12.8,50.8,0.4,0.3,0.,0.,0.,0.,0.,2.,18.8,0.2,0.1,0.,0.,0.,0.,1.1,10.1
24,"Collins, Alex",BAL,TBB,RB,13.,55.9,0.4,0.3,0.1,0.,0.,0.,0.,2.4,16.4,0.,0.1,0.,0.,1.6,0.1,1.,9.8
25,"Henry, Derrick",TEN,@NYG,RB,12.7,54.,0.4,0.3,0.1,0.,0.,0.,0.1,1.1,12.4,0.1,0.,0.,0.,0.1,0.,1.4,9.7
26,"Murray, Latavius",MIN,MIA,RB,13.9,53.6,0.5,0.4,0.,0.,0.,0.,0.,1.5,11.8,0.,0.,0.,0.,0.,0.,1.4,9.5
27,"Lewis, Dion",TEN,@NYG,RB,10.5,47.3,0.4,0.3,0.,0.,0.,0.,0.,1.7,13.4,0.2,0.1,0.,0.,19.9,0.,1.2,9.3
28,"Barber, Peyton",TBB,@BAL,RB,13.8,52.6,0.4,0.4,0.,0.,0.,0.,0.,1.9,13.,0.,0.1,0.,0.,0.,0.1,1.7,9.1
29,"Coleman, Tevin",ATL,ARZ,RB,9.8,41.3,0.3,0.2,0.,0.,0.,0.,0.,1.8,16.9,0.2,0.1,0.,0.,0.,0.,1.,9.1
30,"Powell, Bilal",NYJ,HOU,RB,13.,54.5,0.3,0.2,0.,0.,0.,0.,0.1,2.,14.9,0.,0.1,0.,0.,0.9,0.1,1.2,8.9
31,"Mack, Marlon",IND,DAL,RB,11.3,43.8,0.3,0.2,0.,0.,0.,0.,0.,1.8,17.6,0.2,0.1,0.,0.,2.1,0.,1.,8.8
32,"Drake, Kenyan",MIA,@MIN,RB,11.4,54.2,0.2,0.1,0.,0.,0.,0.1,0.,2.1,15.5,0.1,0.1,0.,0.,0.,0.1,0.9,8.7
33,"Morris, Alfred",SFO,SEA,RB,12.9,55.,0.3,0.3,0.,0.,0.,0.,0.,2.1,11.9,0.,0.,0.,0.,0.,0.1,1.3,8.7
34,"Peterson, Adrian",WAS,@JAC,RB,13.8,48.7,0.2,0.1,0.,0.,0.,0.,0.,2.7,22.3,0.1,0.1,0.,0.,5.4,0.2,0.7,8.6
35,"Booker, Devontae",DEN,CLE,RB,11.5,42.6,0.2,0.1,0.1,0.,0.,0.,0.,2.5,23.8,0.1,0.1,0.,0.,13.9,0.1,0.7,8.3
36,"Hyde, Carlos",CLE,@DEN,RB,10.2,42.5,0.3,0.3,0.,0.,0.,0.,0.,2.7,19.2,0.,0.1,0.,0.,0.,0.1,1.3,8.1
37,"Anderson, C.J.",CAR,NOR,RB,14.,54.4,0.2,0.2,0.,0.,0.,0.,0.,1.7,12.4,0.,0.,0.,0.8,1.4,0.1,0.9,7.9
38,"Penny, Rashaad",SEA,@SFO,RB,7.1,49.4,0.1,0.1,0.,0.,0.,0.,0.,2.5,20.7,0.1,0.1,0.,0.,0.7,0.,0.7,7.9
39,"Johnson, Duke",CLE,@DEN,RB,4.7,19.2,0.2,0.1,0.1,0.,0.,0.,0.,4.,36.6,0.2,0.1,0.1,1.,8.6,0.1,0.6,7.5
40,"Allen, Javorius",BAL,TBB,RB,8.8,33.4,0.3,0.2,0.1,0.,0.,0.,0.,2.7,16.4,0.1,0.1,0.,0.,0.,0.,1.2,7.4
41,"Bernard, Giovani",CIN,OAK,RB,7.7,32.2,0.2,0.1,0.,0.,0.,0.,0.,3.1,26.8,0.1,0.1,0.1,0.,0.2,0.,0.5,7.3
42,"White, James",NEP,@PIT,RB,3.4,15.1,0.3,0.2,0.,0.1,0.,0.,0.,3.3,24.4,0.3,0.1,0.,0.,3.2,0.,1.2,7.2
43,"Crowell, Isaiah",NYJ,HOU,RB,9.7,43.5,0.1,0.1,0.,0.,0.,0.,0.,1.9,13.6,0.1,0.1,0.,0.,0.,0.,0.7,6.8
44,"Cohen, Tarik",CHI,GBP,RB,7.8,30.6,0.2,0.1,0.1,0.,0.,0.,0.,4.3,28.1,0.,0.1,0.1,20.1,54.,0.1,1.2,6.8
45,"Martin, Doug",OAK,@CIN,RB,10.4,33.7,0.3,0.3,0.,0.,0.,0.,0.,1.9,14.5,0.1,0.1,0.,4.,5.2,0.2,0.8,6.3
46,"Abdullah, Ameer",DET,@BUF,RB,11.1,35.,0.2,0.2,0.,0.,0.,0.,0.,1.7,11.1,0.1,0.,0.,0.,13.7,0.,0.9,6.3
47,"Clement, Corey",PHI,@LAR,RB,5.8,27.7,0.2,0.,0.1,0.,0.,0.,0.,1.6,17.1,0.1,0.1,0.,0.,4.1,0.,1.,6.
48,"Carson, Chris",SEA,@SFO,RB,8.7,32.,0.1,0.1,0.,0.,0.,0.,0.,2.1,17.,0.1,0.1,0.,0.,0.,0.,0.6,5.9
49,"Ware, Spencer",KCC,LAC,RB,8.2,30.9,0.2,0.1,0.,0.,0.1,0.,0.,2.,14.3,0.,0.1,0.,0.,6.4,0.,0.8,5.9
50,"Yeldon, T.J.",JAC,WAS,RB,6.4,25.2,0.2,0.2,0.,0.,0.,0.,0.,2.8,22.7,0.,0.1,0.,0.,0.,0.1,0.5,5.9
51,"Riddick, Theo",DET,@BUF,RB,5.6,19.1,0.2,0.1,0.,0.,0.,0.,0.,3.,23.5,0.1,0.1,0.,0.,1.9,0.,0.5,5.8
52,"Thompson, Chris",WAS,@JAC,RB,4.4,20.2,0.1,0.1,0.,0.,0.,0.,0.,2.5,22.1,0.2,0.1,0.,0.,15.7,0.1,0.5,5.6
53,"Freeman, Royce",DEN,CLE,RB,8.6,34.4,0.2,0.2,0.,0.,0.,0.,0.,1.8,11.1,0.,0.,0.,0.,13.3,0.1,0.4,5.5
54,"Breida, Matt",SFO,SEA,RB,7.1,30.6,0.2,0.,0.,0.,0.1,0.,0.,1.3,11.3,0.,0.,0.,0.8,6.8,0.,0.4,5.4
55,"Perine, Samaje",WAS,@JAC,RB,11.7,37.9,0.,0.,0.,0.,0.,0.,0.,1.6,13.2,0.1,0.1,0.,0.,2.1,0.1,0.5,5.4
56,"Chubb, Nick",CLE,@DEN,RB,4.8,42.4,0.,0.,0.,0.,0.,0.,0.,1.5,8.9,0.,0.,0.,1.2,0.3,0.,0.4,5.3
57,"Smith, Rod",DAL,@IND,RB,4.8,21.1,0.3,0.2,0.,0.,0.,0.,0.,1.3,11.7,0.,0.,0.,0.,1.2,0.,0.7,5.2
58,"Stewart, Jonathan",NYG,TEN,RB,9.6,32.3,0.2,0.2,0.,0.,0.,0.,0.,1.,6.3,0.,0.,0.,0.,2.,0.,0.9,5.2
59,"Gore, Frank",MIA,@MIN,RB,9.2,34.3,0.1,0.1,0.,0.,0.,0.,0.,1.5,11.4,0.,0.,0.,0.,1.4,0.,0.2,5.1
60,"Montgomery, Ty",GBP,@CHI,RB,6.1,25.9,0.3,0.1,0.,0.1,0.1,0.,0.,1.5,8.6,0.,0.,0.,0.,1.,0.,0.7,5.1
61,"Jones, Aaron",GBP,@CHI,RB,6.2,30.1,0.3,0.1,0.,0.1,0.,0.,0.,0.9,3.,0.,0.,0.,0.,0.,0.,0.5,4.9
62,"Ekeler, Austin",LAC,@KCC,RB,4.3,21.8,0.1,0.,0.,0.1,0.,0.,0.,1.6,16.2,0.1,0.1,0.,0.,2.8,0.1,0.7,4.9
63,"Sproles, Darren",PHI,@LAR,RB,6.3,23.7,0.2,0.1,0.,0.1,0.,0.,0.,1.5,12.1,0.1,0.,0.,4.4,5.5,0.,0.9,4.8
64,"Blue, Alfred",HOU,@NYJ,RB,8.9,34.5,0.1,0.1,0.,0.,0.,0.,0.,1.1,6.7,0.,0.,0.,1.1,1.7,0.,0.7,4.7
65,"Turbin, Robert",IND,DAL,RB,4.4,14.8,0.3,0.3,0.,0.,0.,0.,0.,1.6,11.4,0.,0.,0.,0.,1.,0.,0.9,4.6
66,"Ivory, Chris",BUF,DET,RB,8.5,31.8,0.1,0.1,0.,0.,0.,0.,0.,1.4,10.6,0.,0.,0.,0.,0.,0.1,0.8,4.5
67,"Wilkins, Jordan",IND,DAL,RB,5.7,20.9,0.2,0.2,0.,0.,0.,0.,0.,1.7,14.,0.,0.1,0.,0.,1.8,0.,0.5,4.3
68,"Foreman, D'Onta",HOU,@NYJ,RB,7.5,30.4,0.1,0.,0.,0.,0.,0.,0.,1.,8.9,0.,0.,0.,0.5,1.,0.1,0.5,4.3
69,"Blount, LeGarrette",DET,@BUF,RB,9.1,33.1,0.1,0.,0.,0.,0.,0.,0.,0.6,3.3,0.,0.,0.,0.,9.8,0.,0.8,4.3
70,"Richard, Jalen",OAK,@CIN,RB,4.2,21.,0.,0.,0.,0.,0.,0.,0.,1.9,13.4,0.1,0.1,0.,14.9,16.2,0.1,0.2,4.
71,"Kelley, Rob",WAS,@JAC,RB,6.9,22.6,0.2,0.2,0.,0.,0.,0.,0.,0.6,4.6,0.,0.,0.,0.,2.1,0.,0.8,3.9
72,"Edmonds, Chase",ARZ,@ATL,RB,7.4,21.9,0.1,0.1,0.,0.,0.,0.,0.,1.1,10.1,0.,0.,0.,0.,5.9,0.,0.3,3.7
73,"Dixon, Kenneth",BAL,TBB,RB,4.7,23.7,0.1,0.,0.,0.,0.,0.,0.,1.3,8.6,0.,0.,0.,0.6,7.7,0.1,0.4,3.6
74,"Conner, James",PIT,NEP,RB,3.8,29.4,0.1,0.1,0.,0.,0.,0.,0.,0.3,1.7,0.,0.,0.,0.,9.6,0.,0.2,3.6
75,"Grant, Corey",JAC,WAS,RB,3.4,17.5,0.1,0.,0.,0.,0.,0.,0.1,0.6,7.9,0.1,0.,0.,0.4,12.,0.,0.4,3.6
76,"Gallman, Wayne",NYG,TEN,RB,5.7,23.4,0.,0.,0.,0.,0.,0.,0.,1.7,9.5,0.,0.,0.,0.,3.4,0.1,0.3,3.3
77,"Jones, Ronald",TBB,@BAL,RB,4.5,16.4,0.,0.,0.,0.,0.,0.,0.,1.7,13.7,0.,0.1,0.,0.,1.8,0.,0.3,3.1
78,"Perkins, Paul",NYG,TEN,RB,5.9,19.6,0.,0.,0.,0.,0.,0.,0.,1.3,7.4,0.,0.,0.,0.,3.7,0.,0.2,2.6
79,"Rodgers, Jacquizz",TBB,@BAL,RB,3.7,14.,0.,0.,0.,0.,0.,0.,0.,0.9,7.7,0.,0.,0.,0.,10.4,0.,0.3,2.6
80,"Prosise, C.J.",SEA,@SFO,RB,2.4,8.5,0.,0.,0.,0.,0.,0.,0.,1.1,14.,0.,0.1,0.,0.,0.4,0.,0.3,2.5
81,"Washington, DeAndre",OAK,@CIN,RB,3.2,8.8,0.1,0.1,0.,0.,0.,0.,0.,1.6,8.7,0.,0.,0.,0.,3.6,0.,0.2,2.4
82,"Scott, Boston",NOR,@CAR,RB,2.7,9.5,0.1,0.1,0.,0.,0.,0.,0.,0.7,3.6,0.1,0.,0.,0.,0.,0.,0.4,2.3
83,"Davis, Mike",SEA,@SFO,RB,4.1,12.8,0.,0.,0.,0.,0.,0.,0.,0.9,8.8,0.,0.,0.,0.,0.,0.,0.4,2.3
84,"Cunningham, Benny",CHI,GBP,RB,0.7,2.7,0.,0.,0.,0.,0.,0.,0.,1.2,15.1,0.1,0.1,0.,0.,14.8,0.1,0.4,2.2
85,"Brown, Malcolm",LAR,PHI,RB,3.6,14.2,0.,0.,0.,0.,0.,0.,0.,0.6,4.2,0.,0.,0.,0.,4.6,0.,0.2,2.1
86,"Smallwood, Wendell",PHI,@LAR,RB,3.2,10.8,0.,0.,0.,0.,0.,0.,0.,0.6,4.7,0.,0.,0.,4.,14.3,0.,0.1,1.6
87,"Gillislee, Mike",NOR,@CAR,RB,2.8,10.7,0.1,0.1,0.,0.,0.,0.,0.,0.1,0.8,0.,0.,0.,0.,1.,0.,0.3,1.6
88,"Williams, Damien",KCC,LAC,RB,1.7,8.2,0.,0.,0.,0.,0.,0.,0.,0.6,5.,0.,0.,0.,0.,0.8,0.,0.1,1.3
89,"Lindsay, Phillip",DEN,CLE,RB,2.6,7.9,0.,0.,0.,0.,0.,0.,0.,0.6,4.3,0.,0.,0.,0.,0.,0.,0.2,1.2
90,"Logan, T.J.",ARZ,@ATL,RB,1.5,4.9,0.,0.,0.,0.,0.,0.,0.,0.6,5.3,0.,0.,0.,3.8,12.1,0.,0.1,1.
91,"Mostert, Raheem",SFO,SEA,RB,1.2,4.1,0.,0.,0.,0.,0.,0.,0.,0.5,4.,0.,0.,0.,1.4,8.1,0.,0.1,0.8
92,"Cannon, Trenton",NYJ,HOU,RB,3.4,8.5,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,0.,0.,0.,0.5,8.,0.1,0.3,0.8
93,"Hill, Jeremy",NEP,@PIT,RB,2.,6.7,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,1.2,0.,0.,0.8
94,"Michael, Christine",IND,DAL,RB,1.4,3.7,0.,0.,0.,0.,0.,0.,0.,0.1,0.9,0.,0.,0.,0.,7.4,0.,0.,0.7
95,"Artis-Payne, Cameron",CAR,NOR,RB,1.8,5.9,0.,0.,0.,0.,0.,0.,0.,0.2,1.,0.,0.,0.,0.,6.5,0.,0.3,0.7
96,"Ervin, Tyler",HOU,@NYJ,RB,1.1,2.8,0.,0.,0.,0.,0.,0.,0.,0.6,3.7,0.,0.,0.,9.4,10.5,0.,0.2,0.6
97,"Hines, Nyheim",IND,DAL,RB,0.8,2.8,0.,0.,0.,0.,0.,0.,0.,0.5,2.9,0.,0.,0.,0.,11.1,0.,0.1,0.6
98,"Ridley, Stevan",PIT,NEP,RB,1.5,4.6,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,5.7,0.,0.,0.5
99,"Boone, Mike",MIN,MIA,RB,0.9,2.,0.,0.,0.,0.,0.,0.,0.,0.4,3.2,0.,0.,0.,0.,0.,0.,0.1,0.5
100,"Walton, Mark",CIN,OAK,RB,0.9,3.1,0.,0.,0.,0.,0.,0.,0.,0.2,1.3,0.,0.,0.,0.,2.4,0.,0.,0.4
101,"Marshall, Byron",WAS,@JAC,RB,1.1,3.4,0.,0.,0.,0.,0.,0.,0.,0.2,0.9,0.,0.,0.,0.,4.,0.,0.,0.4
102,"Olawale, Jamize",DAL,@IND,RB,0.3,1.6,0.,0.,0.,0.,0.,0.,0.,0.3,2.3,0.,0.,0.,0.,0.,0.,0.,0.4
103,"Murphy, Marcus",BUF,DET,RB,0.5,0.8,0.,0.,0.,0.,0.,0.,0.,0.4,2.4,0.,0.,0.,0.,1.6,0.,0.2,0.3
104,"Newsome, Detrez",LAC,@KCC,RB,0.8,1.7,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.8,2.7,0.,0.1,0.3
105,"Smith, Ito",ATL,ARZ,RB,0.4,1.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.5,0.,0.,0.,0.,0.,0.,0.1,0.3
106,"Ballage, Kalen",MIA,@MIN,RB,0.6,1.5,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,10.5,0.,0.1,0.3
107,"Jones, Taiwan",BUF,DET,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.7,0.,0.,0.,0.,4.6,0.,0.,0.2
108,"Martin, Robert",NYG,TEN,RB,0.3,1.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3,0.,0.,0.1
109,"Kelly, John",LAR,PHI,RB,0.5,1.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
110,"Thomas, Roc",MIN,MIA,RB,0.4,0.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.5,0.,0.,0.1
111,"Coleman, Derrick",ARZ,@ATL,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.,0.,0.,0.,0.1,0.
112,"Fluellen, David",TEN,@NYG,RB,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.,0.
113,"Williams, Darrel",KCC,LAC,RB,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,28.7,0.,0.,0.
114,"Pope, Troymaine",HOU,@NYJ,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.1,2.1,0.,0.,0.
115,"Davis, Justin",LAR,PHI,RB,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.7,0.,0.,0.
116,"Wilson, Shaun",TBB,@BAL,RB,0.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,8.5,0.,0.,0.
