Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Thomas, Michael",NOR,@CAR,WR,10.5,1.5,7.2,92.7,0.6,0.3,0.2,0.,0.,0.,0.,0.2,0.,0.,0.,0.,1.2,12.7
2,"Brown, Antonio",PIT,NEP,WR,9.5,1.4,5.9,85.4,0.6,0.2,0.1,0.2,0.1,0.1,0.1,0.3,0.,4.9,4.4,0.,1.2,12.4
3,"Adams, Davante",GBP,@CHI,WR,8.7,1.5,5.4,61.4,0.8,0.3,0.3,0.1,0.1,0.,0.1,3.9,0.1,0.,1.3,0.,1.3,12.1
4,"Edelman, Julian",NEP,@PIT,WR,10.9,1.2,6.7,88.1,0.5,0.2,0.1,0.,0.,0.,0.,2.1,0.,9.7,0.9,0.1,0.9,11.6
5,"Beckham, Odell",NYG,TEN,WR,11.6,1.3,6.4,78.,0.6,0.2,0.1,0.,0.,0.,0.1,0.7,0.,2.7,2.9,0.,1.1,11.3
6,"Hopkins, DeAndre",HOU,@NYJ,WR,12.,1.2,5.7,79.,0.5,0.3,0.,0.1,0.1,0.,0.,0.,0.,0.,1.1,0.,1.1,11.1
7,"Allen, Keenan",LAC,@KCC,WR,9.6,1.4,5.8,81.7,0.4,0.2,0.,0.,0.,0.1,0.,0.4,0.,0.2,0.,0.,1.4,10.6
8,"Hogan, Chris",NEP,@PIT,WR,7.,1.2,4.5,68.3,0.6,0.3,0.1,0.1,0.,0.,0.,1.3,0.,3.8,0.,0.,1.1,10.5
9,"Cooks, Brandin",LAR,PHI,WR,7.3,1.1,4.3,66.8,0.6,0.3,0.2,0.,0.,0.,0.1,1.7,0.,0.,0.,0.,1.,10.4
10,"Smith-Schuster, JuJu",PIT,NEP,WR,7.8,1.4,4.3,62.3,0.5,0.2,0.2,0.1,0.1,0.,0.,0.3,0.,0.1,24.4,0.,1.1,9.6
11,"Green, A.J.",CIN,OAK,WR,9.9,1.1,5.,71.4,0.4,0.2,0.2,0.,0.,0.,0.1,0.1,0.,0.,0.,0.1,0.9,9.5
12,"Hilton, T.Y.",IND,DAL,WR,9.5,0.8,4.9,77.,0.3,0.1,0.,0.,0.1,0.1,0.1,0.,0.,0.1,0.1,0.,0.7,9.5
