Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Jones, Julio",ATL,@CAR,WR,11.6,1.6,6.9,107.4,0.3,0.2,0.,0.,0.,0.,0.1,0.7,0.,0.,0.,0.,1.3,12.8
2,"Brown, Antonio",PIT,@NOR,WR,9.7,1.4,6.,86.8,0.6,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.,5.,4.6,0.,1.2,12.6
3,"Hopkins, DeAndre",HOU,@PHI,WR,12.5,1.2,6.,82.8,0.6,0.3,0.,0.1,0.1,0.,0.,0.,0.,0.,1.1,0.,1.1,11.7
4,"Adams, Davante",GBP,@NYJ,WR,8.6,1.5,5.4,60.3,0.8,0.3,0.3,0.1,0.1,0.,0.1,2.9,0.1,0.,0.8,0.,1.2,11.6
5,"Thomas, Michael",NOR,PIT,WR,9.1,1.3,6.2,80.3,0.5,0.3,0.1,0.,0.,0.,0.,0.1,0.,0.,0.,0.,1.,11.
6,"Beckham, Odell",NYG,@IND,WR,11.1,1.3,6.2,75.,0.5,0.2,0.1,0.,0.,0.,0.1,0.7,0.,2.6,2.8,0.,1.,10.8
7,"Allen, Keenan",LAC,BAL,WR,9.7,1.5,5.9,82.7,0.4,0.2,0.,0.,0.,0.1,0.,0.4,0.,0.2,0.,0.,1.4,10.8
8,"Hill, Tyreek",KCC,@SEA,WR,7.8,0.6,5.4,74.6,0.3,0.,0.,0.,0.1,0.,0.2,8.9,0.1,17.1,9.4,0.,0.8,10.8
9,"Green, A.J.",CIN,@CLE,WR,10.4,1.2,5.3,76.2,0.5,0.2,0.2,0.,0.,0.,0.1,0.2,0.,0.,0.,0.1,1.,10.2
10,"Evans, Mike",TBB,@DAL,WR,10.1,1.3,5.,70.8,0.4,0.1,0.1,0.1,0.1,0.1,0.,0.,0.,0.,0.,0.,1.1,10.
11,"Edelman, Julian",NEP,BUF,WR,9.3,1.,5.6,74.7,0.4,0.2,0.1,0.,0.,0.,0.,1.8,0.,8.5,0.8,0.1,0.8,9.8
12,"Hilton, T.Y.",IND,NYG,WR,9.7,0.8,5.1,78.8,0.3,0.1,0.,0.,0.1,0.1,0.1,0.,0.,0.2,0.2,0.,0.7,9.7
13,"Smith-Schuster, JuJu",PIT,@NOR,WR,7.8,1.4,4.3,62.6,0.6,0.2,0.2,0.1,0.1,0.,0.,0.3,0.,0.1,24.5,0.,1.1,9.6
14,"Jones, Marvin",DET,MIN,WR,6.9,0.8,4.2,64.9,0.5,0.2,0.,0.1,0.,0.1,0.,0.5,0.,0.4,0.,0.,0.7,9.5
15,"Jeffery, Alshon",PHI,HOU,WR,7.7,1.3,3.8,55.2,0.6,0.3,0.1,0.,0.1,0.,0.1,0.1,0.,0.,0.5,0.,1.1,9.4
16,"Robinson, Allen",CHI,@SFO,WR,8.5,0.9,4.9,75.,0.3,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,2.5,0.,0.7,9.
17,"Cooks, Brandin",LAR,@ARZ,WR,6.2,1.,3.7,55.7,0.5,0.2,0.2,0.,0.,0.,0.,1.5,0.,0.,0.,0.,0.8,8.8
18,"Cooper, Amari",OAK,DEN,WR,8.4,1.,4.1,56.6,0.5,0.2,0.,0.,0.1,0.,0.1,0.2,0.,0.,0.,0.,1.2,8.6
