Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Coleman, Kurt",NOR,PIT,DB,5.3,2.1,0.1,1.,0.2,0.,0.,0.,0.,0.,7.9
2,"Jones, Reshad",MIA,JAC,DB,5.7,2.,0.1,0.5,0.2,0.,0.,0.,0.,0.,7.8
3,"Baker, Budda",ARZ,LAR,DB,5.4,1.4,0.1,0.7,0.1,0.1,0.1,0.,0.2,0.,7.3
4,"Geathers, Clayton",IND,NYG,DB,4.7,1.4,0.,0.8,0.2,0.1,0.,0.,0.,0.,6.8
5,"Hyde, Micah",BUF,@NEP,DB,4.7,1.3,0.,0.8,0.2,0.,0.,0.,2.5,0.,6.6
6,"Byard, Kevin",TEN,WAS,DB,4.6,1.3,0.,0.7,0.3,0.,0.,0.,0.,0.,6.6
7,"Poyer, Jordan",BUF,@NEP,DB,4.,2.1,0.1,0.7,0.3,0.,0.,0.,0.,0.,6.4
8,"Lattimore, Marshon",NOR,PIT,DB,3.8,0.9,0.,1.4,0.4,0.,0.,0.,0.,0.,6.4
9,"Collins, Landon",NYG,@IND,DB,4.5,1.4,0.1,0.6,0.2,0.,0.,0.,0.,0.,6.4
10,"Mathieu, Tyrann",HOU,@PHI,DB,4.6,1.,0.1,0.5,0.2,0.1,0.,0.,0.,0.,6.3
11,"Neal, Keanu",ATL,@CAR,DB,4.6,1.7,0.,0.4,0.,0.2,0.1,0.,0.,0.,6.2
12,"Jackson, Kareem",HOU,@PHI,DB,4.2,1.4,0.,0.8,0.2,0.,0.,0.,0.,0.,6.2
13,"Adams, Jamal",NYJ,GBP,DB,4.6,1.5,0.1,0.5,0.,0.1,0.1,0.,0.,0.,6.2
14,"Johnson, John",LAR,@ARZ,DB,4.3,1.6,0.,0.8,0.1,0.,0.,0.,0.,0.,6.1
15,"Smith, Harrison",MIN,@DET,DB,4.6,1.3,0.2,0.5,0.1,0.,0.,0.,0.,0.,6.1
16,"Jones, Byron",DAL,TBB,DB,4.3,1.4,0.,0.6,0.1,0.1,0.,0.,0.,0.,6.
17,"Jenkins, Malcolm",PHI,HOU,DB,4.3,1.5,0.,0.5,0.1,0.1,0.1,0.,0.,0.,5.9
18,"Ramsey, Jalen",JAC,@MIA,DB,3.8,0.8,0.,1.2,0.3,0.,0.,0.,0.,0.,5.9
19,"Burnett, Morgan",PIT,@NOR,DB,4.3,1.4,0.2,0.4,0.1,0.1,0.,0.,0.,0.,5.9
20,"Vaccaro, Kenny",TEN,WAS,DB,4.4,1.,0.1,0.6,0.1,0.1,0.,0.,3.6,1.7,5.9
21,"McDougald, Bradley",SEA,KCC,DB,4.3,1.5,0.,0.5,0.1,0.1,0.,0.,0.,0.,5.8
22,"Jefferson, Tony",BAL,@LAC,DB,4.4,1.6,0.1,0.3,0.1,0.,0.,0.,0.,0.,5.8
23,"Church, Barry",JAC,@MIA,DB,4.2,1.3,0.1,0.5,0.2,0.,0.,0.,0.,0.,5.8
24,"Peters, Marcus",LAR,@ARZ,DB,4.1,0.5,0.,0.8,0.2,0.2,0.1,0.,0.,0.,5.8
25,"Bethea, Antoine",ARZ,LAR,DB,4.1,0.7,0.1,0.6,0.3,0.1,0.,0.,0.9,0.,5.8
26,"Evans, Justin",TBB,@DAL,DB,4.2,1.,0.,0.6,0.2,0.,0.,0.,0.,0.,5.8
