Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Mosley, C.J.",BAL,@LAC,LB,5.5,2.5,0.,0.6,0.2,0.2,0.1,0.,8.1
2,"Martinez, Blake",GBP,@NYJ,LB,5.2,2.8,0.1,0.6,0.1,0.1,0.1,0.,7.5
3,"Ogletree, Alec",NYG,@IND,LB,5.,2.5,0.1,0.7,0.2,0.1,0.,0.,7.5
4,"Lee, Sean",DAL,TBB,LB,5.9,2.8,0.,0.1,0.,0.,0.,0.,7.4
5,"Alexander, Kwon",TBB,@DAL,LB,5.6,2.,0.1,0.4,0.1,0.1,0.,0.,7.4
6,"Kuechly, Luke",CAR,ATL,LB,4.9,2.8,0.1,0.3,0.1,0.1,0.1,0.,7.2
7,"Smith, Telvin",JAC,@MIA,LB,5.6,1.4,0.1,0.4,0.1,0.1,0.1,0.,7.2
8,"Brown, Zach",WAS,@TEN,LB,5.4,2.4,0.2,0.2,0.1,0.,0.,0.,7.1
9,"Mack, Khalil",CHI,@SFO,LB,5.1,1.9,0.5,0.2,0.,0.1,0.1,0.,7.
10,"Leonard, Darius",IND,NYG,LB,5.,2.7,0.3,0.1,0.,0.1,0.1,0.,6.9
11,"Wagner, Bobby",SEA,KCC,LB,4.8,3.2,0.1,0.2,0.1,0.,0.,0.,6.9
12,"Jones, Deion",ATL,@CAR,LB,4.8,2.3,0.,0.6,0.1,0.,0.,0.,6.9
13,"Burfict, Vontaze",CIN,@CLE,LB,5.1,2.1,0.2,0.3,0.,0.1,0.,0.,6.7
14,"David, Lavonte",TBB,@DAL,LB,4.9,1.7,0.1,0.2,0.,0.3,0.2,0.,6.6
15,"Davis, Jarrad",DET,MIN,LB,5.,2.2,0.1,0.2,0.,0.1,0.1,0.,6.6
16,"Foster, Mason",WAS,@TEN,LB,4.8,2.4,0.2,0.2,0.,0.1,0.,0.,6.6
17,"Whitehead, Tahir",OAK,DEN,LB,5.,2.4,0.1,0.1,0.1,0.,0.,0.,6.6
18,"Davis, Demario",NOR,PIT,LB,4.8,1.9,0.2,0.3,0.1,0.,0.,0.,6.5
19,"Williamson, Avery",NYJ,GBP,LB,4.4,3.,0.3,0.3,0.,0.1,0.,0.,6.5
20,"Foster, Reuben",SFO,CHI,LB,5.3,1.5,0.1,0.1,0.1,0.1,0.,0.,6.4
21,"Barron, Mark",LAR,@ARZ,LB,4.8,1.5,0.1,0.4,0.2,0.,0.,0.,6.4
22,"Edmunds, Tremaine",BUF,@NEP,LB,4.7,2.4,0.1,0.2,0.,0.1,0.,0.,6.3
23,"Alonso, Kiko",MIA,JAC,LB,4.7,2.4,0.,0.1,0.,0.1,0.1,0.,6.2
24,"Kendricks, Eric",MIN,@DET,LB,4.2,2.6,0.1,0.5,0.1,0.,0.,0.,6.2
25,"Williams, Vince",PIT,@NOR,LB,4.4,1.6,0.4,0.2,0.1,0.,0.,0.,6.1
26,"Trevathan, Danny",CHI,@SFO,LB,4.3,2.,0.2,0.3,0.1,0.1,0.1,0.,6.1
27,"Bucannon, Deone",ARZ,LAR,LB,4.5,1.8,0.1,0.3,0.,0.1,0.,0.,6.
28,"Wright, K.J.",SEA,KCC,LB,4.,2.5,0.1,0.4,0.1,0.,0.,0.,5.9
29,"Perryman, Denzel",LAC,BAL,LB,4.5,1.6,0.1,0.1,0.1,0.1,0.1,0.,5.9
30,"Jack, Myles",JAC,@MIA,LB,4.3,1.5,0.2,0.4,0.1,0.1,0.1,0.,5.9
31,"Schobert, Joe",CLE,CIN,LB,4.1,2.7,0.2,0.2,0.,0.1,0.,0.,5.8
32,"Moore, Skai",IND,NYG,LB,3.9,2.2,0.4,0.1,0.,0.2,0.1,0.,5.8
33,"Kirksey, Christian",CLE,CIN,LB,4.2,2.3,0.1,0.2,0.,0.1,0.,0.,5.8
34,"Hicks, Jordan",PHI,HOU,LB,3.9,1.7,0.1,0.4,0.2,0.,0.,0.,5.7
35,"Littleton, Cory",LAR,@ARZ,LB,4.,2.1,0.2,0.2,0.1,0.1,0.,0.,5.7
36,"Woodyard , Wesley",TEN,WAS,LB,4.1,2.,0.2,0.3,0.,0.,0.,0.,5.7
37,"Lee, Darron",NYJ,GBP,LB,4.3,1.9,0.2,0.2,0.,0.1,0.,0.,5.7
38,"Bradham, Nigel",PHI,HOU,LB,4.1,1.6,0.1,0.4,0.,0.1,0.1,0.,5.6
39,"McMillan, Raekwon",MIA,JAC,LB,4.2,2.4,0.,0.1,0.,0.,0.,0.,5.6
40,"Brown, Preston",CIN,@CLE,LB,3.9,2.6,0.1,0.2,0.,0.,0.,0.,5.5
41,"Marshall, Brandon",DEN,@OAK,LB,4.1,1.7,0.1,0.3,0.,0.,0.,0.,5.5
42,"Collins, Jamie",CLE,CIN,LB,3.7,2.3,0.1,0.2,0.1,0.1,0.,0.,5.4
43,"Jones, Christian",DET,MIN,LB,4.1,2.,0.1,0.1,0.,0.,0.,0.,5.4
44,"Davis, Thomas",CAR,ATL,LB,4.,2.,0.1,0.1,0.,0.,0.,0.,5.4
45,"McKinney, Benardrick",HOU,@PHI,LB,4.,2.1,0.2,0.1,0.,0.,0.,0.,5.4
46,"Bostic, Jon",PIT,@NOR,LB,3.7,2.1,0.3,0.1,0.,0.1,0.,0.,5.4
47,"White, Kyzir",LAC,BAL,LB,3.7,1.6,0.1,0.2,0.1,0.1,0.1,0.,5.1
48,"Van Noy, Kyle",NEP,BUF,LB,3.7,1.4,0.4,0.1,0.,0.1,0.,0.,5.
49,"Hitchens, Anthony",KCC,@SEA,LB,3.6,1.7,0.1,0.2,0.,0.,0.,0.,5.
50,"Ragland, Reggie",KCC,@SEA,LB,3.7,2.,0.2,0.,0.,0.,0.,0.,4.9
51,"Klein, A.J.",NOR,PIT,LB,3.5,1.8,0.1,0.3,0.,0.,0.,0.,4.8
52,"Smith, Jaylon",DAL,TBB,LB,3.6,1.9,0.1,0.1,0.,0.1,0.,0.,4.8
53,"Smith, Roquan",CHI,@SFO,LB,3.5,1.1,0.4,0.2,0.,0.1,0.,0.,4.8
54,"Cunningham, Zach",HOU,@PHI,LB,3.1,2.1,0.2,0.3,0.,0.,0.,0.,4.7
55,"Milano, Matt",BUF,@NEP,LB,3.1,2.3,0.,0.1,0.1,0.1,0.1,0.,4.7
56,"Young, Kenny",BAL,@LAC,LB,3.3,1.,0.3,0.2,0.1,0.2,0.,0.,4.7
57,"Goodson, B.J.",NYG,@IND,LB,3.2,1.7,0.2,0.3,0.,0.1,0.,0.,4.7
58,"Miller, Von",DEN,@OAK,LB,3.2,0.7,0.6,0.2,0.,0.1,0.,0.,4.5
59,"Johnson, Derrick",OAK,DEN,LB,3.2,1.,0.3,0.2,0.,0.1,0.,0.,4.5
60,"Thompson, Shaq",CAR,ATL,LB,3.4,1.6,0.1,0.1,0.,0.,0.,0.,4.4
61,"Brown, Jatavis",LAC,BAL,LB,3.6,1.3,0.,0.1,0.,0.,0.,0.,4.3
62,"Bynes, Josh",ARZ,LAR,LB,2.6,1.,0.4,0.3,0.1,0.2,0.,0.,4.3
63,"Matthews, Clay",GBP,@NYJ,LB,2.5,1.8,0.6,0.1,0.,0.1,0.1,0.,4.3
64,"Davis, Todd",DEN,@OAK,LB,3.2,1.8,0.,0.,0.,0.,0.,0.,4.2
65,"Alexander, Lorenzo",BUF,@NEP,LB,3.1,0.9,0.3,0.2,0.,0.1,0.,0.,4.2
66,"Campbell, De'Vondre",ATL,@CAR,LB,3.,1.3,0.1,0.3,0.,0.1,0.,0.,4.1
67,"Smith, Malcolm",SFO,CHI,LB,3.3,1.2,0.,0.1,0.,0.1,0.,0.,4.1
68,"Houston, Justin",KCC,@SEA,LB,2.9,0.7,0.5,0.2,0.,0.,0.,0.,4.
69,"Brown, Jayon",TEN,WAS,LB,2.9,1.4,0.1,0.1,0.,0.,0.,0.,3.9
70,"Robertson, Craig",NOR,PIT,LB,2.7,1.3,0.1,0.2,0.1,0.,0.,0.,3.9
71,"Onwuasor, Patrick",BAL,@LAC,LB,2.9,1.,0.1,0.1,0.,0.,0.,0.,3.8
72,"Suggs, Terrell",BAL,@LAC,LB,2.3,0.7,0.6,0.3,0.,0.2,0.,0.,3.7
