Rank,Player,Team,Opp,Position,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,0-9 RecTDs,10-19 RecTDs,20-29 RecTDs,30-39 RecTDs,40-49 RecTDs,50+ RecTDs,Rush Yds,Rush TDs,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Gronkowski, Rob",NEP,BUF,TE,8.,1.5,4.6,72.,0.6,0.3,0.1,0.,0.1,0.,0.1,0.,0.,0.,0.,0.,1.2,10.9
2,"Kelce, Travis",KCC,@SEA,TE,7.4,1.3,4.9,65.9,0.4,0.1,0.2,0.1,0.,0.,0.,0.1,0.,0.,0.,0.,0.9,9.1
3,"Engram, Evan",NYG,@IND,TE,9.,0.9,5.1,54.,0.4,0.2,0.2,0.,0.,0.,0.,0.6,0.,0.,0.,0.,0.8,7.8
4,"Ertz, Zach",PHI,HOU,TE,6.8,1.1,4.7,51.2,0.4,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.6,7.4
5,"Olsen, Greg",CAR,ATL,TE,8.,1.3,4.3,57.,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9,7.2
6,"Graham, Jimmy",GBP,@NYJ,TE,6.1,1.3,3.4,35.9,0.5,0.3,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1,6.5
7,"Howard, O.J.",TBB,@DAL,TE,4.,0.7,2.5,35.2,0.5,0.2,0.2,0.,0.1,0.,0.,0.,0.,0.,0.,0.1,0.8,6.4
8,"Eifert, Tyler",CIN,@CLE,TE,4.1,0.9,2.9,32.2,0.5,0.4,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7,6.2
9,"Burton, Trey",CHI,@SFO,TE,4.6,0.9,3.,33.3,0.5,0.1,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.7,6.2
10,"Rudolph, Kyle",MIN,@DET,TE,5.7,1.2,3.7,35.,0.5,0.2,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,1.,6.2
11,"Doyle, Jack",IND,NYG,TE,7.1,0.7,5.,44.3,0.3,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,6.1
