Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
13,"Gordon, Melvin",LAC,BAL,RB,14.8,58.6,0.5,0.4,0.1,0.,0.,0.,0.,2.7,24.8,0.1,0.1,0.,0.,0.,0.1,1.7,11.8
14,"Burkhead, Rex",NEP,BUF,RB,7.3,31.3,0.7,0.6,0.1,0.,0.,0.,0.,3.,29.4,0.2,0.1,0.1,0.,2.6,0.,1.8,11.6
15,"Williams, Jamaal",GBP,@NYJ,RB,14.7,58.2,0.4,0.4,0.,0.,0.,0.,0.,2.4,22.2,0.2,0.1,0.,0.,0.,0.,1.3,11.6
16,"Freeman, Devonta",ATL,@CAR,RB,12.3,50.4,0.5,0.4,0.,0.,0.,0.,0.,2.7,25.1,0.1,0.1,0.1,0.,0.,0.1,1.7,11.4
17,"Howard, Jordan",CHI,@SFO,RB,15.9,70.7,0.5,0.3,0.1,0.,0.,0.,0.,1.3,10.4,0.,0.,0.,0.,0.,0.1,1.2,11.
18,"Ajayi, Jay",PHI,HOU,RB,17.9,77.5,0.1,0.1,0.,0.,0.,0.1,0.,2.4,21.1,0.1,0.1,0.,0.2,0.,0.2,0.9,11.
19,"Lynch, Marshawn",OAK,DEN,RB,13.3,59.4,0.5,0.3,0.,0.1,0.,0.,0.1,1.8,14.3,0.,0.1,0.,0.2,0.,0.1,1.3,10.4
20,"McCoy, LeSean",BUF,@NEP,RB,12.4,56.1,0.4,0.2,0.,0.1,0.,0.,0.,2.7,20.7,0.1,0.1,0.,0.,0.,0.,1.3,10.3
21,"McCaffrey, Christian",CAR,ATL,RB,8.6,32.9,0.2,0.2,0.,0.,0.,0.,0.,4.3,38.7,0.3,0.2,0.1,6.4,2.,0.1,1.,10.1
22,"Henry, Derrick",TEN,WAS,RB,13.,55.,0.5,0.3,0.1,0.,0.,0.,0.1,1.1,12.7,0.1,0.1,0.,0.,0.1,0.,1.4,9.9
23,"Collins, Alex",BAL,@LAC,RB,13.1,56.1,0.4,0.3,0.1,0.,0.,0.,0.,2.4,16.4,0.,0.1,0.,0.,1.6,0.1,1.,9.9
24,"Murray, Latavius",MIN,@DET,RB,14.,53.9,0.5,0.4,0.,0.,0.,0.,0.,1.5,11.7,0.,0.,0.,0.,0.,0.,1.5,9.6
25,"Lewis, Dion",TEN,WAS,RB,10.7,48.4,0.4,0.3,0.,0.,0.,0.,0.,1.8,13.7,0.2,0.1,0.,0.,20.4,0.,1.3,9.5
26,"Drake, Kenyan",MIA,JAC,RB,12.4,58.9,0.3,0.1,0.,0.,0.,0.1,0.1,2.3,16.9,0.1,0.1,0.,0.,0.,0.1,1.,9.5
27,"Coleman, Tevin",ATL,@CAR,RB,10.1,42.6,0.3,0.2,0.,0.,0.,0.,0.,1.8,17.7,0.2,0.1,0.,0.,0.,0.,1.,9.4
28,"Johnson, Kerryon",DET,MIN,RB,9.,33.6,0.4,0.3,0.,0.,0.,0.,0.,3.3,26.2,0.2,0.1,0.1,0.,2.1,0.,0.9,9.4
29,"Mack, Marlon",IND,NYG,RB,12.,46.3,0.3,0.2,0.,0.1,0.,0.,0.,1.9,18.7,0.2,0.1,0.,0.,2.2,0.,1.1,9.3
30,"Miller, Lamar",HOU,@PHI,RB,14.7,55.4,0.2,0.2,0.,0.,0.,0.,0.,2.,15.3,0.1,0.1,0.,0.,0.,0.,0.8,9.1
31,"Hyde, Carlos",CLE,CIN,RB,11.1,46.3,0.4,0.3,0.,0.,0.,0.,0.,3.,21.,0.,0.1,0.,0.,0.,0.1,1.4,8.9
32,"Johnson, Duke",CLE,CIN,RB,5.3,21.6,0.2,0.1,0.1,0.,0.,0.,0.,4.6,41.1,0.2,0.2,0.1,1.1,11.,0.1,0.7,8.5
33,"White, James",NEP,BUF,RB,4.,18.2,0.3,0.2,0.,0.1,0.,0.,0.,3.9,28.9,0.3,0.1,0.1,0.,3.8,0.,1.4,8.5
34,"Peterson, Adrian",WAS,@TEN,RB,13.5,47.7,0.2,0.1,0.,0.,0.,0.,0.,2.6,22.1,0.1,0.1,0.,0.,5.4,0.2,0.7,8.5
35,"Barber, Peyton",TBB,@DAL,RB,12.9,49.,0.4,0.4,0.,0.,0.,0.,0.,1.8,12.2,0.,0.,0.,0.,0.,0.1,1.6,8.5
36,"Penny, Rashaad",SEA,KCC,RB,7.5,50.3,0.1,0.1,0.,0.,0.,0.,0.,2.6,21.6,0.1,0.1,0.,0.,0.8,0.,0.7,8.2
37,"Powell, Bilal",NYJ,GBP,RB,11.9,49.8,0.3,0.2,0.,0.,0.,0.,0.1,1.9,13.6,0.,0.1,0.,0.,0.9,0.1,1.1,8.1
38,"Bernard, Giovani",CIN,@CLE,RB,8.3,34.8,0.2,0.1,0.,0.,0.,0.,0.,3.3,28.7,0.1,0.1,0.1,0.,0.3,0.,0.6,7.9
39,"Morris, Alfred",SFO,CHI,RB,11.9,49.8,0.3,0.3,0.,0.,0.,0.,0.,1.8,10.8,0.,0.,0.,0.,0.,0.1,1.3,7.9
40,"Booker, Devontae",DEN,@OAK,RB,10.6,39.4,0.2,0.1,0.1,0.,0.,0.,0.,2.3,21.9,0.1,0.1,0.,0.,12.4,0.1,0.6,7.7
41,"Allen, Javorius",BAL,@LAC,RB,8.9,33.6,0.3,0.2,0.1,0.,0.,0.,0.,2.7,16.4,0.1,0.1,0.,0.,0.,0.,1.2,7.4
42,"Anderson, C.J.",CAR,ATL,RB,12.8,49.3,0.2,0.2,0.,0.,0.,0.,0.,1.6,11.7,0.,0.,0.,0.7,1.3,0.1,0.8,7.1
43,"Carson, Chris",SEA,KCC,RB,9.5,35.4,0.1,0.1,0.,0.,0.,0.,0.,2.4,19.8,0.1,0.1,0.,0.,0.,0.,0.7,6.6
44,"Clement, Corey",PHI,HOU,RB,6.2,29.6,0.2,0.,0.1,0.,0.,0.,0.,1.7,18.1,0.1,0.1,0.,0.,4.5,0.,1.,6.5
45,"Cohen, Tarik",CHI,@SFO,RB,7.3,28.7,0.2,0.1,0.1,0.,0.,0.,0.,4.,26.6,0.,0.1,0.1,19.5,50.6,0.1,1.2,6.4
46,"Crowell, Isaiah",NYJ,GBP,RB,8.9,40.3,0.1,0.1,0.,0.,0.,0.,0.,1.7,12.4,0.,0.,0.,0.,0.,0.,0.6,6.3
47,"Ware, Spencer",KCC,@SEA,RB,8.3,31.7,0.2,0.1,0.1,0.,0.1,0.,0.,2.,14.5,0.,0.1,0.,0.,6.6,0.,0.9,6.
48,"Yeldon, T.J.",JAC,@MIA,RB,6.6,25.9,0.2,0.2,0.,0.,0.,0.,0.,2.9,23.3,0.,0.1,0.,0.,0.,0.,0.6,6.
49,"Chubb, Nick",CLE,CIN,RB,5.1,43.9,0.,0.,0.,0.,0.,0.,0.,1.7,9.8,0.,0.,0.,1.2,0.3,0.,0.4,5.6
50,"Martin, Doug",OAK,DEN,RB,9.,29.2,0.2,0.2,0.,0.,0.,0.,0.,1.7,13.,0.1,0.1,0.,3.8,4.4,0.2,0.7,5.5
51,"Thompson, Chris",WAS,@TEN,RB,4.3,19.9,0.1,0.1,0.,0.,0.,0.,0.,2.5,21.8,0.2,0.1,0.,0.,15.5,0.1,0.5,5.5
52,"Montgomery, Ty",GBP,@NYJ,RB,6.7,27.9,0.3,0.1,0.,0.1,0.1,0.,0.,1.7,9.4,0.,0.,0.,0.,1.1,0.,0.8,5.5
53,"Gore, Frank",MIA,JAC,RB,9.9,37.2,0.1,0.1,0.,0.,0.,0.,0.,1.5,12.,0.,0.,0.,0.,1.5,0.,0.2,5.5
54,"Perine, Samaje",WAS,@TEN,RB,11.6,37.5,0.,0.,0.,0.,0.,0.,0.,1.6,13.1,0.1,0.1,0.,0.,2.1,0.1,0.5,5.3
55,"Stewart, Jonathan",NYG,@IND,RB,9.8,33.,0.2,0.2,0.,0.,0.,0.,0.,1.,6.4,0.,0.,0.,0.,2.,0.,0.9,5.3
56,"Jones, Aaron",GBP,@NYJ,RB,6.6,32.6,0.3,0.1,0.,0.1,0.,0.,0.,1.,3.3,0.,0.,0.,0.,0.,0.,0.5,5.3
57,"Smith, Rod",DAL,TBB,RB,4.8,21.1,0.3,0.2,0.,0.,0.,0.,0.,1.3,11.9,0.,0.,0.,0.,1.2,0.,0.7,5.2
58,"Freeman, Royce",DEN,@OAK,RB,8.2,32.8,0.2,0.2,0.,0.,0.,0.,0.,1.6,10.3,0.,0.,0.,0.,11.8,0.1,0.4,5.2
59,"Sproles, Darren",PHI,HOU,RB,6.7,25.5,0.2,0.1,0.,0.1,0.,0.,0.,1.6,12.9,0.1,0.1,0.,4.7,5.9,0.,0.9,5.1
60,"Breida, Matt",SFO,CHI,RB,6.8,29.,0.2,0.,0.,0.,0.1,0.,0.,1.2,10.6,0.,0.,0.,0.5,6.1,0.,0.4,5.1
61,"Ekeler, Austin",LAC,BAL,RB,4.2,22.,0.1,0.,0.,0.1,0.,0.,0.,1.7,17.1,0.1,0.1,0.,0.,3.,0.,0.8,5.1
62,"Turbin, Robert",IND,NYG,RB,4.7,15.9,0.3,0.3,0.,0.,0.,0.,0.,1.7,12.2,0.,0.,0.,0.,1.,0.,0.9,4.9
63,"Abdullah, Ameer",DET,MIN,RB,8.5,27.3,0.2,0.2,0.,0.,0.,0.,0.,1.3,8.8,0.1,0.,0.,0.,10.,0.1,0.7,4.9
64,"Wilkins, Jordan",IND,NYG,RB,6.1,22.4,0.2,0.2,0.,0.,0.,0.,0.,1.9,15.,0.,0.1,0.,0.,1.9,0.,0.6,4.7
65,"Riddick, Theo",DET,MIN,RB,4.3,14.9,0.1,0.1,0.,0.,0.,0.,0.,2.2,17.2,0.1,0.1,0.,0.,1.3,0.,0.4,4.3
66,"Blue, Alfred",HOU,@PHI,RB,7.8,30.2,0.1,0.1,0.,0.,0.,0.,0.,0.9,5.8,0.,0.,0.,1.,1.5,0.1,0.6,4.1
67,"Edmonds, Chase",ARZ,LAR,RB,7.9,23.5,0.1,0.1,0.,0.,0.,0.,0.,1.2,10.8,0.,0.,0.,0.,6.,0.,0.3,4.1
68,"Kelley, Rob",WAS,@TEN,RB,6.8,22.3,0.2,0.2,0.,0.,0.,0.,0.,0.6,4.5,0.,0.,0.,0.,2.1,0.,0.8,3.9
69,"Ivory, Chris",BUF,@NEP,RB,7.2,26.8,0.1,0.1,0.,0.,0.,0.,0.,1.2,9.3,0.,0.,0.,0.,0.,0.1,0.7,3.8
70,"Foreman, D'Onta",HOU,@PHI,RB,6.5,26.5,0.1,0.,0.,0.,0.,0.,0.,0.9,7.7,0.,0.,0.,0.4,0.9,0.1,0.4,3.7
71,"Conner, James",PIT,@NOR,RB,3.9,29.9,0.1,0.1,0.,0.,0.,0.,0.,0.3,1.8,0.,0.,0.,0.,9.5,0.,0.2,3.7
72,"Dixon, Kenneth",BAL,@LAC,RB,4.7,23.8,0.1,0.,0.,0.,0.,0.,0.,1.3,8.6,0.,0.,0.,0.6,7.7,0.1,0.4,3.7
73,"Grant, Corey",JAC,@MIA,RB,3.5,18.,0.1,0.,0.,0.,0.,0.,0.1,0.6,8.1,0.1,0.,0.,0.4,12.3,0.,0.4,3.7
74,"Gallman, Wayne",NYG,@IND,RB,5.9,23.9,0.,0.,0.,0.,0.,0.,0.,1.7,9.7,0.,0.,0.,0.,3.5,0.1,0.3,3.4
75,"Richard, Jalen",OAK,DEN,RB,3.6,18.1,0.,0.,0.,0.,0.,0.,0.,1.6,11.3,0.1,0.,0.,12.8,13.5,0.2,0.2,3.3
76,"Blount, LeGarrette",DET,MIN,RB,6.7,24.4,0.1,0.,0.,0.,0.,0.,0.,0.5,2.4,0.,0.,0.,0.,7.2,0.,0.6,3.1
77,"Jones, Ronald",TBB,@DAL,RB,4.4,15.9,0.,0.,0.,0.,0.,0.,0.,1.5,12.7,0.,0.1,0.,0.,1.6,0.,0.3,2.9
78,"Prosise, C.J.",SEA,KCC,RB,2.8,9.8,0.,0.,0.,0.,0.,0.,0.,1.2,15.4,0.,0.1,0.,0.,0.4,0.,0.4,2.8
79,"Perkins, Paul",NYG,@IND,RB,6.1,20.,0.,0.,0.,0.,0.,0.,0.,1.3,7.6,0.,0.,0.,0.,3.8,0.,0.2,2.7
80,"Davis, Mike",SEA,KCC,RB,4.6,14.3,0.,0.,0.,0.,0.,0.,0.,1.,9.8,0.,0.,0.,0.,0.,0.,0.4,2.6
81,"Scott, Boston",NOR,PIT,RB,2.8,10.1,0.1,0.1,0.,0.,0.,0.,0.,0.7,3.9,0.1,0.,0.,0.,0.,0.,0.4,2.5
82,"Rodgers, Jacquizz",TBB,@DAL,RB,3.5,13.1,0.,0.,0.,0.,0.,0.,0.,0.8,7.2,0.,0.,0.,0.,9.7,0.,0.3,2.4
83,"Brown, Malcolm",LAR,@ARZ,RB,3.8,14.7,0.,0.,0.,0.,0.,0.,0.,0.6,4.3,0.,0.,0.,0.,4.6,0.,0.2,2.1
84,"Washington, DeAndre",OAK,DEN,RB,2.7,7.6,0.1,0.1,0.,0.,0.,0.,0.,1.3,7.4,0.,0.,0.,0.,3.,0.,0.2,2.1
85,"Cunningham, Benny",CHI,@SFO,RB,0.6,2.2,0.,0.,0.,0.,0.,0.,0.,1.1,13.5,0.1,0.1,0.,0.,12.9,0.1,0.4,1.9
86,"Gillislee, Mike",NOR,PIT,RB,3.1,11.8,0.1,0.1,0.,0.,0.,0.,0.,0.1,0.9,0.,0.,0.,0.,1.1,0.,0.3,1.8
87,"Smallwood, Wendell",PHI,HOU,RB,3.4,11.7,0.,0.,0.,0.,0.,0.,0.,0.7,5.1,0.,0.,0.,4.2,15.4,0.,0.1,1.7
88,"Williams, Damien",KCC,@SEA,RB,1.8,8.5,0.,0.,0.,0.,0.,0.,0.,0.6,5.,0.,0.,0.,0.,0.9,0.,0.1,1.3
89,"Logan, T.J.",ARZ,LAR,RB,1.7,5.4,0.,0.,0.,0.,0.,0.,0.,0.7,6.,0.,0.,0.,3.8,13.,0.,0.1,1.1
90,"Lindsay, Phillip",DEN,@OAK,RB,2.4,7.3,0.,0.,0.,0.,0.,0.,0.,0.5,3.7,0.,0.,0.,0.,0.,0.,0.2,1.
91,"Hill, Jeremy",NEP,BUF,RB,2.4,7.8,0.,0.,0.,0.,0.,0.,0.,0.2,1.3,0.,0.,0.,0.,1.4,0.,0.,0.9
92,"Mostert, Raheem",SFO,CHI,RB,1.2,3.9,0.,0.,0.,0.,0.,0.,0.,0.5,4.,0.,0.,0.,1.,7.3,0.,0.1,0.8
93,"Michael, Christine",IND,NYG,RB,1.5,3.9,0.,0.,0.,0.,0.,0.,0.,0.1,1.,0.,0.,0.,0.,7.9,0.,0.,0.8
94,"Cannon, Trenton",NYJ,GBP,RB,3.1,7.8,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,0.,0.,0.,0.5,7.3,0.1,0.3,0.7
95,"Artis-Payne, Cameron",CAR,ATL,RB,1.8,5.6,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,5.3,0.,0.2,0.7
96,"Hines, Nyheim",IND,NYG,RB,0.8,3.,0.,0.,0.,0.,0.,0.,0.,0.5,3.1,0.,0.,0.,0.,11.9,0.,0.1,0.6
97,"Ridley, Stevan",PIT,@NOR,RB,1.6,5.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,5.6,0.,0.,0.6
98,"Ervin, Tyler",HOU,@PHI,RB,0.9,2.5,0.,0.,0.,0.,0.,0.,0.,0.6,3.2,0.,0.,0.,8.2,9.1,0.,0.1,0.6
99,"Walton, Mark",CIN,@CLE,RB,1.,3.6,0.,0.,0.,0.,0.,0.,0.,0.2,1.6,0.,0.,0.,0.,2.4,0.,0.,0.5
100,"Boone, Mike",MIN,@DET,RB,1.,2.1,0.,0.,0.,0.,0.,0.,0.,0.4,3.,0.,0.,0.,0.,0.,0.,0.1,0.5
101,"Marshall, Byron",WAS,@TEN,RB,1.,3.4,0.,0.,0.,0.,0.,0.,0.,0.2,0.9,0.,0.,0.,0.,3.9,0.,0.,0.4
102,"Olawale, Jamize",DAL,TBB,RB,0.3,1.6,0.,0.,0.,0.,0.,0.,0.,0.3,2.3,0.,0.,0.,0.,0.,0.,0.,0.4
103,"Newsome, Detrez",LAC,BAL,RB,0.9,1.9,0.,0.,0.,0.,0.,0.,0.,0.2,1.2,0.,0.,0.,0.9,3.1,0.,0.1,0.3
104,"Smith, Ito",ATL,@CAR,RB,0.4,1.1,0.,0.,0.,0.,0.,0.,0.,0.2,1.9,0.,0.,0.,0.,0.,0.,0.1,0.3
105,"Ballage, Kalen",MIA,JAC,RB,0.6,1.6,0.,0.,0.,0.,0.,0.,0.,0.2,1.2,0.,0.,0.,0.,11.3,0.,0.1,0.3
106,"Murphy, Marcus",BUF,@NEP,RB,0.4,0.7,0.,0.,0.,0.,0.,0.,0.,0.4,1.8,0.,0.,0.,0.,1.3,0.,0.1,0.3
107,"Jones, Taiwan",BUF,@NEP,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.4,0.,0.,0.,0.,3.9,0.,0.,0.2
108,"Martin, Robert",NYG,@IND,RB,0.3,1.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3,0.,0.,0.1
109,"Kelly, John",LAR,@ARZ,RB,0.6,1.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
110,"Coleman, Derrick",ARZ,LAR,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.,0.,0.,0.,0.1,0.
111,"Carson, Tra",CIN,@CLE,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.,0.,0.,0.,0.,0.,0.
112,"Fluellen, David",TEN,WAS,RB,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5,0.,0.,0.
113,"Williams, Darrel",KCC,@SEA,RB,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,27.5,0.,0.,0.
114,"Pope, Troymaine",HOU,@PHI,RB,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.7,1.8,0.,0.,0.
115,"Davis, Justin",LAR,@ARZ,RB,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.7,0.,0.,0.
116,"Wilson, Shaun",TBB,@DAL,RB,0.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,7.9,0.,0.,0.
117,"Thomas, Roc",MIN,@DET,RB,0.5,0.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.5,0.,0.,0.
