Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
59,"Blount, LeGarrette",DET,@MIN,RB,6.7,24.4,0.1,0.,0.,0.,0.,0.,0.,0.5,2.4,0.,0.,0.,0.,7.2,0.,0.6,3.1
60,"Richard, Jalen",OAK,@SFO,RB,3.3,16.5,0.,0.,0.,0.,0.,0.,0.,1.5,10.6,0.1,0.,0.,11.7,12.8,0.2,0.2,3.
61,"Prosise, C.J.",SEA,LAC,RB,2.9,10.1,0.,0.,0.,0.,0.,0.,0.,1.2,15.9,0.,0.1,0.,0.,0.4,0.,0.4,2.9
62,"Cunningham, Benny",CHI,@BUF,RB,0.9,3.,0.,0.,0.,0.,0.,0.,0.,1.5,18.8,0.1,0.1,0.,0.,18.1,0.,0.5,2.8
63,"Jones, Ronald",TBB,@CAR,RB,4.,14.6,0.,0.,0.,0.,0.,0.,0.,1.5,12.1,0.,0.,0.,0.,1.7,0.,0.3,2.7
64,"Davis, Mike",SEA,LAC,RB,4.7,14.7,0.,0.,0.,0.,0.,0.,0.,1.1,10.1,0.,0.,0.,0.,0.,0.,0.4,2.6
65,"Scott, Boston",NOR,LAR,RB,2.7,9.6,0.1,0.1,0.,0.,0.,0.,0.,0.7,3.7,0.1,0.,0.,0.,0.,0.,0.4,2.4
66,"Rodgers, Jacquizz",TBB,@CAR,RB,3.4,12.7,0.,0.,0.,0.,0.,0.,0.,0.8,6.9,0.,0.,0.,0.,9.3,0.,0.3,2.3
67,"Brown, Malcolm",LAR,@NOR,RB,4.,15.5,0.,0.,0.,0.,0.,0.,0.,0.7,4.7,0.,0.,0.,0.,6.6,0.,0.3,2.3
68,"Washington, DeAndre",OAK,@SFO,RB,2.5,6.9,0.1,0.1,0.,0.,0.,0.,0.,1.2,6.8,0.,0.,0.,0.,2.9,0.,0.1,1.9
69,"Gillislee, Mike",NOR,LAR,RB,3.,11.4,0.1,0.1,0.,0.,0.,0.,0.,0.1,0.9,0.,0.,0.,0.,1.1,0.,0.3,1.7
70,"Williams, Damien",KCC,@CLE,RB,1.9,8.7,0.,0.,0.,0.,0.,0.,0.,0.6,5.1,0.,0.,0.,0.,0.9,0.,0.1,1.4
71,"Lindsay, Phillip",DEN,HOU,RB,2.6,8.1,0.,0.,0.,0.,0.,0.,0.,0.6,4.6,0.,0.,0.,0.,0.,0.,0.3,1.2
72,"Cannon, Trenton",NYJ,@MIA,RB,3.5,9.,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,0.,0.,0.,0.5,8.4,0.1,0.3,0.8
73,"Mostert, Raheem",SFO,OAK,RB,1.2,4.,0.,0.,0.,0.,0.,0.,0.,0.5,4.,0.,0.,0.,1.1,7.7,0.,0.1,0.8
74,"Hill, Jeremy",NEP,GBP,RB,2.,6.7,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,1.1,0.,0.,0.8
75,"Artis-Payne, Cameron",CAR,TBB,RB,1.9,6.1,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.,6.6,0.,0.3,0.7
76,"Ervin, Tyler",HOU,@DEN,RB,1.,2.6,0.,0.,0.,0.,0.,0.,0.,0.6,3.5,0.,0.,0.,8.7,9.7,0.,0.1,0.6
77,"Ridley, Stevan",PIT,@BAL,RB,1.6,4.9,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,6.,0.,0.,0.6
78,"Boone, Mike",MIN,DET,RB,1.,2.1,0.,0.,0.,0.,0.,0.,0.,0.4,3.,0.,0.,0.,0.,0.,0.,0.1,0.5
79,"Marshall, Byron",WAS,ATL,RB,1.,3.2,0.,0.,0.,0.,0.,0.,0.,0.2,0.8,0.,0.,0.,0.,3.7,0.,0.,0.4
80,"Olawale, Jamize",DAL,TEN,RB,0.3,1.6,0.,0.,0.,0.,0.,0.,0.,0.3,2.2,0.,0.,0.,0.,0.,0.,0.,0.4
81,"Newsome, Detrez",LAC,@SEA,RB,0.9,1.9,0.,0.,0.,0.,0.,0.,0.,0.2,1.1,0.,0.,0.,0.9,3.,0.,0.1,0.3
82,"Smith, Ito",ATL,@WAS,RB,0.5,1.3,0.,0.,0.,0.,0.,0.,0.,0.2,1.7,0.,0.,0.,0.,0.,0.,0.2,0.3
83,"Ballage, Kalen",MIA,NYJ,RB,0.7,1.6,0.,0.,0.,0.,0.,0.,0.,0.3,1.3,0.,0.,0.,0.,13.,0.,0.1,0.3
84,"Murphy, Marcus",BUF,CHI,RB,0.4,0.7,0.,0.,0.,0.,0.,0.,0.,0.4,2.,0.,0.,0.,0.,1.3,0.,0.1,0.3
85,"Jones, Taiwan",BUF,CHI,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,1.4,0.,0.,0.,0.,3.8,0.,0.,0.1
86,"Kelly, John",LAR,@NOR,RB,0.6,1.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
87,"Williams, Darrel",KCC,@CLE,RB,0.2,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,28.3,0.,0.,0.
88,"Fluellen, David",TEN,@DAL,RB,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.
89,"Pope, Troymaine",HOU,@DEN,RB,0.1,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.8,2.,0.,0.,0.
90,"Davis, Justin",LAR,@NOR,RB,0.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.9,0.,0.,0.
91,"Wilson, Shaun",TBB,@CAR,RB,0.5,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,7.5,0.,0.,0.
92,"Thomas, Roc",MIN,DET,RB,0.5,0.6,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.5,0.,0.,0.
