Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Pts
1,"Irvin, Bruce",OAK,@SFO,DL,3.3,1.4,0.6,0.3,0.,0.2,0.1,0.,5.1
2,"Watt, J.J.",HOU,@DEN,DL,3.5,1.6,0.1,0.2,0.,0.,0.,0.,4.7
3,"Bosa, Joey",LAC,@SEA,DL,3.,1.,0.7,0.,0.,0.1,0.1,0.,4.5
4,"Garrett, Myles",CLE,KCC,DL,2.5,1.4,0.6,0.2,0.,0.1,0.1,0.,4.2
5,"Pierre-Paul, Jason",TBB,@CAR,DL,2.8,1.1,0.4,0.3,0.,0.1,0.,0.,4.2
6,"Casey, Jurrell",TEN,@DAL,DL,2.7,1.5,0.4,0.3,0.,0.1,0.,0.,4.2
7,"Ingram, Melvin",LAC,@SEA,DL,2.7,1.1,0.6,0.1,0.,0.,0.,0.,4.
8,"Quinn, Robert",MIA,NYJ,DL,2.5,0.9,0.8,0.1,0.,0.2,0.,0.,4.
9,"Hicks, Akiem",CHI,@BUF,DL,2.7,1.2,0.5,0.1,0.,0.,0.,0.,4.
10,"Donald, Aaron",LAR,@NOR,DL,2.5,0.7,0.7,0.2,0.,0.2,0.,0.,3.9
11,"Addison, Mario",CAR,TBB,DL,2.3,1.2,0.9,0.,0.,0.1,0.,0.,3.9
12,"Beasley, Vic",ATL,@WAS,DL,2.4,1.1,0.7,0.2,0.,0.1,0.1,0.,3.9
13,"Liuget, Corey",LAC,@SEA,DL,2.7,0.9,0.4,0.1,0.,0.1,0.,0.,3.8
14,"Griffen, Everson",MIN,DET,DL,2.1,1.,0.8,0.2,0.,0.2,0.,0.,3.8
15,"Wake, Cameron",MIA,NYJ,DL,2.1,1.,0.8,0.1,0.,0.2,0.,0.,3.8
16,"Clark, Frank",SEA,LAC,DL,2.1,0.9,0.7,0.2,0.,0.2,0.1,0.,3.8
17,"Buckner, DeForest",SFO,OAK,DL,2.6,1.3,0.2,0.2,0.,0.,0.,0.,3.7
18,"Lawrence, Demarcus",DAL,TEN,DL,2.,1.1,0.7,0.1,0.,0.2,0.1,0.,3.7
19,"McCoy, Gerald",TBB,@CAR,DL,2.8,0.7,0.3,0.1,0.,0.,0.,0.,3.7
20,"Jordan, Cameron",NOR,LAR,DL,2.2,0.7,0.5,0.5,0.,0.,0.,0.,3.6
21,"Flowers, Trey",NEP,GBP,DL,2.3,1.4,0.4,0.1,0.,0.1,0.,0.,3.5
22,"Ansah, Ezekiel",DET,@MIN,DL,2.5,0.7,0.7,0.,0.,0.,0.,0.,3.5
23,"Ogbah, Emmanuel",CLE,KCC,DL,2.2,1.2,0.3,0.4,0.,0.,0.,0.,3.5
24,"Short, Kawann",CAR,TBB,DL,1.9,1.4,0.6,0.2,0.,0.2,0.,0.,3.5
25,"Jackson, Branden",SEA,LAC,DL,2.2,1.,0.3,0.1,0.,0.2,0.1,0.,3.5
26,"Wilkerson, Muhammad",GBP,@NEP,DL,2.,1.5,0.4,0.2,0.,0.,0.,0.,3.5
27,"Suh, Ndamukong",LAR,@NOR,DL,2.1,1.,0.5,0.2,0.,0.2,0.,0.,3.4
28,"Peppers, Julius",CAR,TBB,DL,1.7,1.4,0.8,0.,0.,0.1,0.1,0.,3.4
29,"Williams, Leonard",NYJ,@MIA,DL,2.,1.8,0.2,0.1,0.1,0.,0.,0.,3.4
30,"Heyward, Cameron",PIT,@BAL,DL,1.9,0.9,0.7,0.2,0.,0.1,0.1,0.,3.4
31,"Joseph, Linval",MIN,DET,DL,2.1,2.,0.2,0.,0.,0.1,0.,0.,3.4
32,"Thomas, Solomon",SFO,OAK,DL,2.7,0.8,0.2,0.,0.,0.,0.,0.,3.3
33,"Jarrett, Grady",ATL,@WAS,DL,2.3,1.3,0.3,0.,0.,0.,0.,0.,3.3
34,"Hunter, Danielle",MIN,DET,DL,1.8,1.1,0.6,0.1,0.,0.1,0.1,0.,3.2
35,"Bailey, Allen",KCC,@CLE,DL,2.2,1.2,0.3,0.1,0.,0.,0.,0.,3.2
36,"Hughes, Jerry",BUF,CHI,DL,2.3,1.1,0.3,0.,0.,0.,0.,0.,3.2
37,"Hyder, Kerry",DET,@MIN,DL,2.,1.2,0.4,0.1,0.,0.,0.,0.,3.1
38,"Allen, Jonathan",WAS,ATL,DL,1.8,1.3,0.3,0.1,0.,0.,0.,0.,3.
39,"Tuitt, Stephon",PIT,@BAL,DL,2.,0.8,0.3,0.2,0.,0.1,0.,0.,3.
40,"Reed, Jarran",SEA,LAC,DL,1.8,1.7,0.2,0.,0.,0.,0.,0.,3.
41,"Richardson, Sheldon",MIN,DET,DL,1.9,1.4,0.1,0.1,0.,0.1,0.1,0.,3.
42,"Shepherd, Nathan",NYJ,@MIA,DL,2.1,1.,0.2,0.2,0.,0.,0.,0.,2.9
43,"Irving, David",DAL,TEN,DL,1.4,0.7,0.6,0.4,0.,0.1,0.,0.,2.9
44,"Wolfe, Derek",DEN,HOU,DL,2.,1.,0.3,0.1,0.,0.,0.,0.,2.9
45,"Brown, Malcolm",NEP,GBP,DL,2.2,1.,0.2,0.,0.,0.,0.,0.,2.9
46,"Bullard, Jonathan",CHI,@BUF,DL,2.,1.,0.1,0.1,0.,0.1,0.,0.,2.9
