Rank,Player,Team,Opp,Position,Tack,Asst,Scks,PassDef,Int,FumFrc,Fum,DefTD,Punt Ret Yds,Kick Ret Yds,Pts
1,"Neal, Keanu",ATL,@WAS,DB,5.3,2.,0.,0.5,0.1,0.2,0.2,0.,0.,0.,7.3
2,"Coleman, Kurt",NOR,LAR,DB,4.6,1.8,0.1,0.8,0.2,0.,0.,0.,0.,0.,6.9
3,"Jones, Reshad",MIA,NYJ,DB,4.9,1.7,0.1,0.4,0.2,0.,0.,0.,0.,0.,6.7
4,"Byard, Kevin",TEN,@DAL,DB,4.5,1.2,0.,0.7,0.3,0.,0.,0.,0.,0.,6.5
5,"Berry, Eric",KCC,@CLE,DB,4.1,1.,0.1,0.8,0.4,0.1,0.,0.,0.,0.,6.3
6,"Amos, Adrian",CHI,@BUF,DB,5.1,0.8,0.,0.3,0.1,0.1,0.1,0.,0.,0.,6.2
7,"Tartt, Jaquiski",SFO,OAK,DB,4.8,1.3,0.,0.4,0.1,0.,0.,0.,0.,0.,6.2
8,"McDougald, Bradley",SEA,LAC,DB,4.5,1.5,0.,0.6,0.1,0.1,0.,0.,0.,0.,6.2
9,"Jefferson, Tony",BAL,PIT,DB,4.6,1.7,0.2,0.3,0.1,0.,0.,0.,0.,0.,6.2
10,"Adams, Jamal",NYJ,@MIA,DB,4.6,1.5,0.1,0.5,0.,0.1,0.1,0.,0.,0.,6.1
11,"Smith, Harrison",MIN,DET,DB,4.6,1.3,0.2,0.5,0.1,0.,0.,0.,0.,0.,6.1
12,"Jones, Byron",DAL,TEN,DB,4.3,1.4,0.,0.6,0.1,0.1,0.,0.,0.,0.,6.
13,"Weddle, Eric",BAL,PIT,DB,3.6,1.4,0.1,0.7,0.4,0.1,0.,0.,0.,0.1,6.
14,"Thomas, Earl",SEA,LAC,DB,4.,2.4,0.,0.5,0.1,0.,0.,0.,0.,0.,5.9
15,"Hyde, Micah",BUF,CHI,DB,4.1,1.1,0.,0.7,0.2,0.,0.,0.,2.3,0.,5.9
16,"Brice, Kentrell",GBP,@NEP,DB,4.1,1.1,0.,0.8,0.2,0.,0.,0.,1.1,0.,5.9
17,"Burnett, Morgan",PIT,@BAL,DB,4.2,1.4,0.2,0.4,0.1,0.1,0.,0.,0.,0.,5.8
18,"McCourty, Devin",NEP,GBP,DB,4.7,1.,0.1,0.4,0.1,0.,0.,0.,0.,0.7,5.8
